ID,INPUT1,INPUT2,INPUT3,INPUT4,SWITCH,SOUND
30775,9,97,91,36,Low,Tick
74892,96,95,98,61,Minimum,Rumble
20622,41,35,95,65,Low,Gargle
2239,70,35,78,90,Minimum,Hiss
55894,41,100,28,20,Low,Tick
16045,75,74,1,13,Medium,Sizzle
42824,71,28,37,57,Medium,Sizzle
17961,44,28,31,79,Medium,Rumble
8277,18,95,96,5,Maximum,Gargle
90520,94,16,52,47,Maximum,Sizzle
59305,0,54,5,38,Minimum,Gargle
2299,19,33,73,74,Maximum,Gargle
61975,90,5,28,97,Maximum,Sizzle
14354,35,90,38,22,High,Tick
56731,50,32,42,67,Maximum,Rumble
30332,93,62,56,6,Medium,Hiss
48228,31,15,11,27,Low,Tick
14285,82,92,80,96,Minimum,Sizzle
84544,60,56,60,38,Low,Tick
89987,15,81,2,1,Low,Tick
70516,32,30,60,83,Medium,Rumble
16226,6,82,94,88,High,Gargle
60734,66,50,22,28,Minimum,Sizzle
84790,89,48,47,29,Medium,Sizzle
43234,37,48,65,3,High,Gargle
91194,1,64,14,16,Minimum,Gargle
63130,90,37,38,26,Low,Tick
90692,12,64,50,74,High,Gargle
97555,59,81,64,1,High,Tick
64910,79,27,83,85,Low,Beep
34760,24,84,8,100,Minimum,Tick
95701,53,7,5,41,Maximum,Rumble
86498,53,30,60,76,Medium,Rumble
52056,15,30,54,86,High,Gargle
43970,96,88,69,19,Minimum,Rumble
28636,13,67,41,51,High,Gargle
85408,85,91,74,51,Minimum,Sizzle
28341,89,26,15,2,Medium,Hiss
87227,20,21,11,78,Medium,Tick
95306,72,12,34,23,Maximum,Sizzle
96826,77,70,5,91,Medium,Hiss
52860,41,1,4,46,Maximum,Kaboom
6457,54,78,72,50,Minimum,Hiss
58136,70,19,86,9,Maximum,Sizzle
45607,33,46,54,83,Medium,Hiss
24579,25,33,17,98,Maximum,Gargle
14805,19,18,54,21,Medium,Tick
97688,42,39,47,38,Minimum,Kaboom
78464,70,50,75,95,Maximum,Hiss
28164,80,38,5,16,Medium,Sizzle
80122,7,40,96,68,Maximum,Gargle
69745,73,51,99,87,Maximum,Sizzle
16057,97,20,85,92,Medium,Hiss
36220,78,61,38,12,Minimum,Sizzle
44824,10,95,35,55,Medium,Gargle
59386,24,15,47,70,High,Gargle
31083,53,22,55,57,Low,Beep
40975,18,19,51,78,Maximum,Tick
92051,42,74,41,4,Low,Tick
12924,24,10,75,55,Low,Gargle
57347,32,88,65,66,High,Gargle
23632,16,51,95,40,Medium,Beep
69848,46,30,52,42,High,Gargle
92461,17,94,81,36,Low,Tick
68250,10,86,49,0,Medium,Gargle
84062,28,2,84,27,Medium,Tick
26193,81,66,3,30,Minimum,Hiss
37752,25,42,16,82,Maximum,Tick
81018,18,51,22,93,Low,Rumble
94958,30,22,0,67,Medium,Hiss
85040,95,63,75,29,Medium,Sizzle
82702,65,27,8,30,Maximum,Sizzle
20475,99,93,100,69,Low,Tick
39691,81,68,64,34,Low,Tick
76465,88,87,49,63,High,Tick
84670,58,81,55,33,Low,Gargle
6052,57,8,14,91,High,Gargle
85774,5,19,28,17,Minimum,Gargle
87020,98,27,24,20,Minimum,Hiss
89497,83,71,40,14,Medium,Sizzle
25546,89,64,70,84,Minimum,Sizzle
51048,15,31,30,45,Maximum,Gargle
47285,40,56,32,43,Maximum,Kaboom
1310,90,59,9,6,High,Tick
37179,66,1,21,43,Maximum,Sizzle
56257,62,27,76,95,Maximum,Hiss
60255,55,23,93,20,Low,Gargle
19428,95,97,38,65,Low,Hiss
43088,49,87,92,0,High,Tick
65424,43,31,49,69,High,Gargle
57950,48,10,39,49,High,Gargle
91704,49,37,21,76,Maximum,Hiss
98320,23,8,66,42,Minimum,Tick
66267,53,2,53,11,High,Gargle
55149,74,67,70,27,Maximum,Sizzle
97628,69,9,92,60,High,Gargle
67726,85,90,74,64,Low,Tick
75382,21,86,81,38,Maximum,Gargle
1752,37,34,51,58,Medium,Kaboom
14370,13,17,99,68,Minimum,Gargle
14959,80,79,76,73,High,Beep
98353,84,29,62,47,Low,Tick
52751,79,2,22,89,Medium,Sizzle
77852,53,89,73,43,Low,Tick
28790,95,63,90,29,Low,Tick
87232,18,48,6,83,High,Gargle
9440,70,61,16,98,Low,Tick
35513,88,19,16,45,High,Beep
94564,36,2,71,97,Maximum,Kaboom
82985,84,71,84,14,Low,Tick
65388,46,68,82,83,Minimum,Rumble
7756,34,94,9,30,High,Tick
97856,7,15,94,21,Maximum,Beep
64119,46,66,7,78,Minimum,Rumble
79554,0,21,26,46,Maximum,Tick
2107,35,70,91,30,Minimum,Sizzle
31068,29,32,87,41,Low,Gargle
22357,78,49,10,75,Low,Tick
2570,71,63,98,88,Medium,Rumble
2608,49,11,65,70,Maximum,Rumble
91256,84,39,59,25,Medium,Sizzle
47542,29,13,13,19,Low,Beep
40393,8,1,32,6,Low,Tick
80528,76,70,73,96,High,Gargle
43666,78,46,38,89,High,Beep
82218,42,98,77,64,Medium,Kaboom
29093,56,23,87,94,Minimum,Hiss
6678,58,79,11,79,Maximum,Sizzle
25020,23,21,57,37,Minimum,Tick
58103,72,56,56,87,High,Gargle
62447,71,29,15,77,Medium,Sizzle
76739,36,75,54,29,Maximum,Rumble
38150,61,36,90,87,High,Gargle
80704,68,38,96,15,Maximum,Sizzle
50999,76,79,97,61,Low,Rumble
61308,100,17,27,21,Maximum,Sizzle
63912,88,96,91,67,High,Gargle
45989,8,16,96,48,Maximum,Gargle
43971,47,58,74,84,High,Gargle
68831,17,13,44,97,High,Gargle
58141,6,93,83,31,High,Tick
28257,73,80,41,33,Minimum,Sizzle
63420,61,85,71,5,High,Tick
6564,28,4,48,48,High,Tick
32468,10,74,83,85,Low,Tick
82752,6,85,64,53,Low,Tick
54778,57,41,62,79,Minimum,Rumble
36737,20,50,15,81,Minimum,Tick
20704,36,49,5,98,Minimum,Kaboom
26442,37,65,48,45,Medium,Kaboom
91747,47,54,90,82,Medium,Rumble
7393,90,56,20,96,Maximum,Sizzle
73616,13,43,38,43,High,Gargle
15638,12,94,98,15,Minimum,Gargle
68742,95,96,41,55,Maximum,Sizzle
23144,36,75,59,33,Low,Tick
64023,37,45,54,35,High,Gargle
15792,39,83,28,1,Low,Tick
77567,11,26,23,8,Low,Gargle
62095,22,72,9,67,High,Gargle
74104,35,50,17,8,High,Tick
88559,63,6,23,67,Minimum,Beep
35404,67,28,66,43,High,Gargle
60141,38,50,51,32,Maximum,Hiss
52454,24,23,86,72,High,Gargle
86724,16,97,31,63,Medium,Tick
40841,88,38,86,75,Medium,Sizzle
63774,30,79,67,90,High,Gargle
96769,1,14,39,72,Minimum,Gargle
93563,63,94,46,98,Medium,Hiss
35384,40,65,61,19,Medium,Kaboom
34330,10,59,4,29,Low,Tick
49659,23,53,81,75,High,Gargle
79882,29,26,34,7,High,Gargle
51029,40,68,13,69,High,Gargle
32769,39,72,67,58,Maximum,Hiss
88862,64,54,69,9,High,Gargle
72588,62,77,52,72,Low,Tick
45749,62,47,12,84,High,Beep
76232,68,22,13,63,Maximum,Sizzle
52132,39,1,18,43,Maximum,Rumble
87349,88,28,32,23,Low,Gargle
73852,87,100,84,48,Medium,Sizzle
56745,47,14,25,95,Maximum,Rumble
49575,72,5,33,100,Maximum,Sizzle
57915,21,36,81,3,High,Gargle
30468,25,23,9,96,Low,Beep
34400,27,50,52,8,High,Gargle
94004,47,72,94,23,Medium,Rumble
81471,30,80,36,61,Maximum,Gargle
38368,43,89,77,38,Medium,Rumble
39667,37,66,15,31,High,Gargle
1465,28,55,22,16,High,Gargle
91223,30,53,48,92,Minimum,Sizzle
75843,47,53,31,32,Maximum,Rumble
73955,78,77,28,18,Maximum,Sizzle
98121,43,54,73,51,High,Gargle
61152,5,31,89,63,Maximum,Gargle
64939,96,60,67,87,Minimum,Beep
11381,0,57,98,53,Minimum,Beep
3424,53,76,38,63,Maximum,Sizzle
94358,30,86,24,85,Minimum,Hiss
50539,23,3,72,57,Maximum,Tick
44822,32,40,39,51,Minimum,Tick
52049,2,2,85,78,Minimum,Gargle
28825,64,73,97,78,Minimum,Beep
62537,51,20,7,93,Medium,Rumble
42873,47,53,69,41,Medium,Hiss
53378,71,44,35,47,Maximum,Sizzle
27265,2,87,8,69,Minimum,Gargle
7284,49,12,1,60,Minimum,Rumble
31579,34,85,68,80,Medium,Kaboom
6145,75,62,6,25,Medium,Sizzle
25790,96,65,75,64,Medium,Sizzle
67114,68,16,30,52,Low,Gargle
98925,93,100,64,18,Low,Rumble
91083,3,66,84,71,High,Gargle
35675,52,27,100,52,Medium,Rumble
88866,39,26,68,64,Minimum,Kaboom
53408,1,92,37,7,High,Tick
72275,24,0,39,55,High,Gargle
99826,56,68,25,41,Low,Tick
91260,77,31,55,44,Low,Gargle
46307,62,10,63,87,Maximum,Sizzle
61984,1,52,16,23,Maximum,Gargle
72847,65,3,35,0,Minimum,Sizzle
34317,50,28,87,52,Medium,Sizzle
71112,75,24,41,60,High,Gargle
50743,61,3,25,82,High,Gargle
85425,91,85,21,59,Low,Tick
98449,33,74,69,80,Maximum,Rumble
58976,87,59,15,28,Medium,Beep
11597,59,65,53,27,High,Gargle
91948,52,30,47,58,Medium,Rumble
55937,79,38,0,70,Minimum,Sizzle
60493,8,16,12,7,Low,Gargle
33084,70,78,28,93,Maximum,Beep
82367,78,69,37,39,Medium,Sizzle
92765,51,45,29,40,Medium,Rumble
75660,26,37,81,67,Medium,Gargle
50550,14,38,21,69,High,Gargle
3557,46,60,25,12,Maximum,Rumble
72740,10,44,48,35,Minimum,Gargle
49240,8,69,76,93,Medium,Gargle
5993,32,28,1,5,Low,Tick
22316,85,17,54,23,Minimum,Sizzle
24447,92,17,26,77,Low,Gargle
95014,48,98,33,76,Low,Gargle
17686,78,59,19,4,High,Gargle
69884,4,86,72,36,Medium,Tick
42713,9,71,90,46,Minimum,Gargle
8083,24,63,74,87,Low,Rumble
47557,69,39,96,79,Maximum,Sizzle
74189,41,34,9,21,Low,Gargle
50019,44,74,2,72,Medium,Rumble
48427,42,19,18,8,Maximum,Kaboom
43001,29,57,66,56,Minimum,Tick
45907,80,11,8,64,Medium,Hiss
40657,55,21,97,0,Maximum,Sizzle
85450,69,67,27,74,Minimum,Sizzle
81696,16,33,27,76,Maximum,Tick
2704,43,51,46,65,High,Gargle
98572,88,61,63,15,Medium,Sizzle
70131,88,75,27,86,Low,Tick
78566,21,28,59,39,Low,Gargle
96043,14,22,7,15,Minimum,Gargle
54935,3,27,0,5,Low,Beep
85722,34,79,29,90,Low,Rumble
75017,76,44,15,29,Minimum,Beep
68132,34,32,25,77,High,Gargle
29163,75,89,3,23,Minimum,Sizzle
41335,57,87,73,71,Maximum,Sizzle
53345,30,88,39,25,Low,Tick
51266,72,92,81,41,Maximum,Sizzle
26371,85,93,94,49,Minimum,Rumble
87971,26,20,9,52,Minimum,Tick
19066,35,17,0,95,Maximum,Hiss
29862,56,14,67,83,High,Gargle
12986,76,47,73,24,High,Gargle
90135,2,33,34,92,Minimum,Gargle
87287,6,7,34,94,Medium,Gargle
43744,75,87,7,27,Low,Rumble
47842,3,33,77,92,Medium,Gargle
92430,29,87,59,98,High,Gargle
60232,29,86,46,20,High,Tick
88148,57,57,1,10,Minimum,Sizzle
99824,59,96,89,87,High,Gargle
68427,89,93,47,87,Minimum,Sizzle
96183,54,93,22,42,Low,Rumble
44933,21,29,70,80,Low,Gargle
95820,91,64,75,26,High,Gargle
22067,17,67,84,25,High,Beep
75827,87,51,1,90,Low,Gargle
70381,39,25,78,44,High,Gargle
55966,32,77,16,54,Medium,Hiss
60344,21,8,43,59,Maximum,Tick
4547,96,19,37,20,Maximum,Hiss
41716,100,96,85,89,Medium,Beep
50229,5,69,95,95,High,Gargle
20551,83,18,37,62,Maximum,Hiss
9826,68,40,75,81,Medium,Sizzle
59946,86,96,19,65,High,Tick
15240,77,31,70,60,Medium,Sizzle
67758,73,42,33,22,Medium,Sizzle
54580,23,24,25,46,Low,Gargle
89007,74,41,41,0,High,Tick
27620,72,4,82,77,Maximum,Sizzle
46846,33,43,80,74,Maximum,Hiss
52720,63,3,36,84,Minimum,Hiss
30572,44,31,1,47,Minimum,Hiss
89727,48,32,35,0,Low,Tick
42296,6,63,39,13,Low,Tick
13603,26,45,53,24,Maximum,Tick
63655,33,98,26,10,Low,Tick
74550,0,88,88,27,Low,Tick
37612,3,83,60,95,Minimum,Gargle
17508,76,13,48,50,Medium,Hiss
25428,38,49,37,68,Minimum,Kaboom
90064,56,69,37,55,Maximum,Hiss
47659,30,90,71,20,High,Tick
15731,54,79,48,66,High,Gargle
99922,78,27,0,41,Minimum,Hiss
19276,21,47,15,92,Low,Tick
50240,27,37,37,87,Minimum,Rumble
1141,60,95,62,23,Low,Tick
7005,81,41,92,99,Maximum,Beep
40297,0,32,99,67,Low,Gargle
59717,42,1,91,16,Low,Gargle
82013,49,34,39,97,Maximum,Rumble
42894,71,48,48,85,High,Gargle
83013,95,34,84,2,Minimum,Sizzle
17767,47,15,10,60,Medium,Rumble
31937,32,17,72,19,High,Gargle
56242,39,62,20,54,Minimum,Kaboom
41615,93,63,58,61,Minimum,Sizzle
17992,67,92,46,72,Maximum,Sizzle
50973,94,26,60,26,High,Gargle
81034,82,29,52,63,Medium,Rumble
19112,4,38,35,69,Medium,Gargle
38592,15,53,77,25,Low,Gargle
23921,46,65,95,31,Minimum,Hiss
48414,99,77,43,6,High,Tick
64992,29,25,63,8,Minimum,Tick
59253,11,72,86,2,Medium,Gargle
89436,15,25,16,74,Low,Gargle
57365,98,28,53,61,High,Gargle
73771,12,15,20,93,Minimum,Gargle
83325,58,34,47,66,Minimum,Sizzle
81141,8,27,86,64,High,Gargle
89163,49,86,61,15,Maximum,Rumble
33201,72,20,14,91,Medium,Sizzle
15752,99,97,0,7,Maximum,Sizzle
98216,39,89,53,62,Low,Tick
66876,81,8,30,53,Low,Gargle
18731,7,44,21,78,Medium,Gargle
98098,100,32,88,98,Minimum,Hiss
75663,88,0,30,54,Medium,Hiss
88906,82,88,50,12,Low,Tick
2014,54,21,34,25,High,Tick
62084,45,79,3,59,Medium,Rumble
37551,26,41,9,94,Medium,Tick
75729,0,52,39,91,Low,Tick
22332,23,17,18,54,Medium,Tick
75411,9,16,86,39,Maximum,Gargle
66982,0,4,78,41,Low,Gargle
79298,76,78,62,77,Minimum,Beep
95439,85,25,29,77,Minimum,Sizzle
65626,64,73,13,51,High,Beep
66137,27,42,5,63,Medium,Tick
52521,26,21,14,73,High,Gargle
39838,5,32,87,6,High,Gargle
31554,88,43,20,58,Medium,Sizzle
37714,76,17,38,53,High,Gargle
61877,73,50,83,85,Low,Gargle
9940,9,51,70,5,Minimum,Gargle
61527,12,36,9,32,Maximum,Tick
96391,63,10,75,77,Maximum,Sizzle
74391,16,57,43,67,Medium,Gargle
98195,61,2,57,43,Medium,Sizzle
73920,86,37,41,80,Medium,Sizzle
77640,38,4,60,6,Low,Gargle
74138,75,56,100,94,High,Gargle
80000,8,69,4,69,Medium,Gargle
85995,41,44,2,65,Maximum,Rumble
64264,51,37,1,52,High,Gargle
74773,52,58,1,63,Medium,Rumble
44159,87,42,85,62,Medium,Sizzle
53213,67,23,25,88,Medium,Sizzle
46038,79,71,44,14,Maximum,Hiss
98905,82,86,58,60,Low,Tick
12635,53,42,50,21,Maximum,Rumble
47460,97,53,97,25,Minimum,Hiss
71382,49,72,64,34,Maximum,Rumble
21618,45,83,14,87,Low,Gargle
84901,47,53,79,7,Low,Tick
1457,23,14,43,88,High,Gargle
79198,30,87,7,42,Maximum,Hiss
73194,73,35,64,89,Medium,Hiss
17542,27,89,37,53,Maximum,Tick
12159,44,68,4,75,Maximum,Kaboom
15258,59,2,43,73,Low,Tick
42301,76,24,62,97,Low,Gargle
73558,89,82,5,41,Maximum,Hiss
86758,68,38,9,98,Minimum,Sizzle
97755,43,84,41,22,Low,Gargle
90023,88,70,18,24,Minimum,Sizzle
65240,73,99,71,38,Medium,Sizzle
61581,99,83,50,35,Minimum,Sizzle
73576,49,66,87,68,Medium,Rumble
36907,26,12,74,88,Medium,Tick
73698,27,23,14,26,Low,Gargle
4873,67,40,45,7,Maximum,Hiss
11593,95,55,40,71,Maximum,Sizzle
4852,46,23,75,45,Maximum,Rumble
24677,91,94,43,96,High,Gargle
48317,73,18,46,69,Maximum,Beep
45147,10,71,58,48,Low,Tick
21577,9,81,19,10,High,Tick
53421,21,23,65,70,Medium,Gargle
80187,76,65,81,19,Low,Tick
47584,93,0,21,79,Maximum,Sizzle
40869,4,70,81,60,Minimum,Gargle
75626,56,69,68,4,Minimum,Hiss
1485,5,96,35,19,Medium,Tick
35569,27,6,50,48,Maximum,Tick
20230,32,37,21,14,Medium,Hiss
63138,48,94,54,80,Medium,Rumble
55811,43,5,61,93,Minimum,Kaboom
89588,67,7,46,9,Low,Gargle
24993,40,84,62,44,High,Gargle
77601,13,91,51,77,High,Gargle
65284,69,50,62,9,Maximum,Sizzle
71247,28,67,81,87,Maximum,Tick
96674,58,98,74,52,Minimum,Sizzle
12487,24,37,82,44,Medium,Tick
44961,100,21,61,61,Low,Gargle
8032,51,72,78,39,Low,Tick
43220,13,65,53,40,Minimum,Beep
55223,22,85,35,87,Medium,Gargle
58001,36,68,6,66,Minimum,Kaboom
2347,34,84,23,94,Maximum,Hiss
85988,9,97,18,64,Minimum,Gargle
93052,53,55,23,21,High,Beep
40488,4,90,78,19,High,Tick
10585,96,27,79,79,High,Gargle
55008,28,78,54,76,High,Gargle
22451,19,45,19,17,Low,Tick
52384,99,40,67,12,Low,Gargle
85530,58,19,70,62,Low,Gargle
85301,16,82,96,98,Minimum,Gargle
10506,36,67,33,10,Low,Tick
69584,9,29,26,27,Medium,Gargle
28279,42,86,76,22,Minimum,Kaboom
65395,59,33,16,87,Medium,Sizzle
14130,61,39,72,62,Maximum,Sizzle
60093,90,92,54,94,Maximum,Sizzle
9389,68,61,28,73,Minimum,Sizzle
52596,15,72,64,19,Minimum,Gargle
53975,12,21,48,36,Minimum,Gargle
12336,69,55,36,12,High,Gargle
7600,85,54,100,67,High,Beep
91084,21,1,8,96,Low,Gargle
43859,86,44,56,61,High,Beep
78101,95,37,17,17,Medium,Sizzle
1037,10,14,55,55,Maximum,Beep
92916,31,7,46,24,High,Gargle
96819,66,70,83,81,Low,Tick
15893,90,31,91,70,Minimum,Beep
42616,78,99,10,21,Low,Hiss
19746,80,77,80,89,Maximum,Sizzle
71123,91,93,64,28,Maximum,Sizzle
75824,8,23,7,44,Minimum,Gargle
22130,95,45,13,8,Minimum,Sizzle
79879,16,22,32,76,Minimum,Tick
51260,10,44,45,27,Medium,Gargle
96669,81,34,47,49,Low,Gargle
58624,42,63,54,16,Maximum,Kaboom
5901,47,49,3,64,Medium,Hiss
17097,81,46,1,21,Medium,Beep
63928,41,6,99,44,Low,Tick
17118,88,35,80,39,High,Gargle
22507,79,23,85,77,Maximum,Hiss
12169,100,47,100,85,Medium,Beep
65302,48,76,33,10,Minimum,Rumble
56173,77,84,70,98,Medium,Sizzle
17422,61,0,46,73,High,Gargle
1793,30,15,89,10,Maximum,Tick
10974,96,88,95,98,Minimum,Hiss
63622,46,77,41,70,Low,Tick
83966,41,75,69,45,Minimum,Rumble
78345,6,0,82,98,Medium,Beep
58783,65,8,46,69,Minimum,Sizzle
89392,25,34,88,26,Maximum,Tick
15001,21,38,39,48,Low,Gargle
80027,76,82,29,25,High,Tick
51785,80,77,45,36,Minimum,Sizzle
28864,82,3,63,27,Low,Gargle
96996,52,2,3,76,High,Gargle
81832,53,6,80,99,Medium,Rumble
38132,66,18,50,17,Maximum,Hiss
65111,35,61,47,58,Maximum,Hiss
87244,49,32,45,95,Low,Gargle
26903,81,30,49,82,Maximum,Rumble
48685,9,18,66,70,Maximum,Gargle
19400,61,27,86,11,Minimum,Hiss
33506,82,22,23,28,Low,Tick
43526,74,28,82,49,Low,Gargle
54413,16,10,61,100,Low,Gargle
83868,99,73,38,8,Minimum,Sizzle
91598,46,43,52,86,Medium,Rumble
12604,90,22,69,8,High,Gargle
12756,71,84,65,24,Medium,Rumble
78771,54,82,30,79,Low,Tick
86850,76,80,48,7,High,Tick
83115,51,76,31,68,High,Beep
80824,99,4,2,85,Maximum,Sizzle
96119,80,49,66,45,Maximum,Sizzle
44377,18,82,0,49,Minimum,Tick
70158,98,62,5,41,Maximum,Sizzle
87144,29,80,31,66,Low,Tick
80614,9,29,4,48,Medium,Gargle
92769,96,64,18,1,High,Rumble
42880,45,55,56,4,Low,Tick
90577,0,9,68,67,Minimum,Tick
72473,9,7,51,28,Maximum,Gargle
63197,62,52,70,97,High,Gargle
25606,65,75,90,65,Maximum,Sizzle
22049,74,76,12,51,Maximum,Hiss
22393,51,88,78,45,Low,Tick
76081,69,79,63,34,Low,Tick
45492,99,6,67,65,High,Gargle
88882,15,23,62,52,Maximum,Gargle
58127,42,85,100,96,Maximum,Kaboom
8706,77,37,40,17,High,Gargle
82615,80,60,7,19,Maximum,Sizzle
95996,81,46,38,91,High,Tick
72960,4,77,91,89,Maximum,Gargle
32284,58,55,62,81,Maximum,Beep
3737,99,93,65,82,Medium,Sizzle
79495,43,32,43,11,Minimum,Kaboom
5042,50,18,74,72,Minimum,Rumble
20380,87,61,4,38,Maximum,Sizzle
37311,46,45,24,33,Low,Tick
22182,77,100,25,41,Maximum,Hiss
40668,98,12,1,73,Minimum,Sizzle
70978,28,76,9,32,Minimum,Tick
6951,14,15,54,42,Low,Gargle
16921,36,7,2,3,Low,Gargle
64446,1,13,54,88,Medium,Gargle
81281,62,76,17,54,Minimum,Hiss
48605,65,82,77,94,Minimum,Sizzle
30028,65,49,6,39,Medium,Rumble
36375,26,85,79,36,High,Gargle
91248,0,55,5,48,Low,Gargle
24518,80,51,18,90,Medium,Sizzle
23135,35,4,50,89,High,Beep
68435,33,28,20,8,Low,Tick
39306,53,54,40,28,Medium,Rumble
56776,58,77,86,6,High,Tick
42055,71,47,95,18,Low,Gargle
42174,39,14,94,36,Medium,Kaboom
88217,57,4,71,1,Minimum,Rumble
79609,43,90,72,25,Medium,Kaboom
39810,24,82,35,63,Medium,Tick
42864,57,76,40,35,Low,Tick
51571,33,47,82,73,High,Gargle
47946,24,20,53,6,High,Gargle
53700,12,78,76,88,Maximum,Gargle
80596,15,32,6,38,Low,Gargle
45626,39,27,16,88,Maximum,Rumble
15248,37,27,14,84,Medium,Kaboom
98836,68,20,82,27,Maximum,Beep
99387,52,47,90,75,Minimum,Rumble
96317,10,75,44,60,Medium,Gargle
26896,86,67,15,29,Maximum,Rumble
79850,73,39,11,56,Minimum,Hiss
4056,58,42,70,33,Low,Gargle
75436,95,51,76,20,Medium,Sizzle
12574,76,79,27,75,Medium,Sizzle
45346,39,10,42,54,Medium,Kaboom
66164,30,71,20,33,Low,Tick
32760,93,21,11,48,Maximum,Hiss
88946,40,18,8,40,Minimum,Kaboom
81748,20,20,90,21,High,Gargle
68730,4,4,24,52,Maximum,Gargle
77594,86,92,25,84,Minimum,Sizzle
27435,33,54,46,48,High,Gargle
57395,68,18,9,32,Low,Tick
32730,81,9,46,25,Low,Gargle
56125,13,14,25,36,High,Gargle
78369,93,74,84,99,Low,Tick
88937,52,32,47,70,Maximum,Rumble
25108,66,94,7,16,Minimum,Sizzle
25333,80,61,89,23,Low,Tick
94594,65,93,16,57,Medium,Beep
65345,86,4,62,86,Medium,Sizzle
71923,27,30,18,84,Maximum,Tick
17432,21,4,94,30,Maximum,Gargle
89196,40,37,34,94,Medium,Kaboom
57173,61,30,92,34,High,Gargle
96026,63,98,88,97,Minimum,Beep
56111,19,67,10,2,Medium,Rumble
70081,66,87,88,57,Medium,Sizzle
4754,66,53,78,23,Minimum,Hiss
72103,76,41,41,35,Maximum,Sizzle
73346,10,66,38,10,Maximum,Gargle
22252,39,100,92,9,Minimum,Hiss
43962,71,98,49,20,High,Tick
42557,22,5,34,0,Minimum,Tick
62783,61,7,28,57,High,Gargle
17389,55,20,69,53,Medium,Rumble
43661,81,42,53,84,High,Beep
18484,51,7,2,1,Low,Gargle
50490,55,15,21,95,Medium,Sizzle
71983,45,90,92,9,Medium,Kaboom
80810,4,77,76,90,Low,Gargle
53958,67,92,57,18,Minimum,Rumble
43484,5,7,18,37,Maximum,Gargle
3483,84,69,8,49,High,Gargle
85048,79,98,71,83,Medium,Sizzle
14868,98,69,88,11,Maximum,Hiss
2436,13,54,73,96,Low,Gargle
39202,83,30,45,42,High,Gargle
85287,38,67,41,44,Low,Gargle
83218,66,37,60,83,Low,Rumble
46493,90,29,56,69,High,Gargle
91318,64,43,32,33,Low,Tick
19844,92,4,65,78,High,Gargle
71460,18,41,51,87,Minimum,Gargle
36277,77,41,48,78,Maximum,Sizzle
32148,42,82,58,79,Minimum,Kaboom
84186,69,14,31,55,Low,Gargle
82576,67,95,21,10,High,Tick
79707,7,98,20,88,Low,Rumble
44944,53,89,63,11,Minimum,Rumble
40593,85,29,44,34,Low,Gargle
18713,38,61,6,8,Maximum,Kaboom
84098,98,60,43,3,Medium,Hiss
55129,84,37,70,62,Maximum,Beep
74218,63,35,52,43,Minimum,Sizzle
5305,68,0,63,57,Medium,Sizzle
70515,66,53,19,59,Maximum,Sizzle
33676,44,34,68,86,High,Gargle
58246,0,52,22,46,Low,Tick
6168,62,53,79,65,Minimum,Sizzle
90801,27,19,12,82,Medium,Tick
54697,39,23,9,33,Low,Beep
22669,73,58,18,77,High,Gargle
64810,91,54,1,45,High,Beep
16362,74,75,20,60,Low,Tick
46421,19,69,99,20,Maximum,Gargle
72009,4,85,8,43,Low,Rumble
29418,98,94,57,30,Medium,Rumble
47895,99,63,83,4,Maximum,Sizzle
22949,27,97,89,35,Minimum,Tick
92903,8,51,35,25,Maximum,Gargle
17752,60,90,5,63,Medium,Sizzle
69743,49,40,89,65,Low,Gargle
24082,13,39,15,37,Minimum,Gargle
57513,27,63,85,63,Minimum,Tick
23212,69,26,43,82,Medium,Hiss
68669,6,88,97,77,Low,Tick
48422,91,57,21,20,Low,Tick
11824,63,21,12,39,Medium,Rumble
33615,22,99,37,85,Minimum,Tick
63570,65,60,50,59,High,Gargle
92674,42,42,80,17,Maximum,Kaboom
5977,21,91,35,2,High,Tick
58958,45,6,34,69,High,Gargle
92495,65,66,65,47,Medium,Sizzle
16761,84,95,23,1,Medium,Sizzle
68404,68,8,80,45,High,Gargle
95330,92,12,77,47,Maximum,Hiss
33226,59,66,28,46,Minimum,Sizzle
3461,52,9,42,27,Minimum,Rumble
44910,8,46,84,24,Medium,Gargle
7544,28,65,48,2,Low,Tick
17137,72,42,20,33,High,Gargle
60511,76,59,7,32,Minimum,Sizzle
87307,63,18,18,41,Medium,Rumble
49360,39,63,50,2,Medium,Kaboom
83808,29,93,70,74,Minimum,Gargle
46690,94,12,68,15,Minimum,Sizzle
61226,10,87,43,49,Low,Tick
71611,10,47,41,16,Medium,Gargle
13020,51,66,50,95,Medium,Sizzle
10425,67,37,31,2,Low,Gargle
79331,75,14,11,3,Low,Gargle
50057,23,54,94,33,Medium,Gargle
73781,4,41,28,94,High,Gargle
35692,22,10,77,67,Medium,Tick
50680,92,1,6,4,Medium,Hiss
81011,67,91,45,79,Medium,Sizzle
86517,81,4,53,13,Maximum,Hiss
2074,41,49,92,72,Minimum,Kaboom
80279,50,17,34,55,High,Gargle
56922,56,96,72,48,Maximum,Beep
9097,91,79,10,52,Minimum,Sizzle
52641,51,71,84,6,Low,Gargle
19415,42,14,45,65,Low,Gargle
6006,58,98,45,6,Minimum,Hiss
77166,80,95,55,81,Low,Tick
43675,58,27,41,39,Minimum,Sizzle
57715,95,81,63,82,Low,Tick
79601,63,88,72,78,Minimum,Hiss
18661,47,15,42,57,Maximum,Rumble
