country,content,imdb_score,Gross,Budget,genre
USA,PG-13,7.58,High,High,Family
USA,PG-13,8.17,High,High,Sci-Fi
USA,PG-13,7.52,High,High,Family
USA,PG-13,6.85,High,High,Action
USA,PG-13,6.16,High,High,Family
USA,PG-13,6.19,High,High,Family
USA,PG-13,6.65,High,High,Drama
USA,PG-13,6.78,High,High,Action
USA,G,6.53,High,High,Comedy
USA,G,5.77,High,High,Family
USA,G,5.79,High,High,Family
USA,G,5.85,High,High,Family
USA,G,5.87,High,High,Family
Canada,PG-13,7.6,High,High,Sci-Fi
Canada,PG-13,7.65,High,High,Action
Canada,PG-13,6.9,High,High,Family
Canada,PG-13,6.81,High,High,Family
Canada,PG-13,6.91,High,High,Family
USA,PG-13,6.73,High,High,Family
USA,PG-13,7.46,High,High,Action
USA,PG-13,7.4,High,High,Action
USA,PG-13,7.59,High,High,Action
USA,PG-13,7.65,High,High,Drama
USA,PG-13,6.91,High,High,Family
USA,PG-13,6.87,High,High,Family
USA,PG-13,7.69,High,High,Action
USA,PG-13,5.27,High,High,Family
USA,PG-13,5.1,High,High,Family
USA,PG-13,5.97,High,High,Sci-Fi
USA,R,6.87,High,High,Family
USA,R,6.85,High,High,Family
USA,R,5.94,Medium,High,Family
USA,R,6.06,Medium,High,Family
USA,R,5.98,Medium,High,Family
USA,PG-13,6.89,High,High,Action
USA,PG-13,6.13,High,High,Family
USA,PG-13,6.16,High,High,Family
USA,PG-13,3.06,High,High,Family
USA,PG,5.45,High,High,Family
USA,PG,6.14,High,High,Sci-Fi
USA,PG,5.48,High,High,Family
USA,PG-13,5.75,High,High,Family
USA,PG-13,5.73,High,High,Family
USA,PG-13,6.48,High,High,Action
USA,PG-13,5.75,High,High,Family
USA,PG-13,5.47,High,High,Family
USA,PG-13,6.19,High,High,Action
USA,PG-13,5.55,High,High,Family
USA,PG-13,6.55,High,High,Action
USA,PG-13,5.83,High,High,Family
USA,PG-13,5.73,High,High,Family
USA,PG-13,5.9,High,High,Family
USA,PG,4.97,High,High,Family
USA,PG,5.75,High,High,Action
USA,PG,4.97,High,High,Family
USA,PG,4.92,High,High,Family
USA,PG,8.12,High,High,Sci-Fi
USA,PG,7.42,High,High,Family
USA,PG,7.42,High,High,Family
USA,PG-13,4.67,High,High,Family
USA,PG-13,5.37,High,High,Action
USA,PG-13,5.39,High,High,Sci-Fi
UK,PG-13,7.1,High,High,Action
UK,PG-13,6.58,High,High,Family
USA,PG-13,4.85,High,High,Action
USA,PG-13,4.25,High,High,Family
USA,PG-13,4.14,High,High,Family
USA,PG-13,4.11,High,High,Family
USA,R,7.15,High,High,Drama
USA,R,6.3,High,High,Family
USA,R,6.5,High,High,Family
USA,PG,4.86,High,High,Family
USA,PG,4.83,High,High,Family
USA,PG,4.76,High,High,Family
USA,PG,5.56,High,High,Sci-Fi
USA,PG,4.72,High,High,Family
USA,R,6.09,High,High,Family
USA,R,5.96,High,High,Family
USA,R,6.06,High,High,Family
USA,R,6.7,High,High,Action
USA,PG-13,6.17,Medium,High,Family
USA,PG-13,6.01,Medium,High,Family
USA,PG-13,6.8,Medium,High,Action
USA,PG-13,6.16,Medium,High,Family
USA,PG-13,6.32,High,High,Action
USA,PG-13,5.65,High,High,Family
USA,PG-13,5.67,High,High,Family
USA,PG-13,6.38,High,High,Action
USA,PG,6.3,Medium,High,History
USA,PG,5.47,Medium,High,Family
USA,PG,5.48,Medium,High,Family
USA,PG-13,4.67,Medium,High,Family
USA,PG-13,5.37,Medium,High,Drama
USA,PG-13,4.78,Medium,High,Family
USA,PG-13,6.46,High,High,Drama
USA,PG-13,5.69,High,High,Family
USA,PG-13,5.68,High,High,Family
USA,PG-13,6.47,High,High,Family
USA,PG-13,6.47,High,High,Family
USA,PG-13,7.14,High,High,Drama
USA,PG-13,6.34,High,High,Family
USA,PG-13,6.92,High,High,Family
USA,PG-13,7.05,High,High,Family
USA,PG-13,7.03,High,High,Family
USA,PG-13,7.61,High,High,Sci-Fi
USA,PG,6.09,High,High,Family
USA,PG,6.15,High,High,Family
USA,PG,6.71,High,High,Sci-Fi
USA,PG,6.18,High,High,Family
USA,G,7.41,High,High,Family
USA,G,7.5,High,High,Family
USA,G,7.42,High,High,Family
USA,G,7.47,High,High,Family
USA,G,8.15,High,High,Sci-Fi
USA,PG-13,6.71,High,High,Action
USA,PG-13,6.06,High,High,Family
USA,PG-13,6.12,High,High,Family
USA,PG-13,6.11,High,High,Family
USA,PG,5.89,High,High,Family
USA,PG,5.83,High,High,Family
USA,PG,5.95,High,High,Family
USA,PG,6.62,High,High,Sci-Fi
USA,PG,6.79,High,High,Family
USA,PG,6.77,High,High,Family
USA,PG,6.72,High,High,Family
USA,PG,7.31,High,High,Sci-Fi
USA,PG,6.76,High,High,Family
USA,R,5.48,Medium,High,Family
USA,R,6.06,Medium,High,History
USA,R,5.41,Medium,High,Family
USA,PG-13,6.12,Medium,High,Sci-Fi
USA,PG-13,5.5,Medium,High,Family
USA,PG-13,5.53,Medium,High,Family
USA,PG-13,5.42,Medium,High,Family
USA,PG-13,5.36,High,High,Family
USA,PG-13,5.35,High,High,Family
USA,PG-13,5.3,High,High,Family
USA,PG-13,5.26,High,High,Family
UK,PG-13,7.98,High,High,Action
UK,PG-13,7.13,High,High,Family
UK,PG-13,7.11,High,High,Family
UK,PG-13,7.29,High,High,Family
USA,PG-13,5.89,High,High,Action
USA,PG-13,5.17,High,High,Family
USA,PG-13,5.29,High,High,Family
USA,PG-13,5.69,High,High,Family
USA,PG-13,5.79,High,High,Family
USA,PG-13,5.73,High,High,Family
USA,PG-13,5.68,High,High,Family
USA,PG-13,3.79,Medium,High,Family
USA,PG-13,3.65,Medium,High,Family
USA,PG-13,3.76,Medium,High,Family
USA,PG,5.89,High,High,Family
USA,PG,5.9,High,High,Family
USA,PG,6.49,High,High,Sci-Fi
USA,PG,5.82,High,High,Family
USA,PG,5.89,High,High,Family
USA,PG-13,5.5,High,High,Family
USA,PG-13,5.56,High,High,Family
USA,PG-13,6.25,High,High,Action
USA,PG-13,5.56,High,High,Family
UK,PG-13,5.94,High,High,Family
UK,PG-13,6.66,High,High,Action
UK,PG-13,5.99,High,High,Family
USA,R,6.43,High,High,Family
USA,R,6.57,High,High,Family
USA,R,7.15,High,High,History
USA,R,6.56,High,High,Family
USA,PG-13,6.44,High,High,Action
USA,PG-13,6.41,High,High,Action
USA,PG-13,5.99,High,High,Family
USA,PG-13,6.64,High,High,Action
USA,PG-13,6.68,High,High,Drama
USA,PG-13,6.69,High,High,Action
USA,PG-13,5.92,High,High,Family
USA,PG-13,5.64,High,High,Family
USA,PG-13,5.73,High,High,Family
USA,PG-13,6.34,High,High,Action
USA,PG-13,6.82,High,High,Family
USA,PG-13,7.65,High,High,History
USA,PG,4.38,Medium,High,Family
USA,PG,4.22,Medium,High,Family
USA,PG,4.31,Medium,High,Family
USA,PG,4.94,Medium,High,Sci-Fi
USA,PG-13,5.84,High,High,Action
USA,PG-13,5.16,High,High,Family
USA,PG-13,5.21,High,High,Family
USA,PG-13,5.19,High,High,Family
USA,PG-13,5.99,High,High,Action
USA,R,5.6,High,High,Family
USA,R,5.69,High,High,Family
USA,R,6.25,High,High,Sci-Fi
USA,R,6.25,High,High,History
USA,PG,4.94,High,High,Family
USA,PG,4.99,High,High,Family
USA,PG,4.93,High,High,Family
USA,PG,5.59,High,High,Sci-Fi
USA,PG,4.95,High,High,Family
USA,PG,4.85,Medium,High,Family
USA,PG,4.78,Medium,High,Family
USA,PG,4.8,Medium,High,Family
USA,PG,5.53,Medium,High,Comedy
USA,PG,5.48,Medium,High,Action
USA,PG-13,5.86,High,High,Drama
USA,PG-13,5.16,High,High,Family
USA,PG-13,5.98,High,High,Action
USA,PG-13,5.19,High,High,Family
USA,PG-13,5.25,High,High,Family
USA,PG-13,6.57,High,High,Family
USA,PG-13,6.49,High,High,Family
USA,PG-13,7.12,High,High,History
USA,PG-13,6.59,High,High,Family
USA,PG,4.76,High,High,Family
USA,PG,4.72,High,High,Family
USA,PG,4.9,High,High,Family
USA,PG,4.75,High,High,Family
USA,PG,5.51,High,High,Sci-Fi
USA,PG-13,3.03,Medium,High,Family
USA,PG-13,3.89,Medium,High,Drama
USA,PG-13,3.73,Medium,High,Action
USA,PG-13,3.76,Medium,High,Action
USA,PG-13,6.05,High,High,Family
USA,PG-13,6.14,High,High,Family
USA,PG-13,7.35,High,High,Action
USA,PG-13,6.54,High,High,Family
USA,PG-13,6.57,High,High,Family
New Zealand,PG-13,8.95,High,High,Sci-Fi
New Zealand,PG-13,8.13,High,High,Family
New Zealand,PG-13,8.25,High,High,Family
New Zealand,PG-13,8.15,High,High,Family
USA,PG,5.29,Medium,High,Family
USA,PG,5.25,Medium,High,Family
USA,PG,5.11,Medium,High,Family
USA,R,6.19,High,High,Family
USA,R,6.9,High,High,History
USA,R,6.95,High,High,History
USA,PG,3.16,High,High,Family
USA,PG,3.99,High,High,Sci-Fi
USA,PG,3.26,High,High,Family
USA,PG,3.29,High,High,Family
USA,PG-13,7.26,High,High,Action
USA,PG-13,7.29,High,High,Drama
USA,PG-13,6.46,High,High,Family
USA,PG-13,6.47,High,High,Family
USA,R,6.56,Medium,High,Family
USA,R,7.24,Medium,High,History
USA,R,6.65,Medium,High,Family
USA,R,6.68,Medium,High,Family
USA,R,6.54,Medium,High,Family
Germany,PG,5.95,High,High,Sci-Fi
Germany,PG,5.33,High,High,Family
Germany,PG,5.28,High,High,Family
Germany,PG,5.38,High,High,Family
USA,G,6.41,High,High,Family
USA,G,7.12,High,High,Comedy
USA,G,6.42,High,High,Family
USA,G,7.14,High,High,Sci-Fi
USA,G,7.28,High,High,Drama
USA,PG-13,7.55,High,High,Family
USA,PG-13,7.46,High,High,Family
USA,PG-13,7.49,High,High,Family
USA,PG-13,6.2,Medium,High,Family
USA,PG-13,7.07,Medium,High,Action
USA,PG-13,6.25,Medium,High,Family
USA,PG-13,6.36,Medium,High,Family
USA,PG-13,6.93,Medium,High,Drama
USA,PG-13,6.69,High,High,Action
USA,PG-13,5.81,High,High,Family
USA,PG-13,6.65,High,High,Action
USA,R,8.52,High,High,Drama
USA,R,7.86,High,High,Family
USA,R,7.83,High,High,Family
USA,PG-13,7.19,High,High,Family
USA,PG-13,7.07,High,High,Family
USA,PG-13,7.75,High,High,Drama
USA,PG-13,7.73,High,High,Action
UK,PG,7.58,High,High,Sci-Fi
UK,PG,6.85,High,High,Family
UK,PG,6.84,High,High,Family
UK,PG,7.52,High,High,Drama
UK,PG-13,8.02,High,High,Action
UK,PG-13,7.49,High,High,Family
UK,PG-13,7.34,High,High,Family
USA,PG-13,5.8,High,High,Action
USA,PG-13,5.16,High,High,Family
USA,PG-13,5.04,High,High,Family
USA,PG-13,5.15,High,High,Family
USA,R,7.91,High,High,Family
USA,R,7.99,High,High,Family
USA,R,6.35,High,High,Family
USA,R,7.06,High,High,History
USA,R,7.06,High,High,Action
USA,R,7.04,High,High,Drama
USA,R,6.32,High,High,Family
USA,R,8,High,High,History
USA,R,7.93,High,High,Action
USA,R,7.11,High,High,Family
USA,R,6.62,High,High,Family
USA,R,6.64,High,High,Family
USA,R,7.2,High,High,Action
USA,R,5.83,High,High,Family
USA,R,6.55,High,High,Action
USA,R,6.5,High,High,Action
USA,PG-13,4.85,High,High,Family
USA,PG-13,5.69,High,High,Drama
USA,PG-13,6.1,High,High,Family
USA,PG-13,6.02,High,High,Family
USA,PG-13,6.76,High,High,Action
USA,R,6.15,High,High,Drama
USA,R,6.26,High,High,Action
USA,R,5.48,High,High,Family
USA,R,5.47,High,High,Family
USA,R,8.59,High,High,Action
USA,R,8,High,High,Family
USA,G,6.95,High,High,Drama
USA,G,6.39,High,High,Family
USA,G,6.36,High,High,Family
USA,G,6.28,High,High,Family
USA,G,7.09,High,High,Comedy
USA,G,6.77,High,High,Family
USA,G,6.74,High,High,Family
USA,G,6.69,High,High,Family
USA,G,7.45,High,High,Sci-Fi
USA,G,6.79,High,High,Family
USA,R,6.05,High,High,Family
USA,R,6.12,High,High,Family
USA,R,6.9,High,High,Action
USA,PG,6.25,High,High,Family
USA,PG,7,High,High,Drama
USA,PG,6.33,High,High,Family
USA,PG,6.22,High,High,Family
USA,PG,6.21,High,High,Family
USA,PG,5.13,High,High,Sci-Fi
USA,PG,4.5,High,High,Family
USA,PG,4.53,High,High,Family
USA,PG,4.47,High,High,Family
Germany,PG,6.24,High,High,Family
Germany,PG,6.22,High,High,Family
Germany,PG,6.9,High,High,Sci-Fi
Germany,PG,6.27,High,High,Family
USA,PG,5.25,Medium,High,Family
USA,PG,5.1,Medium,High,Family
USA,PG,5.86,Medium,High,Sci-Fi
USA,PG,6.13,High,High,Family
USA,PG,6.78,High,High,Sci-Fi
USA,PG,6.1,High,High,Family
USA,PG,6.19,High,High,Family
USA,PG-13,5.45,High,High,Family
USA,PG-13,6.16,High,High,Drama
USA,PG-13,6.14,High,High,Action
USA,R,5.86,High,High,Drama
USA,R,5.1,High,High,Family
USA,R,5.81,High,High,Drama
USA,R,5.76,High,High,Sci-Fi
Germany,R,7.3,Medium,High,Family
Germany,R,7.47,Medium,High,Family
Germany,R,8.02,Medium,High,Action
USA,R,7.61,High,High,Family
USA,R,8.35,High,High,History
USA,R,7.52,High,High,Family
USA,R,8.38,High,High,Action
USA,PG-13,4.71,High,High,Family
USA,PG-13,4.79,High,High,Family
USA,PG-13,5.44,High,High,Sci-Fi
USA,R,6.54,Medium,High,Family
USA,R,6.52,Medium,High,Family
USA,R,7.34,Medium,High,History
Germany,R,6.95,Medium,High,Family
Germany,R,6.92,Medium,High,Family
USA,PG,6.32,Medium,High,Family
USA,PG,6.37,Medium,High,Family
USA,PG,6.4,Medium,High,Family
USA,PG,7.07,Medium,High,Sci-Fi
USA,PG,6.38,Medium,High,Family
USA,PG-13,3.34,Medium,High,Drama
USA,PG-13,3.39,Medium,High,Action
USA,PG-13,3.33,Medium,High,Action
USA,PG-13,3.45,Medium,High,Sci-Fi
USA,PG-13,2.74,Medium,High,Family
USA,PG-13,5.38,High,High,Family
USA,PG-13,5.5,High,High,Family
USA,PG,6.55,Medium,High,Family
USA,PG,6.56,Medium,High,Family
USA,PG,6.58,Medium,High,Family
USA,PG,6.41,Medium,High,Family
USA,PG-13,4.77,Medium,High,Family
USA,PG-13,4.81,Medium,High,Family
USA,PG-13,4.81,Medium,High,Family
USA,PG-13,5.53,Medium,High,Family
USA,PG-13,6.24,Medium,High,Action
USA,PG-13,5.59,Medium,High,Family
USA,PG-13,5.4,Medium,High,Action
USA,PG-13,4.63,Medium,High,Family
USA,PG-13,5.34,Medium,High,Action
USA,PG-13,5.32,Medium,High,History
USA,PG,2.3,Medium,High,Sci-Fi
USA,PG,1.53,Medium,High,Family
USA,PG,1.56,Medium,High,Family
USA,PG-13,6.44,Medium,High,Family
USA,PG-13,7.11,Medium,High,Action
USA,PG-13,6.32,Medium,High,Family
USA,PG-13,6.47,Medium,High,Family
USA,PG-13,6.31,Medium,High,Family
USA,PG-13,7.17,Medium,High,History
USA,PG-13,3.15,Low,High,Family
USA,PG-13,3.26,Low,High,Family
USA,PG-13,3.25,Low,High,Family
France,R,6.26,Medium,High,Family
France,R,6.35,Medium,High,Family
France,R,7.06,Medium,High,Action
France,R,6.96,Medium,High,History
USA,G,6.52,High,High,Family
USA,G,6.66,High,High,Family
USA,G,6.68,High,High,Family
USA,G,6.63,High,High,Family
USA,PG,7.41,Medium,Medium,Comedy
USA,PG,7.4,Medium,Medium,Drama
USA,PG,7.32,Medium,Medium,Action
USA,PG-13,6.35,High,High,Sci-Fi
USA,PG-13,5.61,High,High,Family
USA,PG-13,5.69,High,High,Family
USA,PG-13,6.43,High,High,Action
USA,R,7.61,High,High,Action
USA,R,6.87,High,High,Family
China,R,7.73,Low,High,History
China,R,7.06,Low,High,Family
China,R,7.8,Low,High,Drama
China,R,6.92,Low,High,Family
USA,PG,6.12,High,High,Family
USA,PG,6.83,High,High,History
USA,PG,6.18,High,High,Family
USA,PG,6.23,High,High,Family
USA,PG-13,4.64,High,High,Family
USA,PG-13,5.32,High,High,Action
USA,PG-13,4.51,High,High,Family
USA,R,7,High,High,Family
USA,R,7.04,High,High,Family
USA,R,7.75,High,High,History
USA,R,5.51,High,High,Family
France,PG-13,7.06,High,High,Family
France,PG-13,7.06,High,High,Family
France,PG-13,7.1,High,High,Family
USA,R,3.65,High,High,Family
USA,R,3.62,High,High,Family
USA,R,4.43,High,High,Drama
USA,PG,7,Medium,High,Drama
USA,PG,6.29,Medium,High,Family
USA,PG,6.2,Medium,High,Family
USA,PG,6.26,Medium,High,Family
USA,PG,6.21,Medium,High,Family
USA,PG,5.99,High,High,Family
USA,PG,5.97,High,High,Family
USA,PG,6.08,High,High,Family
USA,PG,6.1,High,High,Family
USA,PG,6.42,High,High,Family
USA,PG,7.08,High,High,Sci-Fi
USA,PG,7.09,High,High,Drama
USA,PG,6.35,High,High,Family
USA,PG-13,6.07,Medium,High,Family
USA,PG-13,6.84,Medium,High,Action
USA,PG-13,6.79,Medium,High,Sci-Fi
USA,G,7.56,High,High,Family
USA,G,7.66,High,High,Family
USA,G,7.59,High,High,Family
USA,G,7.57,High,High,Family
USA,PG-13,8.99,High,High,Sci-Fi
USA,PG-13,8.34,High,High,Family
USA,PG-13,8.34,High,High,Family
USA,PG-13,8.32,High,High,Family
USA,PG-13,8,High,High,Family
USA,PG-13,8.1,High,High,Family
USA,PG-13,8.16,High,High,Family
USA,PG-13,8.8,High,High,Sci-Fi
USA,PG-13,4.82,Medium,High,Family
USA,PG-13,5.67,Medium,High,Sci-Fi
USA,PG-13,4.85,Medium,High,Family
USA,PG-13,5.78,High,High,Sci-Fi
USA,PG-13,5.75,High,High,Action
USA,PG-13,5.18,High,High,Family
USA,PG-13,5.14,High,High,Family
UK,PG-13,5.72,Medium,High,Family
UK,PG-13,6.42,Medium,High,Drama
UK,PG-13,6.45,Medium,High,Action
UK,PG-13,5.64,Medium,High,Family
UK,PG-13,6.47,Medium,High,Drama
USA,PG-13,5.91,High,High,Action
USA,PG-13,5.39,High,High,Family
USA,PG-13,5.29,High,High,Family
USA,PG-13,5.29,High,High,Family
USA,PG-13,6.93,High,High,Family
USA,PG-13,6.99,High,High,Family
USA,PG-13,7.69,High,High,Action
USA,PG-13,6.95,High,High,Family
USA,PG,6.09,High,High,Family
USA,PG,5.99,High,High,Family
USA,PG,6.64,High,High,Sci-Fi
USA,R,4.64,High,High,Family
USA,R,5.31,High,High,Action
USA,PG-13,5.41,Medium,High,Family
USA,PG-13,6.02,Medium,High,History
USA,PG-13,5.37,Medium,High,Family
USA,PG-13,6.01,Medium,High,Action
USA,PG,7.43,High,High,Family
USA,PG,7.32,High,High,Family
USA,PG,7.33,High,High,Family
USA,PG,7.39,High,High,Family
USA,PG-13,5.02,Medium,High,Family
USA,PG-13,5.05,Medium,High,Family
USA,PG-13,5,Medium,High,Family
UK,PG,5.22,High,High,Family
UK,PG,5.22,High,High,Family
UK,PG,5.94,High,High,Sci-Fi
USA,PG-13,6.79,High,High,Family
USA,PG-13,6.65,High,High,Family
USA,PG-13,7.49,High,High,Drama
USA,PG-13,6.77,High,High,Family
USA,PG-13,6.8,High,High,Family
USA,G,7.28,High,High,Family
USA,G,7.34,High,High,Family
USA,G,7.35,High,High,Family
USA,G,8.03,High,High,Sci-Fi
USA,G,7.31,High,High,Family
USA,PG-13,6.14,High,High,Family
USA,PG-13,6.92,High,High,Action
USA,PG-13,6.02,High,High,Family
USA,PG-13,6.75,High,High,Action
USA,PG-13,6.07,High,High,Family
USA,PG-13,6.67,High,High,Action
USA,PG-13,6.65,High,High,Drama
USA,PG-13,5.94,High,High,Family
USA,PG-13,6.7,High,High,Drama
USA,PG-13,6.63,High,High,Sci-Fi
USA,PG-13,6.68,High,High,Action
USA,PG,6.42,High,High,Family
USA,PG,6.41,High,High,Family
USA,PG,6.39,High,High,Family
USA,PG,6.3,High,High,Family
USA,PG,6.31,High,High,Family
USA,PG,6.42,High,High,Family
USA,PG,6.42,High,High,Family
USA,PG,6.43,High,High,Family
USA,PG,6.47,High,High,Family
USA,PG,6.77,High,High,Family
USA,PG,6.63,High,High,Family
USA,PG,7.34,High,High,Sci-Fi
USA,PG,7.44,High,High,Drama
USA,PG,6.8,High,High,Family
USA,PG-13,5.5,High,High,Action
USA,PG-13,5.54,High,High,Action
USA,PG-13,4.86,High,High,Family
USA,PG-13,4.88,High,High,Family
USA,PG-13,4.89,High,High,Family
USA,R,8.57,High,High,Action
USA,R,7.9,High,High,Family
USA,R,8.5,High,High,Action
USA,G,6.99,High,High,Family
USA,G,6.94,High,High,Family
USA,G,6.96,High,High,Family
USA,G,7.51,High,High,History
USA,G,7.55,High,High,Sci-Fi
USA,G,7.62,High,High,Comedy
USA,R,6.43,High,High,Family
USA,R,6.43,High,High,Family
USA,R,7.99,High,High,Drama
USA,R,7.86,High,High,Action
USA,R,7.88,High,High,Action
USA,R,7.11,High,High,Family
USA,R,7.06,High,High,Family
USA,R,7.61,High,High,Action
USA,R,6.95,High,High,Family
USA,PG-13,7.72,High,High,Action
USA,PG-13,6.96,High,High,Family
USA,PG-13,7.64,High,High,Action
USA,PG-13,7.06,High,High,Family
USA,PG-13,7.76,High,High,Drama
USA,PG-13,7.17,Low,Low,History
USA,PG-13,7.05,Low,Low,History
USA,PG-13,7.11,Low,Low,History
USA,PG,6.12,High,High,Family
USA,PG,6.28,High,High,Family
USA,PG,6.25,High,High,Family
USA,PG,6.15,High,High,Family
USA,PG,6.89,High,High,Sci-Fi
USA,PG,6.24,High,High,Family
USA,PG,5.14,High,High,Sci-Fi
USA,PG,4.33,High,High,Family
USA,PG,4.46,High,High,Family
USA,PG,5.05,High,High,Comedy
USA,PG,4.37,High,High,Family
USA,PG,4.48,High,High,Family
USA,PG-13,7.26,High,High,History
USA,PG-13,6.52,High,High,Family
USA,PG-13,6.45,High,High,Family
USA,PG-13,7.17,High,High,Action
USA,PG-13,4.81,High,High,Family
USA,PG-13,4.92,High,High,Family
USA,PG-13,4.96,High,High,Family
USA,PG-13,5.06,High,High,Family
USA,PG-13,5.01,High,High,Family
USA,PG-13,4.92,High,High,Family
USA,PG-13,6.54,High,High,Family
USA,PG-13,6.48,High,High,Family
USA,PG-13,6.48,High,High,Family
USA,PG,4.34,High,High,Family
USA,PG,4.93,High,High,Sci-Fi
USA,PG,5.03,High,High,Drama
USA,PG,5.03,High,High,Drama
USA,PG,4.34,High,High,Family
USA,PG,7.57,High,High,Action
USA,PG,6.72,High,High,Family
USA,PG,7.4,High,High,Drama
USA,PG,6.8,High,High,Family
USA,R,5.8,High,High,Drama
USA,R,5.04,High,High,Family
USA,R,5.72,High,High,Action
USA,R,5.05,High,High,Family
UK,PG-13,6.45,High,High,Action
UK,PG-13,6.53,High,High,Drama
UK,PG-13,6.52,High,High,Action
USA,PG,5.21,High,High,Family
USA,PG,5.94,High,High,Sci-Fi
USA,PG,5.32,High,High,Family
USA,PG-13,4.96,High,High,Family
USA,PG-13,4.85,High,High,Family
USA,PG-13,5.66,High,High,Sci-Fi
USA,PG-13,7.02,High,High,Action
USA,PG-13,6.4,High,High,Family
USA,PG-13,6.94,High,High,Drama
USA,PG-13,6.29,High,High,Family
USA,PG-13,7.07,High,High,Action
USA,PG-13,6.26,High,High,Family
USA,PG-13,5.66,High,High,Family
USA,PG-13,5.66,High,High,Family
USA,PG-13,6.23,High,High,Action
USA,PG-13,6.22,High,High,Drama
USA,PG-13,5.54,High,High,Family
Germany,R,7.14,Low,High,Action
Germany,R,7.13,Low,High,Action
Germany,R,6.46,Low,High,Family
USA,PG,4.95,High,High,Family
USA,PG,5.05,High,High,Family
USA,PG,5.73,High,High,Action
USA,G,6.48,High,High,Family
USA,G,7.15,High,High,Comedy
USA,G,6.3,High,High,Family
USA,G,6.45,High,High,Family
USA,G,6.35,High,High,Family
USA,PG,6.12,High,High,Family
USA,PG,6.24,High,High,Family
USA,PG,6.22,High,High,Family
USA,PG-13,4.77,Medium,High,Family
USA,PG-13,5.57,Medium,High,Action
USA,PG-13,4.84,Medium,High,Family
USA,PG-13,4.71,Medium,High,Family
USA,R,5.49,Medium,High,Family
USA,R,6.18,Medium,High,Action
USA,R,6.13,Medium,High,Action
USA,R,5.57,Medium,High,Family
UK,PG-13,6.13,Medium,High,Family
UK,PG-13,6.8,Medium,High,History
UK,PG-13,6.08,Medium,High,Family
UK,PG-13,6.72,Medium,High,Action
USA,PG-13,3.65,Medium,High,Family
USA,PG-13,3.61,Medium,High,Family
USA,PG-13,3.75,Medium,High,Family
USA,R,6.92,Medium,Medium,Comedy
USA,R,7,Medium,Medium,Sci-Fi
USA,PG-13,7.31,High,High,Family
USA,PG-13,8.09,High,High,History
USA,PG-13,8.12,High,High,History
UK,PG,4.6,Low,High,Comedy
UK,PG,4.56,Low,High,Sci-Fi
UK,PG,3.79,Low,High,Family
UK,PG,3.8,Low,High,Family
USA,PG-13,6.65,High,High,Family
USA,PG-13,7.42,High,High,History
