"Studentid","Attendance","Major","Questions","Score","Seniority","Texting","Grade"
"40039","45","Stat","Always","70","Junior","Rarely","Pass"
"40040","22","Communication","Always","67","Junior","Rarely","Pass"
"40041","92","Stat","Always","79","Junior","Rarely","Pass"
"40042","98","Polsci","Always","90","Senior","Always","Pass"
"40043","85","Cs","Always","25","Freshman","Always","Fail"
"40044","64","Polsci","Rarely","16","Junior","Always","Fail"
"40045","51","Polsci","Rarely","5","Freshman","Rarely","Fail"
"40046","63","Stat","Rarely","64","Senior","Rarely","Pass"
"40047","24","Communication","Always","38","Freshman","Always","Fail"
"40048","64","Communication","Always","10","Senior","Rarely","Fail"
"40049","40","Polsci","Always","90","Sophomore","Rarely","Pass"
"40050","81","Communication","Always","7","Senior","Always","Fail"
"40051","47","Cs","Rarely","97","Sophomore","Rarely","Pass"
"40052","18","Polsci","Rarely","6","Sophomore","Always","Fail"
"40053","54","Cs","Rarely","85","Freshman","Always","Pass"
"40054","0","Communication","Rarely","6","Senior","Always","Fail"
"40055","17","Cs","Rarely","72","Junior","Rarely","Pass"
"40056","22","Communication","Always","19","Sophomore","Always","Fail"
"40057","60","Stat","Always","89","Freshman","Rarely","Pass"
"40058","35","Polsci","Always","29","Junior","Rarely","Pass"
"40059","87","Polsci","Always","46","Freshman","Rarely","Pass"
"40060","34","Stat","Rarely","17","Sophomore","Always","Fail"
"40061","41","Communication","Always","65","Senior","Always","Pass"
"40062","92","Cs","Always","64","Freshman","Rarely","Pass"
"40063","92","Stat","Always","57","Senior","Rarely","Fail"
"40064","11","Communication","Rarely","72","Junior","Always","Pass"
"40065","80","Stat","Always","59","Sophomore","Always","Pass"
"40066","18","Polsci","Rarely","27","Freshman","Always","Fail"
"40067","27","Communication","Rarely","55","Junior","Always","Pass"
"40068","41","Communication","Always","61","Freshman","Always","Pass"
"40069","25","Cs","Always","57","Junior","Always","Fail"
"40070","4","Cs","Rarely","20","Freshman","Always","Fail"
"40071","92","Cs","Always","12","Junior","Rarely","Fail"
"40072","27","Polsci","Always","53","Junior","Rarely","Pass"
"40073","47","Cs","Always","97","Freshman","Always","Pass"
"40074","14","Communication","Always","37","Senior","Rarely","Fail"
"40075","80","Stat","Always","97","Sophomore","Rarely","Pass"
"40076","93","Cs","Always","53","Freshman","Always","Pass"
"40077","54","Polsci","Always","95","Sophomore","Always","Pass"
"40078","28","Communication","Always","63","Freshman","Always","Pass"
"40079","59","Cs","Rarely","0","Sophomore","Always","Fail"
"40080","73","Polsci","Rarely","74","Sophomore","Rarely","Fail"
"40081","5","Cs","Always","72","Junior","Always","Pass"
"40082","63","Polsci","Always","19","Senior","Rarely","Pass"
"40083","18","Polsci","Rarely","32","Sophomore","Rarely","Fail"
"40084","13","Polsci","Rarely","10","Senior","Always","Fail"
"40085","88","Stat","Rarely","86","Sophomore","Rarely","Pass"
"40086","76","Polsci","Always","32","Sophomore","Always","Pass"
"40087","89","Polsci","Always","7","Junior","Always","Pass"
"40088","50","Stat","Rarely","74","Freshman","Rarely","Pass"
"40089","97","Polsci","Rarely","26","Freshman","Rarely","Fail"
"40090","81","Stat","Always","93","Senior","Always","Pass"
"40091","25","Stat","Rarely","43","Senior","Always","Pass"
"40092","83","Communication","Always","75","Senior","Rarely","Pass"
"40093","86","Communication","Always","84","Senior","Always","Pass"
"40094","96","Polsci","Rarely","91","Sophomore","Rarely","Pass"
"40095","87","Polsci","Always","92","Freshman","Always","Pass"
"40096","100","Stat","Rarely","74","Junior","Always","Fail"
"40097","81","Polsci","Rarely","99","Sophomore","Always","Fail"
"40098","57","Cs","Rarely","56","Freshman","Rarely","Pass"
"40099","95","Stat","Always","5","Freshman","Always","Pass"
"40100","19","Stat","Always","61","Sophomore","Rarely","Pass"
"40101","30","Polsci","Always","87","Sophomore","Always","Pass"
"40102","45","Stat","Rarely","31","Junior","Always","Fail"
"40103","87","Communication","Rarely","80","Sophomore","Rarely","Pass"
"40104","70","Communication","Always","22","Sophomore","Rarely","Fail"
"40105","60","Communication","Always","9","Sophomore","Rarely","Fail"
"40106","71","Communication","Always","7","Junior","Rarely","Fail"
"40107","33","Stat","Always","10","Freshman","Rarely","Fail"
"40108","3","Polsci","Always","90","Junior","Always","Pass"
"40109","79","Stat","Rarely","97","Freshman","Always","Pass"
"40110","26","Polsci","Always","94","Senior","Always","Pass"
"40111","0","Polsci","Rarely","77","Sophomore","Always","Fail"
"40112","94","Polsci","Rarely","45","Sophomore","Always","Fail"
"40113","30","Stat","Always","33","Sophomore","Rarely","Fail"
"40114","91","Polsci","Rarely","91","Senior","Rarely","Pass"
"40115","61","Stat","Rarely","9","Junior","Always","Pass"
"40116","100","Polsci","Rarely","49","Senior","Rarely","Fail"
"40117","84","Cs","Rarely","17","Junior","Always","Fail"
"40118","96","Stat","Rarely","9","Senior","Rarely","Fail"
"40119","41","Stat","Rarely","84","Freshman","Always","Fail"
"40120","36","Stat","Always","71","Freshman","Rarely","Fail"
"40121","9","Polsci","Rarely","81","Junior","Rarely","Pass"
"40122","77","Polsci","Always","26","Junior","Always","Pass"
"40123","76","Polsci","Rarely","75","Sophomore","Always","Pass"
"40124","49","Polsci","Always","49","Sophomore","Always","Fail"
"40125","16","Polsci","Rarely","100","Sophomore","Always","Pass"
"40126","51","Communication","Always","16","Freshman","Always","Fail"
"40127","88","Cs","Always","51","Senior","Always","Fail"
"40128","39","Cs","Rarely","81","Sophomore","Rarely","Pass"
"40129","78","Communication","Rarely","3","Senior","Always","Pass"
"40130","40","Stat","Rarely","85","Freshman","Rarely","Pass"
"40131","84","Polsci","Rarely","74","Senior","Always","Pass"
"40132","78","Communication","Rarely","94","Junior","Rarely","Pass"
"40133","17","Communication","Rarely","18","Junior","Rarely","Fail"
"40134","31","Stat","Always","29","Freshman","Always","Fail"
"40135","77","Cs","Always","18","Sophomore","Rarely","Fail"
"40136","24","Stat","Rarely","38","Sophomore","Rarely","Pass"
"40137","74","Stat","Rarely","38","Freshman","Rarely","Fail"
"40138","26","Polsci","Rarely","31","Freshman","Rarely","Fail"
"40139","71","Communication","Rarely","1","Sophomore","Always","Pass"
"40140","43","Stat","Always","94","Senior","Rarely","Pass"
"40141","25","Cs","Always","74","Junior","Always","Pass"
"40142","53","Stat","Always","32","Sophomore","Always","Pass"
"40143","66","Stat","Rarely","27","Sophomore","Rarely","Fail"
"40144","58","Stat","Rarely","18","Senior","Rarely","Fail"
"40145","32","Stat","Rarely","49","Junior","Rarely","Pass"
"40146","24","Cs","Rarely","1","Sophomore","Rarely","Fail"
"40147","5","Polsci","Rarely","23","Sophomore","Rarely","Fail"
"40148","58","Stat","Always","4","Freshman","Always","Pass"
"40149","77","Communication","Always","2","Freshman","Rarely","Fail"
"40150","48","Communication","Rarely","63","Junior","Rarely","Pass"
"40151","26","Polsci","Always","71","Freshman","Always","Pass"
"40152","86","Cs","Always","80","Senior","Always","Pass"
"40153","54","Communication","Always","44","Freshman","Rarely","Pass"
"40154","71","Cs","Always","81","Senior","Rarely","Pass"
"40155","41","Communication","Always","51","Freshman","Rarely","Pass"
"40156","48","Stat","Always","88","Senior","Rarely","Pass"
"40157","71","Cs","Always","42","Freshman","Rarely","Pass"
"40158","72","Cs","Rarely","45","Junior","Rarely","Pass"
"40159","94","Stat","Always","28","Junior","Always","Fail"
"40160","18","Polsci","Always","93","Freshman","Rarely","Pass"
"40161","82","Cs","Always","21","Senior","Always","Fail"
"40162","1","Polsci","Rarely","78","Freshman","Always","Pass"
"40163","43","Stat","Always","47","Junior","Rarely","Pass"
"40164","28","Cs","Rarely","63","Senior","Always","Fail"
"40165","87","Cs","Always","95","Junior","Always","Pass"
"40166","33","Cs","Rarely","69","Senior","Rarely","Fail"
"40167","69","Polsci","Rarely","6","Freshman","Always","Fail"
"40168","63","Cs","Always","27","Junior","Always","Fail"
"40169","21","Polsci","Always","60","Senior","Always","Pass"
"40170","23","Polsci","Always","71","Freshman","Always","Pass"
"40171","56","Polsci","Rarely","51","Junior","Always","Pass"
"40172","19","Communication","Rarely","42","Sophomore","Rarely","Pass"
"40173","59","Cs","Always","88","Senior","Always","Pass"
"40174","3","Cs","Always","42","Freshman","Always","Fail"
"40175","44","Communication","Always","35","Junior","Rarely","Fail"
"40176","25","Stat","Always","40","Senior","Always","Pass"
"40177","4","Stat","Always","54","Sophomore","Always","Fail"
"40178","73","Polsci","Rarely","12","Senior","Always","Fail"
"40179","59","Polsci","Rarely","24","Senior","Rarely","Fail"
"40180","14","Polsci","Always","13","Freshman","Always","Pass"
"40181","92","Communication","Always","79","Sophomore","Always","Pass"
"40182","14","Communication","Rarely","58","Junior","Always","Pass"
"40183","2","Stat","Rarely","25","Junior","Always","Fail"
"40184","34","Communication","Always","45","Sophomore","Always","Pass"
"40185","86","Communication","Rarely","1","Senior","Always","Pass"
"40186","21","Cs","Rarely","18","Sophomore","Always","Fail"
"40187","28","Stat","Always","49","Senior","Always","Pass"
"40188","93","Cs","Always","33","Freshman","Rarely","Fail"
"40189","22","Stat","Always","2","Freshman","Always","Pass"
"40190","76","Polsci","Always","39","Junior","Rarely","Pass"
"40191","58","Cs","Always","53","Sophomore","Rarely","Pass"
"40192","81","Communication","Rarely","3","Freshman","Rarely","Fail"
"40193","100","Cs","Always","62","Freshman","Rarely","Pass"
"40194","4","Cs","Always","30","Junior","Rarely","Fail"
"40195","68","Polsci","Always","56","Sophomore","Rarely","Pass"
"40196","49","Communication","Rarely","4","Sophomore","Rarely","Fail"
"40197","72","Communication","Rarely","9","Junior","Always","Fail"
"40198","43","Polsci","Always","68","Freshman","Rarely","Pass"
"40199","79","Stat","Always","14","Sophomore","Rarely","Pass"
"40200","8","Communication","Always","95","Senior","Always","Pass"
"40201","11","Cs","Rarely","89","Senior","Rarely","Pass"
"40202","13","Cs","Always","78","Freshman","Rarely","Pass"
"40203","26","Stat","Always","81","Freshman","Always","Pass"
"40204","91","Polsci","Rarely","27","Senior","Rarely","Fail"
"40205","84","Communication","Always","63","Freshman","Rarely","Pass"
"40206","5","Polsci","Always","93","Freshman","Rarely","Pass"
"40207","77","Cs","Rarely","0","Freshman","Always","Fail"
"40208","59","Stat","Always","75","Junior","Rarely","Fail"
"40209","24","Communication","Rarely","43","Senior","Rarely","Fail"
"40210","14","Communication","Rarely","4","Sophomore","Always","Fail"
"40211","39","Cs","Always","47","Sophomore","Always","Fail"
"40212","56","Polsci","Rarely","62","Senior","Always","Pass"
"40213","76","Cs","Always","61","Senior","Rarely","Fail"
"40214","66","Stat","Always","13","Junior","Rarely","Pass"
"40215","10","Communication","Always","66","Freshman","Always","Pass"
"40216","95","Cs","Rarely","88","Sophomore","Always","Pass"
"40217","61","Stat","Always","17","Freshman","Rarely","Pass"
"40218","92","Cs","Rarely","20","Senior","Always","Fail"
"40219","78","Polsci","Always","36","Senior","Always","Pass"
"40220","82","Communication","Always","64","Junior","Rarely","Pass"
"40221","84","Stat","Rarely","41","Senior","Rarely","Fail"
"40222","60","Cs","Always","1","Freshman","Always","Fail"
"40223","2","Cs","Always","91","Senior","Always","Pass"
"40224","13","Communication","Rarely","44","Sophomore","Rarely","Pass"
"40225","50","Cs","Always","65","Sophomore","Rarely","Pass"
"40226","81","Polsci","Rarely","98","Freshman","Always","Pass"
"40227","88","Polsci","Always","16","Sophomore","Rarely","Pass"
"40228","5","Cs","Always","4","Senior","Rarely","Fail"
"40229","65","Polsci","Always","29","Sophomore","Always","Pass"
"40230","51","Communication","Always","90","Junior","Rarely","Pass"
"40231","29","Cs","Rarely","59","Freshman","Always","Pass"
"40232","72","Stat","Rarely","42","Sophomore","Always","Pass"
"40233","95","Stat","Always","75","Junior","Rarely","Pass"
"40234","44","Communication","Rarely","45","Freshman","Always","Pass"
"40235","29","Stat","Always","64","Senior","Always","Pass"
"40236","21","Stat","Rarely","84","Sophomore","Rarely","Pass"
"40237","87","Cs","Rarely","4","Sophomore","Always","Fail"
"40238","25","Polsci","Always","77","Junior","Rarely","Pass"
"40239","7","Communication","Always","5","Freshman","Always","Fail"
"40240","35","Cs","Always","18","Freshman","Rarely","Fail"
"40241","78","Polsci","Rarely","64","Freshman","Rarely","Pass"
"40242","8","Polsci","Always","2","Freshman","Rarely","Pass"
"40243","50","Stat","Rarely","29","Freshman","Always","Fail"
"40244","88","Stat","Rarely","61","Sophomore","Always","Pass"
"40245","9","Communication","Rarely","37","Sophomore","Rarely","Fail"
"40246","5","Communication","Rarely","52","Sophomore","Always","Pass"
"40247","97","Cs","Rarely","52","Sophomore","Rarely","Pass"
"40248","3","Cs","Rarely","48","Freshman","Rarely","Fail"
"40249","11","Stat","Always","5","Senior","Rarely","Pass"
"40250","7","Stat","Rarely","3","Senior","Rarely","Fail"
"40251","11","Communication","Rarely","20","Senior","Rarely","Fail"
"40252","12","Stat","Rarely","56","Senior","Rarely","Fail"
"40253","10","Stat","Rarely","42","Freshman","Always","Pass"
"40254","43","Communication","Rarely","70","Sophomore","Rarely","Pass"
"40255","94","Communication","Rarely","64","Junior","Rarely","Pass"
"40256","16","Polsci","Always","5","Junior","Always","Fail"
"40257","23","Communication","Always","42","Freshman","Always","Pass"
"40258","65","Stat","Always","35","Junior","Always","Pass"
"40259","18","Communication","Always","59","Freshman","Always","Pass"
"40260","86","Cs","Always","89","Freshman","Rarely","Pass"
"40261","97","Stat","Always","6","Junior","Always","Fail"
"40262","47","Stat","Always","80","Senior","Rarely","Pass"
"40263","92","Polsci","Always","3","Senior","Always","Fail"
"40264","7","Cs","Always","80","Junior","Always","Pass"
"40265","92","Cs","Always","46","Junior","Always","Fail"
"40266","87","Stat","Rarely","28","Senior","Rarely","Pass"
"40267","90","Communication","Rarely","16","Junior","Rarely","Fail"
"40268","13","Stat","Always","19","Junior","Rarely","Pass"
"40269","0","Cs","Rarely","11","Freshman","Rarely","Fail"
"40270","26","Cs","Rarely","17","Sophomore","Rarely","Fail"
"40271","24","Stat","Always","72","Sophomore","Rarely","Pass"
"40272","47","Stat","Rarely","27","Sophomore","Always","Fail"
"40273","25","Communication","Rarely","64","Sophomore","Always","Pass"
"40274","47","Communication","Always","62","Senior","Rarely","Pass"
"40275","4","Polsci","Always","61","Sophomore","Rarely","Pass"
"40276","76","Communication","Rarely","99","Sophomore","Rarely","Pass"
"40277","59","Polsci","Rarely","32","Junior","Rarely","Fail"
"40278","68","Stat","Rarely","89","Freshman","Rarely","Pass"
"40279","87","Polsci","Always","62","Senior","Rarely","Pass"
"40280","80","Polsci","Rarely","70","Senior","Always","Pass"
"40281","44","Cs","Rarely","10","Freshman","Always","Fail"
"40282","43","Polsci","Always","83","Sophomore","Rarely","Pass"
"40283","72","Polsci","Rarely","77","Senior","Rarely","Pass"
"40284","29","Polsci","Always","26","Senior","Rarely","Pass"
"40285","25","Stat","Always","6","Freshman","Rarely","Fail"
"40286","24","Cs","Always","28","Senior","Rarely","Fail"
"40287","40","Stat","Rarely","100","Junior","Rarely","Pass"
"40288","34","Cs","Rarely","80","Sophomore","Rarely","Pass"
"40289","82","Polsci","Rarely","5","Senior","Always","Fail"
"40290","44","Polsci","Rarely","66","Junior","Always","Fail"
"40291","22","Polsci","Always","52","Sophomore","Always","Pass"
"40292","63","Communication","Always","97","Junior","Rarely","Pass"
