Party,VoterID
Democratic,15053
Republican ,5190
Democratic,8625
Democratic,7048
Republican ,523
Republican ,11838
Democratic,14695
Democratic,10224
Republican ,10510
Republican ,11202
Republican ,19300
Democratic,15033
Democratic,8536
Republican ,5069
Republican ,15129
Republican ,702
Democratic,18983
Democratic,1487
Republican ,1675
Republican ,14611
Republican ,11081
Republican ,17100
Republican ,18160
Republican ,2035
Democratic,8793
Republican ,2674
Republican ,12197
Republican ,14159
Republican ,1567
Republican ,11634
Republican ,8339
Republican ,2357
Democratic,12911
Republican ,10578
Republican ,19106
Republican ,13892
Republican ,6981
Republican ,14884
Republican ,18903
Republican ,17397
Republican ,12793
Republican ,18996
Republican ,7771
Republican ,15044
Democratic,1820
Republican ,17226
Democratic,15337
Democratic,18299
Republican ,12820
Democratic,15348
Republican ,11908
Republican ,6711
Republican ,80
Democratic,10631
Republican ,8860
Republican ,185
Democratic,15040
Democratic,3979
Republican ,12942
Republican ,15218
Democratic,10792
Democratic,120
Republican ,4838
Republican ,12850
Democratic,521
Democratic,2848
Republican ,14511
Republican ,10000
Republican ,9040
Republican ,5728
Republican ,8545
Democratic,14187
Democratic,17249
Democratic,13516
Republican ,12338
Democratic,9592
Democratic,6197
Democratic,11315
Republican ,12914
Republican ,3993
Democratic,18293
Republican ,15580
Republican ,19135
Republican ,10176
Republican ,1616
Republican ,1966
Republican ,19494
Democratic,14007
Democratic,6742
Republican ,18511
Republican ,4926
Republican ,16043
Democratic,18098
Democratic,9313
Republican ,16609
Democratic,8371
Democratic,2866
Democratic,4762
Democratic,12517
Republican ,5121
Republican ,6298
Democratic,14974
Democratic,3123
Republican ,12411
Republican ,9508
Democratic,19917
Republican ,17852
Democratic,6511
Republican ,4564
Democratic,9298
Republican ,12563
Democratic,3308
Democratic,19434
Republican ,18141
Democratic,3658
Republican ,6843
Democratic,18257
Democratic,18467
Republican ,3813
Democratic,9720
Democratic,12408
Republican ,4751
Republican ,8271
Democratic,6355
Republican ,2739
Republican ,5172
Republican ,8718
Republican ,5417
Democratic,11103
Democratic,12391
Democratic,12527
Republican ,10855
Democratic,19202
Republican ,13843
Republican ,18449
Republican ,9396
Democratic,10100
Democratic,19857
Republican ,16884
Democratic,3919
Democratic,4366
Democratic,14296
Republican ,14692
Democratic,12666
Republican ,2690
Democratic,14193
Republican ,14993
Republican ,383
Democratic,3742
Republican ,9647
Republican ,15378
Democratic,973
Republican ,9955
Republican ,18605
Republican ,4622
Democratic,14269
Republican ,12012
Democratic,562
Democratic,17054
Republican ,18472
Democratic,5587
Republican ,6041
Republican ,11172
Democratic,12409
Republican ,10633
Republican ,14796
Democratic,13039
Republican ,127
Democratic,4728
Democratic,15276
Democratic,5491
Republican ,15776
Republican ,4389
Republican ,10799
Democratic,5808
Republican ,9295
Republican ,6976
Republican ,9550
Democratic,13361
Democratic,7200
Republican ,11511
Republican ,19819
Republican ,11214
Republican ,5588
Republican ,8684
Democratic,7998
Democratic,7287
Republican ,13134
Democratic,15235
Republican ,11713
Democratic,9557
Republican ,3541
Republican ,18234
Republican ,15035
Democratic,16238
Republican ,15052
Republican ,19966
Republican ,16801
Republican ,11809
Republican ,16123
Democratic,3324
Republican ,944
Republican ,5202
Republican ,9003
Republican ,16437
Republican ,17805
Republican ,1524
Republican ,14637
Democratic,19232
Republican ,4882
Republican ,2433
Republican ,14491
Republican ,3776
Republican ,1264
Republican ,18674
Republican ,12028
Democratic,816
Republican ,7930
Republican ,18135
Democratic,9736
Republican ,6068
Democratic,2467
Republican ,19898
Democratic,19580
Democratic,19049
Republican ,14551
Democratic,18149
Republican ,18496
Republican ,1203
Democratic,10797
Democratic,4224
Democratic,15115
Republican ,5198
Democratic,19229
Republican ,6200
Democratic,10386
Republican ,19119
Democratic,4521
Republican ,19086
Republican ,2731
Democratic,56
Republican ,9085
Republican ,13799
Republican ,904
Republican ,5596
Democratic,17755
Democratic,2849
Republican ,13478
Republican ,11233
Democratic,582
Democratic,3833
Republican ,16474
Republican ,2489
Democratic,4153
Republican ,1286
Democratic,11789
Democratic,11854
Republican ,9758
Republican ,3355
Democratic,11861
Democratic,9342
Democratic,10325
Democratic,14359
Republican ,137
Republican ,3133
Republican ,2771
Democratic,17801
Republican ,5359
Democratic,9365
Republican ,12075
Democratic,12701
Republican ,10660
Republican ,16520
Republican ,7626
Democratic,17112
Republican ,19818
Democratic,5638
Democratic,12213
Republican ,445
Republican ,18938
Democratic,16050
Republican ,6370
Republican ,19027
Democratic,16736
Republican ,14291
Democratic,19070
Republican ,11398
Republican ,5234
Republican ,16591
Democratic,12264
Republican ,3551
Republican ,1266
Republican ,15975
Republican ,19900
Republican ,18672
Republican ,15935
Democratic,19142
Republican ,1989
Republican ,1684
Republican ,18590
Democratic,11228
Democratic,11394
Republican ,18640
Democratic,1322
Republican ,5058
Republican ,1784
Republican ,9257
Republican ,11531
Republican ,11896
Republican ,11751
Republican ,16956
Democratic,5872
Republican ,7411
Democratic,5452
Republican ,5964
Republican ,4187
Democratic,6959
Republican ,12124
Democratic,443
Republican ,8752
Republican ,8621
Democratic,64
Democratic,5847
Democratic,14127
Republican ,14285
Republican ,3999
Democratic,14139
Republican ,1691
Democratic,14950
Republican ,16067
Republican ,5710
Republican ,11050
Republican ,7505
Democratic,18905
Republican ,9521
Republican ,14966
Democratic,2816
Democratic,8818
Democratic,15564
Democratic,31
Republican ,5590
Republican ,1512
Republican ,4489
Democratic,5102
Republican ,3892
Democratic,14603
Democratic,6645
Democratic,8950
Republican ,5809
Republican ,16071
Republican ,5137
Democratic,3849
Republican ,2315
Republican ,2314
Democratic,5382
Democratic,13939
Republican ,5950
Republican ,11620
Republican ,19820
Democratic,2881
Democratic,14724
Republican ,2299
Democratic,3391
Republican ,1500
Republican ,13221
Democratic,9907
Republican ,5577
Democratic,3363
Democratic,9262
Republican ,6078
Republican ,9046
Democratic,12823
Republican ,5472
Republican ,17472
Democratic,2131
Republican ,17698
Democratic,16151
Democratic,10756
Republican ,9845
Republican ,300
Democratic,5749
Republican ,256
Democratic,15771
Democratic,8307
Democratic,16549
Republican ,1263
Democratic,18471
Republican ,17869
Democratic,354
Republican ,278
Republican ,19214
Democratic,17681
Republican ,8794
Democratic,14013
Republican ,16502
Democratic,12084
Democratic,3350
Republican ,4595
Democratic,7881
Democratic,402
Republican ,3900
Democratic,14837
Republican ,11710
Republican ,3642
Democratic,14361
Republican ,11814
Republican ,9740
Democratic,8434
Republican ,16540
Republican ,11925
Republican ,10011
Republican ,18563
Democratic,2565
Republican ,10700
Democratic,13129
Republican ,17833
Democratic,5053
Republican ,12983
Democratic,2668
Republican ,19548
Democratic,16743
Republican ,14523
Republican ,13935
Democratic,17136
Republican ,5522
Republican ,8091
Republican ,16747
Democratic,11671
Democratic,15296
Republican ,7902
Democratic,11328
Republican ,4238
Republican ,15141
Republican ,1977
Democratic,17405
Republican ,5500
Republican ,5448
Democratic,17969
Republican ,7883
Republican ,14560
Republican ,4757
Republican ,3494
Republican ,13916
Republican ,16862
Republican ,11209
Republican ,11391
Democratic,6759
Democratic,3586
Republican ,11432
Democratic,1384
Republican ,18749
Democratic,87
Republican ,5016
Republican ,15958
Republican ,476
Democratic,14179
Republican ,16969
Republican ,18332
Republican ,17389
Republican ,16253
Democratic,16505
Democratic,8473
Democratic,18526
Republican ,7734
Democratic,17302
Republican ,19512
Democratic,8030
Republican ,4735
Democratic,15202
Democratic,19505
Republican ,10085
Republican ,7614
Republican ,16169
Republican ,16113
Democratic,6951
Republican ,11434
Republican ,17053
Republican ,15993
Democratic,777
Republican ,17717
Republican ,12344
Democratic,535
Democratic,16960
Democratic,12174
Democratic,1443
Republican ,6133
Republican ,3279
Democratic,4935
Republican ,7409
Republican ,8382
Republican ,13230
Republican ,3788
Democratic,3723
Democratic,11650
Democratic,5224
Democratic,712
Republican ,11579
Republican ,2566
Democratic,9823
Republican ,16254
Democratic,6767
Democratic,10846
Republican ,8638
Republican ,6615
Democratic,1996
Democratic,169
Democratic,4689
Republican ,572
Republican ,19766
Democratic,2957
Democratic,6546
Republican ,14126
Republican ,19251
Democratic,15701
Democratic,14090
Democratic,14117
Republican ,18679
Democratic,12129
Republican ,15437
Democratic,2818
Democratic,11049
Republican ,8921
Republican ,4811
Republican ,17549
Democratic,4518
Democratic,18124
Democratic,2772
Democratic,19899
Republican ,4134
Democratic,6911
Republican ,14388
Democratic,397
Democratic,16721
Republican ,1701
Republican ,11136
Democratic,9088
Democratic,2216
Democratic,1295
Republican ,17767
Republican ,1435
Democratic,1656
Democratic,5614
Democratic,3001
Republican ,7275
Republican ,5329
Democratic,331
Democratic,19210
Democratic,2412
Republican ,8178
Democratic,17974
Republican ,2693
Democratic,8295
Republican ,1132
Republican ,6311
Republican ,1368
Democratic,9567
Democratic,6139
Democratic,14894
Republican ,1594
Republican ,2018
Democratic,18583
Republican ,16172
Republican ,5208
Republican ,10356
Democratic,6642
Democratic,17066
Republican ,13778
Democratic,15592
Republican ,12828
Democratic,15312
Democratic,6224
Democratic,9669
Democratic,17075
Republican ,15938
Republican ,824
Democratic,13742
Republican ,9416
Republican ,12516
Democratic,9028
Democratic,7963
Democratic,17015
Republican ,7647
Democratic,14450
Republican ,3265
Democratic,13097
Republican ,17902
Republican ,6004
Republican ,8472
Democratic,6039
Republican ,18863
Republican ,1534
Republican ,16953
Republican ,7923
Democratic,17241
Democratic,13730
Republican ,6290
Democratic,18601
Republican ,2176
Republican ,15800
Republican ,12782
Republican ,1097
Republican ,7864
Democratic,10008
Democratic,17878
Democratic,2350
Republican ,16637
Democratic,4427
Democratic,697
Democratic,1596
Republican ,7000
Democratic,2265
Democratic,14354
Democratic,2078
Republican ,2722
Republican ,5449
Democratic,4087
Democratic,14079
Republican ,11208
Democratic,16274
Republican ,9147
Democratic,16011
Democratic,3942
Republican ,13301
Republican ,3195
Republican ,15329
Republican ,13529
Democratic,216
Republican ,4483
Republican ,18790
Republican ,19908
Republican ,4761
Republican ,8771
Democratic,19364
Democratic,16228
Republican ,874
Democratic,11754
Democratic,9403
Republican ,10165
Democratic,16605
Republican ,14579
Democratic,11472
Republican ,3385
Democratic,1733
Republican ,9273
Democratic,3078
Republican ,15678
Republican ,17788
Democratic,9468
Democratic,4241
Republican ,150
Democratic,10047
Democratic,6945
Republican ,8879
Republican ,9203
Republican ,12267
Republican ,14055
Democratic,12896
Republican ,19283
Democratic,18993
Democratic,7622
Democratic,19570
Republican ,3589
Republican ,7656
Democratic,19217
Republican ,19417
Republican ,12385
Democratic,3537
Democratic,7471
Democratic,10372
Republican ,6135
Republican ,4460
Republican ,7060
Republican ,10069
Republican ,1962
Republican ,16769
Republican ,11728
Democratic,259
Democratic,4560
Republican ,5932
Republican ,467
Republican ,3049
Democratic,3262
Republican ,5692
Democratic,7822
Republican ,5062
Democratic,7015
Democratic,2738
Democratic,10499
Republican ,15732
Democratic,12933
Democratic,355
Republican ,19936
Republican ,9538
Democratic,11535
Republican ,13609
Republican ,17174
Democratic,13138
Republican ,17323
Republican ,11357
Democratic,19615
Republican ,8750
Democratic,2022
Democratic,18256
Democratic,13664
Republican ,10879
Democratic,15747
Republican ,1083
Democratic,17050
Republican ,16611
Republican ,6277
Republican ,8525
Republican ,4580
Republican ,10908
Republican ,17062
Republican ,6044
Democratic,19124
Republican ,17482
Republican ,7360
Democratic,18017
Republican ,8113
Democratic,15739
Republican ,11235
Republican ,2347
Democratic,7484
Republican ,19268
Republican ,10880
Democratic,518
Republican ,18189
Republican ,4854
Republican ,13240
Republican ,3866
Republican ,13528
Democratic,4441
Democratic,18566
Republican ,1968
Democratic,2646
Republican ,5471
Democratic,17151
Republican ,1936
Democratic,189
Republican ,10672
