"Party","Music","Host","WasThere","WasNotThere","CaloriesDanc"
"ItwasOK","Classical","Katya","Eva","Angela",123
"Boring","Techno","Sonya","Ada","Angela",404
"Fun","Rock","Janek","Qiong","Joe",446
"Fun","HipHop","Alex","Eva","Vladimir",25
"Fun","Classical","Xi","Janusz","Joe",129
"Boring","Rock","Katya","Qiong","Angela",250
"Fun","Rock","Katya","Qiong","Vladimir",79
"ItwasOK","Rock","Xi","Billy","Joe",213
"Boring","Rock","Xi","Janusz","Angela",175
"Fun","Classical","Alex","Eva","Joe",266
"Boring","HipHop","Alex","Eva","Manny",1
"ItwasOK","Classical","Janek","Eva","Angela",286
"ItwasOK","None","Alex","Ada","Angela",109
"Boring","Rock","Katya","Ada","Angela",131
"Fun","None","Katya","Qiong","Vladimir",157
"Fun","HipHop","Katya","Janusz","Joe",494
"ItwasOK","Techno","Sonya","Ada","Joe",388
"Boring","Rock","Xi","Qiong","Angela",346
"Fun","Classical","Katya","Billy","Vladimir",185
"ItwasOK","None","Xi","Qiong","Angela",486
"Fun","HipHop","Sonya","Billy","Vladimir",229
"Boring","Rock","Katya","Billy","Vladimir",479
"Fun","Rock","Janek","Janusz","Joe",65
"ItwasOK","None","Xi","Ada","Angela",107
"Fun","Rock","Xi","Ada","Joe",232
"Fun","Classical","Xi","Janusz","Manny",207
"ItwasOK","Techno","Katya","Billy","Manny",357
"Boring","Rock","Alex","Qiong","Angela",26
"Boring","Rock","Xi","Janusz","Manny",277
"Boring","Rock","Katya","Ada","Joe",341
"Fun","HipHop","Alex","Janusz","Vladimir",137
"Boring","Techno","Janek","Billy","Joe",30
"Boring","None","Katya","Qiong","Angela",432
"ItwasOK","Techno","Xi","Qiong","Joe",266
"Boring","Classical","Xi","Ada","Vladimir",213
"ItwasOK","HipHop","Janek","Billy","Manny",346
"Fun","HipHop","Sonya","Billy","Angela",253
"ItwasOK","Classical","Sonya","Qiong","Joe",435
"Fun","HipHop","Sonya","Janusz","Manny",259
"Fun","Rock","Janek","Billy","Joe",409
"Boring","Techno","Alex","Janusz","Angela",160
"Boring","Classical","Katya","Ada","Joe",105
"ItwasOK","Classical","Sonya","Eva","Angela",390
"Boring","Techno","Janek","Eva","Joe",374
"Boring","None","Katya","Janusz","Angela",281
"Fun","Rock","Janek","Janusz","Joe",426
"Fun","HipHop","Katya","Janusz","Joe",416
"Fun","Classical","Janek","Billy","Manny",457
"Fun","Techno","Xi","Qiong","Joe",436
"Boring","Techno","Sonya","Qiong","Manny",497
"Fun","Rock","Xi","Qiong","Vladimir",360
"Fun","HipHop","Xi","Ada","Angela",0
"Fun","None","Sonya","Billy","Vladimir",345
"Boring","Classical","Janek","Eva","Manny",462
"Fun","Techno","Alex","Eva","Manny",135
"ItwasOK","Techno","Alex","Qiong","Joe",402
"Fun","Classical","Katya","Eva","Vladimir",16
"Boring","None","Janek","Eva","Vladimir",106
"Boring","Rock","Janek","Billy","Angela",87
"Fun","HipHop","Janek","Ada","Vladimir",488
"Boring","Rock","Katya","Qiong","Angela",336
"Boring","Rock","Xi","Janusz","Joe",176
"Fun","HipHop","Katya","Qiong","Joe",352
"Fun","HipHop","Janek","Ada","Vladimir",403
"Fun","HipHop","Xi","Ada","Vladimir",417
"Boring","HipHop","Alex","Eva","Angela",484
"Fun","HipHop","Sonya","Eva","Vladimir",485
"Fun","None","Janek","Ada","Angela",34
"Boring","Classical","Janek","Ada","Angela",45
"Fun","HipHop","Alex","Ada","Joe",365
"Fun","None","Xi","Qiong","Vladimir",292
"Fun","Classical","Sonya","Ada","Vladimir",68
"ItwasOK","Techno","Katya","Ada","Manny",485
"Fun","HipHop","Sonya","Eva","Angela",389
"Fun","HipHop","Xi","Qiong","Manny",254
"Fun","None","Alex","Ada","Joe",328
"Fun","HipHop","Xi","Ada","Joe",41
"Boring","Rock","Alex","Eva","Joe",271
"ItwasOK","HipHop","Janek","Ada","Joe",104
"ItwasOK","Techno","Katya","Ada","Joe",306
"Fun","Techno","Sonya","Qiong","Joe",251
"ItwasOK","Classical","Katya","Billy","Manny",55
"Fun","Classical","Alex","Ada","Angela",332
"Fun","HipHop","Xi","Qiong","Vladimir",495
"Fun","HipHop","Janek","Qiong","Vladimir",271
"Boring","HipHop","Janek","Ada","Manny",10
"Boring","Rock","Sonya","Billy","Vladimir",468
"Fun","HipHop","Sonya","Qiong","Joe",415
"Fun","HipHop","Janek","Janusz","Angela",245
"Fun","None","Janek","Janusz","Vladimir",356
"Fun","Rock","Alex","Eva","Vladimir",213
"Fun","HipHop","Sonya","Janusz","Angela",230
"Boring","Techno","Xi","Qiong","Angela",147
"Boring","None","Xi","Eva","Angela",266
"Boring","Rock","Xi","Qiong","Angela",225
"Fun","HipHop","Sonya","Ada","Vladimir",411
"Fun","Classical","Katya","Ada","Joe",102
"Fun","HipHop","Xi","Billy","Angela",427
"Boring","Techno","Xi","Eva","Angela",49
"Fun","Classical","Sonya","Eva","Vladimir",181
"Fun","HipHop","Sonya","Billy","Joe",74
"ItwasOK","Classical","Janek","Ada","Joe",453
"Boring","HipHop","Katya","Janusz","Angela",194
"Fun","HipHop","Xi","Janusz","Joe",422
"ItwasOK","HipHop","Janek","Qiong","Manny",96
"Boring","Classical","Katya","Ada","Angela",293
"Boring","Techno","Katya","Eva","Angela",283
"ItwasOK","Rock","Janek","Eva","Manny",112
"Fun","Rock","Alex","Qiong","Manny",104
"Fun","HipHop","Katya","Eva","Vladimir",207
"Fun","Classical","Janek","Eva","Manny",403
"Fun","None","Alex","Billy","Joe",232
"Fun","Rock","Alex","Billy","Manny",381
"Fun","Classical","Katya","Qiong","Manny",224
"Fun","Classical","Xi","Ada","Manny",431
"Fun","HipHop","Xi","Janusz","Joe",464
"Boring","None","Xi","Janusz","Joe",209
"ItwasOK","HipHop","Sonya","Billy","Joe",145
"ItwasOK","HipHop","Katya","Qiong","Manny",421
"Boring","Classical","Sonya","Qiong","Angela",473
"Boring","Classical","Janek","Ada","Angela",30
"Fun","None","Alex","Ada","Vladimir",253
"Boring","Classical","Alex","Eva","Manny",308
"Boring","Techno","Sonya","Billy","Manny",500
"Boring","Classical","Alex","Billy","Angela",235
"Fun","Classical","Katya","Eva","Vladimir",62
"Boring","Classical","Xi","Eva","Angela",410
"Fun","HipHop","Alex","Qiong","Joe",406
"Fun","HipHop","Xi","Qiong","Vladimir",100
"Fun","Techno","Alex","Ada","Manny",193
"Boring","Techno","Sonya","Billy","Angela",141
"Boring","Classical","Xi","Qiong","Joe",243
"ItwasOK","Techno","Sonya","Ada","Manny",123
"Boring","Rock","Sonya","Eva","Angela",77
"ItwasOK","None","Sonya","Ada","Joe",300
"Boring","Rock","Xi","Eva","Angela",240
"ItwasOK","HipHop","Alex","Janusz","Joe",155
"ItwasOK","Techno","Sonya","Billy","Manny",191
"Boring","Techno","Sonya","Eva","Joe",257
"Fun","Rock","Katya","Qiong","Joe",84
"Boring","None","Sonya","Janusz","Joe",230
"Boring","Techno","Sonya","Ada","Angela",161
"Fun","Classical","Janek","Qiong","Manny",300
"Fun","HipHop","Katya","Janusz","Vladimir",239
"Fun","Techno","Sonya","Ada","Vladimir",395
"Fun","None","Katya","Ada","Joe",338
"Boring","Classical","Sonya","Ada","Angela",353
"Boring","HipHop","Alex","Billy","Angela",26
"Fun","HipHop","Janek","Billy","Vladimir",424
"ItwasOK","None","Janek","Eva","Joe",408
"ItwasOK","HipHop","Sonya","Janusz","Angela",451
"Boring","Classical","Sonya","Billy","Joe",328
"Boring","None","Alex","Eva","Angela",117
"Boring","Rock","Xi","Billy","Joe",278
"Boring","None","Xi","Eva","Angela",382
"Boring","Classical","Xi","Eva","Angela",29
"Fun","None","Katya","Eva","Vladimir",29
"Fun","None","Xi","Janusz","Angela",342
"ItwasOK","Techno","Sonya","Billy","Joe",214
"Boring","HipHop","Janek","Eva","Manny",30
"Boring","Classical","Xi","Janusz","Angela",166
"ItwasOK","Classical","Sonya","Billy","Manny",205
"Fun","Rock","Janek","Eva","Vladimir",474
"Boring","None","Sonya","Janusz","Angela",277
"Boring","Classical","Sonya","Qiong","Joe",47
"Boring","Techno","Katya","Ada","Angela",153
"Fun","Techno","Alex","Billy","Vladimir",366
"Boring","Classical","Sonya","Janusz","Vladimir",207
"Boring","Techno","Janek","Qiong","Manny",237
"Fun","Rock","Alex","Billy","Angela",33
"ItwasOK","Techno","Sonya","Ada","Joe",223
"Boring","None","Xi","Ada","Angela",71
"Fun","Techno","Xi","Eva","Vladimir",343
"Boring","HipHop","Janek","Ada","Joe",24
"Fun","Classical","Xi","Eva","Manny",424
"Fun","Rock","Alex","Billy","Joe",300
"Boring","Techno","Sonya","Janusz","Joe",346
"Fun","Rock","Xi","Eva","Vladimir",42
"Boring","Rock","Sonya","Billy","Angela",120
"ItwasOK","None","Xi","Janusz","Manny",118
"Boring","Rock","Janek","Ada","Joe",146
"Boring","None","Janek","Janusz","Vladimir",432
"Boring","HipHop","Xi","Ada","Angela",16
"Fun","HipHop","Janek","Eva","Manny",370
"Boring","None","Xi","Eva","Joe",264
"ItwasOK","HipHop","Alex","Janusz","Joe",18
"ItwasOK","Classical","Xi","Janusz","Manny",442
"Fun","Techno","Janek","Qiong","Vladimir",102
"ItwasOK","Techno","Xi","Qiong","Joe",303
"Boring","Rock","Sonya","Qiong","Vladimir",196
"ItwasOK","HipHop","Katya","Janusz","Manny",278
"Boring","HipHop","Xi","Qiong","Angela",199
"Boring","None","Xi","Qiong","Angela",39
"Boring","Classical","Xi","Ada","Angela",485
"Fun","None","Janek","Ada","Vladimir",376
"Boring","Rock","Sonya","Qiong","Angela",167
"ItwasOK","Classical","Sonya","Ada","Joe",453
"Fun","HipHop","Xi","Ada","Manny",342
"Boring","Techno","Katya","Eva","Angela",426
"Fun","Classical","Alex","Ada","Angela",65
"Boring","Rock","Alex","Ada","Manny",85
"Fun","None","Janek","Janusz","Joe",161
"Boring","Rock","Xi","Billy","Angela",378
"Fun","None","Sonya","Qiong","Joe",211
"Fun","HipHop","Xi","Qiong","Joe",278
"Fun","Rock","Xi","Eva","Manny",115
"Fun","Classical","Janek","Janusz","Vladimir",176
"ItwasOK","Rock","Katya","Eva","Joe",97
"Boring","Classical","Janek","Qiong","Angela",235
"Fun","Rock","Sonya","Eva","Vladimir",239
"Boring","Rock","Alex","Billy","Angela",181
"Fun","HipHop","Katya","Eva","Angela",488
"Fun","HipHop","Katya","Eva","Angela",410
"Fun","Techno","Katya","Ada","Angela",387
"Boring","Rock","Alex","Billy","Angela",47
"Fun","Techno","Katya","Billy","Joe",162
"Boring","Techno","Janek","Eva","Manny",430
"Boring","Classical","Janek","Eva","Angela",108
"Boring","None","Alex","Ada","Joe",111
"ItwasOK","HipHop","Xi","Eva","Manny",211
"Fun","None","Katya","Billy","Vladimir",402
"Boring","None","Katya","Ada","Joe",271
"Fun","HipHop","Alex","Billy","Joe",216
"Boring","Classical","Xi","Billy","Angela",348
"Boring","None","Alex","Janusz","Angela",192
"Fun","Techno","Janek","Ada","Angela",283
"ItwasOK","Techno","Katya","Janusz","Manny",39
"Boring","Techno","Katya","Eva","Joe",10
"Fun","HipHop","Alex","Ada","Joe",298
"Fun","Classical","Xi","Eva","Vladimir",238
"Boring","None","Sonya","Janusz","Vladimir",281
"Boring","Classical","Xi","Billy","Joe",322
"Fun","Rock","Katya","Janusz","Manny",174
"ItwasOK","None","Janek","Eva","Angela",334
"Fun","None","Xi","Qiong","Manny",340
"Boring","Rock","Alex","Billy","Angela",368
"Boring","None","Sonya","Billy","Angela",69
"Boring","Techno","Alex","Eva","Angela",195
"Fun","Classical","Janek","Eva","Manny",423
"Fun","Rock","Janek","Janusz","Vladimir",392
"ItwasOK","Rock","Alex","Janusz","Joe",111
"Fun","Techno","Alex","Ada","Vladimir",163
"Fun","None","Sonya","Janusz","Vladimir",230
"ItwasOK","Rock","Sonya","Qiong","Manny",170
"Fun","HipHop","Xi","Ada","Manny",189
"Fun","Rock","Sonya","Qiong","Manny",200
"Boring","None","Alex","Billy","Vladimir",431
"ItwasOK","None","Katya","Eva","Joe",86
"Boring","None","Alex","Qiong","Joe",50
"Boring","None","Alex","Eva","Manny",246
"Boring","None","Sonya","Billy","Manny",127
"Fun","Classical","Katya","Ada","Joe",57
"Fun","HipHop","Sonya","Eva","Vladimir",310
"Fun","Rock","Janek","Ada","Vladimir",118
"Fun","Classical","Sonya","Ada","Vladimir",499
"ItwasOK","HipHop","Xi","Qiong","Vladimir",249
"Boring","Classical","Alex","Janusz","Angela",400
"Boring","None","Janek","Janusz","Angela",166
"Fun","Rock","Katya","Janusz","Manny",398
"Fun","Rock","Katya","Billy","Vladimir",212
"Boring","None","Alex","Ada","Angela",319
"Fun","Techno","Xi","Ada","Vladimir",43
"Boring","Techno","Sonya","Billy","Manny",173
"ItwasOK","HipHop","Janek","Ada","Vladimir",58
"ItwasOK","HipHop","Janek","Ada","Joe",3
"Boring","Classical","Janek","Qiong","Manny",108
"Fun","Rock","Katya","Billy","Vladimir",62
"Fun","Techno","Xi","Janusz","Vladimir",31
"Boring","Classical","Katya","Qiong","Angela",495
"Fun","None","Alex","Eva","Joe",92
"Boring","Techno","Katya","Janusz","Joe",51
"Fun","HipHop","Janek","Billy","Vladimir",89
"ItwasOK","Classical","Janek","Qiong","Manny",181
"ItwasOK","Classical","Katya","Eva","Angela",289
"Fun","None","Alex","Janusz","Vladimir",19
"Fun","Techno","Alex","Eva","Joe",407
"Boring","Techno","Xi","Qiong","Angela",409
"Fun","Rock","Xi","Ada","Manny",373
"Fun","Classical","Xi","Janusz","Vladimir",65
"Boring","HipHop","Janek","Ada","Angela",167
"ItwasOK","Rock","Xi","Ada","Manny",376
"Boring","None","Janek","Janusz","Joe",274
"Boring","Techno","Xi","Eva","Angela",4
"Fun","Techno","Xi","Eva","Vladimir",256
"Fun","HipHop","Xi","Qiong","Vladimir",325
"Fun","HipHop","Sonya","Ada","Vladimir",318
"ItwasOK","None","Janek","Janusz","Vladimir",147
"Boring","None","Katya","Janusz","Angela",487
"Boring","Rock","Xi","Eva","Angela",59
"Fun","Rock","Janek","Eva","Joe",167
"Boring","None","Alex","Janusz","Angela",189
"Fun","Rock","Sonya","Janusz","Joe",175
"Boring","Techno","Katya","Janusz","Manny",241
"Fun","Classical","Janek","Billy","Angela",270
"ItwasOK","None","Alex","Billy","Vladimir",109
"Fun","HipHop","Xi","Billy","Joe",58
"Fun","HipHop","Katya","Billy","Vladimir",101
"Boring","HipHop","Katya","Janusz","Joe",290
"Fun","HipHop","Sonya","Billy","Vladimir",75
"Fun","HipHop","Alex","Janusz","Vladimir",128
"Boring","Classical","Alex","Qiong","Joe",190
"Fun","Classical","Janek","Janusz","Joe",336
"Boring","Classical","Xi","Billy","Angela",272
"ItwasOK","None","Sonya","Eva","Manny",137
"Boring","Classical","Janek","Janusz","Joe",473
"Fun","HipHop","Alex","Eva","Joe",353
"Fun","Techno","Alex","Billy","Joe",369
"Boring","None","Sonya","Janusz","Joe",436
"Boring","None","Alex","Ada","Angela",6
"ItwasOK","Classical","Alex","Janusz","Manny",396
"Boring","Classical","Xi","Qiong","Manny",88
"Boring","Rock","Xi","Ada","Angela",31
"Fun","HipHop","Alex","Billy","Vladimir",414
"Fun","HipHop","Katya","Billy","Angela",490
"Boring","Classical","Alex","Qiong","Vladimir",24
"Boring","Techno","Alex","Qiong","Angela",490
"ItwasOK","Classical","Alex","Eva","Vladimir",461
"Fun","Techno","Alex","Eva","Vladimir",94
"ItwasOK","Techno","Janek","Billy","Manny",218
"ItwasOK","Classical","Janek","Ada","Manny",197
"Boring","None","Janek","Billy","Joe",208
"Fun","None","Alex","Billy","Vladimir",291
"Fun","Classical","Sonya","Janusz","Joe",390
"Fun","HipHop","Janek","Eva","Vladimir",481
"Fun","HipHop","Sonya","Janusz","Manny",377
"Fun","Classical","Sonya","Qiong","Joe",52
"Fun","Rock","Janek","Eva","Vladimir",484
"Boring","Classical","Sonya","Ada","Joe",499
"Fun","HipHop","Xi","Janusz","Manny",218
"Fun","Rock","Xi","Ada","Angela",220
"Fun","Techno","Janek","Janusz","Vladimir",267
"Fun","HipHop","Katya","Qiong","Vladimir",116
"Boring","Techno","Xi","Qiong","Joe",270
"Boring","Classical","Alex","Qiong","Manny",249
"ItwasOK","None","Katya","Qiong","Manny",166
"ItwasOK","HipHop","Sonya","Billy","Vladimir",318
"Boring","Classical","Alex","Janusz","Joe",217
"ItwasOK","None","Janek","Eva","Manny",440
"Fun","Rock","Sonya","Eva","Vladimir",332
"Boring","None","Xi","Eva","Angela",314
"Fun","Classical","Xi","Janusz","Vladimir",152
"Boring","None","Alex","Janusz","Angela",6
"Boring","None","Alex","Janusz","Joe",224
"Fun","HipHop","Xi","Billy","Vladimir",93
"Boring","Rock","Janek","Eva","Manny",249
"Fun","Classical","Katya","Eva","Vladimir",429
"Boring","HipHop","Xi","Eva","Angela",21
"Boring","Techno","Janek","Ada","Vladimir",298
"Fun","HipHop","Sonya","Eva","Angela",349
"Boring","Techno","Xi","Ada","Manny",315
"ItwasOK","HipHop","Xi","Janusz","Manny",185
"Fun","HipHop","Katya","Qiong","Joe",375
"ItwasOK","None","Katya","Qiong","Manny",195
"Boring","Techno","Sonya","Eva","Angela",338
"Fun","HipHop","Sonya","Eva","Manny",285
"Fun","None","Sonya","Ada","Vladimir",358
"Fun","HipHop","Xi","Ada","Vladimir",411
"ItwasOK","Classical","Sonya","Janusz","Manny",177
"Boring","None","Alex","Qiong","Manny",389
"Fun","Classical","Xi","Ada","Manny",408
"Boring","HipHop","Sonya","Eva","Angela",8
"Fun","Rock","Sonya","Ada","Vladimir",280
"Fun","Rock","Alex","Janusz","Vladimir",240
"Boring","HipHop","Xi","Billy","Vladimir",224
"ItwasOK","Classical","Janek","Billy","Manny",449
"Fun","None","Alex","Eva","Vladimir",69
"ItwasOK","Techno","Katya","Eva","Manny",181
"Boring","Techno","Katya","Eva","Joe",56
"Boring","Classical","Janek","Ada","Vladimir",264
"Boring","Classical","Xi","Janusz","Joe",340
"Fun","HipHop","Sonya","Janusz","Vladimir",51
"Fun","Rock","Katya","Eva","Joe",383
"Boring","HipHop","Xi","Ada","Angela",123
"Fun","HipHop","Xi","Qiong","Vladimir",57
"Boring","Techno","Janek","Eva","Joe",343
"Fun","HipHop","Katya","Janusz","Joe",303
"Fun","None","Janek","Qiong","Joe",414
"Fun","HipHop","Xi","Qiong","Manny",153
"ItwasOK","None","Katya","Billy","Manny",490
"Boring","Techno","Xi","Billy","Vladimir",427
"Fun","Rock","Katya","Qiong","Joe",16
"Boring","Classical","Alex","Janusz","Manny",117
"Boring","Classical","Sonya","Qiong","Angela",4
"Boring","Techno","Xi","Janusz","Joe",87
"Boring","None","Xi","Janusz","Angela",466
"Boring","Techno","Alex","Ada","Angela",386
"Boring","HipHop","Katya","Janusz","Angela",20
"Fun","HipHop","Katya","Billy","Joe",231
"ItwasOK","Rock","Katya","Qiong","Joe",303
"Fun","Techno","Xi","Janusz","Joe",170
"Boring","HipHop","Xi","Qiong","Angela",114
"ItwasOK","Techno","Katya","Ada","Joe",242
"Boring","Classical","Katya","Janusz","Vladimir",434
"Fun","HipHop","Sonya","Eva","Joe",390
"Boring","Classical","Janek","Janusz","Angela",24
"Fun","Rock","Sonya","Qiong","Manny",125
"Boring","HipHop","Katya","Qiong","Manny",156
"Boring","Techno","Xi","Eva","Angela",62
"Fun","Rock","Katya","Qiong","Vladimir",417
"ItwasOK","Techno","Xi","Qiong","Manny",164
"Boring","Rock","Alex","Janusz","Angela",6
"Fun","None","Xi","Janusz","Joe",122
"Fun","Techno","Alex","Janusz","Manny",497
"Fun","HipHop","Xi","Janusz","Angela",301
"Fun","Rock","Alex","Janusz","Vladimir",149
"Boring","HipHop","Xi","Janusz","Vladimir",69
"ItwasOK","Techno","Alex","Billy","Joe",46
"ItwasOK","HipHop","Sonya","Qiong","Manny",36
"ItwasOK","Rock","Alex","Qiong","Angela",456
"Fun","HipHop","Janek","Janusz","Vladimir",57
"Boring","Rock","Janek","Ada","Manny",122
"ItwasOK","Techno","Janek","Ada","Manny",314
"Boring","None","Alex","Eva","Angela",222
"Fun","HipHop","Xi","Billy","Manny",129
"Fun","None","Alex","Eva","Vladimir",304
"Boring","Rock","Katya","Janusz","Angela",279
"Boring","Techno","Sonya","Qiong","Manny",466
"ItwasOK","Rock","Janek","Qiong","Joe",162
"Fun","HipHop","Xi","Billy","Joe",294
"ItwasOK","Classical","Janek","Billy","Joe",82
"Boring","Rock","Janek","Ada","Manny",182
"Boring","Classical","Katya","Qiong","Vladimir",352
"ItwasOK","Rock","Janek","Eva","Manny",232
"Fun","Rock","Janek","Eva","Vladimir",130
"Boring","Rock","Janek","Qiong","Joe",233
"ItwasOK","Techno","Alex","Qiong","Manny",410
"Boring","Techno","Janek","Eva","Angela",7
"Fun","HipHop","Alex","Eva","Angela",343
"Boring","Classical","Katya","Janusz","Manny",406
"Boring","Techno","Sonya","Billy","Manny",267
"Fun","Rock","Katya","Ada","Joe",454
"Fun","Techno","Xi","Billy","Vladimir",453
"Boring","Techno","Alex","Billy","Joe",68
"Fun","HipHop","Sonya","Billy","Angela",260
"Fun","Rock","Katya","Janusz","Joe",259
"Fun","HipHop","Xi","Billy","Joe",319
"Fun","HipHop","Sonya","Eva","Vladimir",474
"Fun","Classical","Sonya","Qiong","Vladimir",191
"ItwasOK","None","Katya","Ada","Manny",401
"Fun","Classical","Sonya","Billy","Manny",124
"Boring","Techno","Alex","Billy","Joe",164
"Fun","None","Alex","Janusz","Vladimir",353
"ItwasOK","HipHop","Sonya","Billy","Angela",368
"Fun","Classical","Xi","Ada","Joe",231
"Boring","Rock","Katya","Ada","Angela",146
"ItwasOK","None","Janek","Billy","Joe",481
"Fun","HipHop","Alex","Janusz","Vladimir",38
"Fun","Classical","Sonya","Qiong","Joe",382
"ItwasOK","None","Alex","Eva","Angela",389
"Boring","Classical","Alex","Ada","Angela",79
"ItwasOK","Techno","Janek","Billy","Manny",284
"Fun","Classical","Alex","Janusz","Joe",418
"Boring","Classical","Sonya","Qiong","Angela",252
"Fun","HipHop","Katya","Qiong","Angela",300
"ItwasOK","Rock","Alex","Billy","Angela",410
"Fun","HipHop","Alex","Janusz","Vladimir",448
"ItwasOK","Classical","Sonya","Eva","Vladimir",488
"ItwasOK","None","Katya","Janusz","Manny",251
"Boring","Rock","Alex","Qiong","Angela",155
"ItwasOK","Rock","Sonya","Eva","Vladimir",66
"Boring","None","Xi","Qiong","Angela",420
"ItwasOK","Rock","Sonya","Eva","Joe",310
"Boring","Techno","Katya","Billy","Joe",426
"Fun","HipHop","Sonya","Ada","Angela",232
"Boring","HipHop","Katya","Ada","Manny",5
"Boring","Techno","Xi","Ada","Manny",201
"Boring","Rock","Xi","Qiong","Joe",209
"Boring","None","Sonya","Billy","Angela",83
"Boring","Classical","Xi","Janusz","Manny",323
"Fun","Rock","Xi","Janusz","Angela",468
"Boring","Rock","Sonya","Janusz","Angela",498
"ItwasOK","Rock","Janek","Janusz","Manny",167
"Fun","HipHop","Janek","Ada","Manny",33
"Boring","Rock","Alex","Qiong","Joe",114
"Fun","Classical","Xi","Janusz","Vladimir",84
"Fun","Classical","Janek","Janusz","Vladimir",474
"Fun","Techno","Janek","Billy","Vladimir",304
"Fun","Techno","Xi","Qiong","Vladimir",334
"Fun","Techno","Sonya","Janusz","Vladimir",364
"ItwasOK","Classical","Sonya","Ada","Joe",23
"ItwasOK","Rock","Katya","Ada","Joe",269
"Boring","Classical","Janek","Janusz","Angela",141
"Fun","HipHop","Alex","Qiong","Vladimir",460
"Fun","None","Sonya","Qiong","Vladimir",166
"ItwasOK","Techno","Xi","Qiong","Manny",69
"ItwasOK","Classical","Katya","Janusz","Manny",454
"Boring","Rock","Sonya","Ada","Joe",121
"Boring","None","Alex","Billy","Joe",349
"Boring","Classical","Xi","Ada","Angela",211
"ItwasOK","HipHop","Janek","Billy","Vladimir",27
"ItwasOK","Classical","Alex","Qiong","Manny",368
"Fun","HipHop","Sonya","Janusz","Joe",125
"Fun","None","Janek","Eva","Joe",198
"ItwasOK","Rock","Katya","Qiong","Joe",327
"Fun","Rock","Janek","Ada","Joe",108
"Fun","Rock","Sonya","Eva","Joe",335
"ItwasOK","HipHop","Xi","Qiong","Joe",72
"Fun","HipHop","Xi","Ada","Vladimir",103
"ItwasOK","Techno","Xi","Ada","Angela",156
"Fun","Techno","Katya","Billy","Manny",225
"Boring","Techno","Alex","Ada","Manny",100
"Fun","Classical","Alex","Billy","Manny",222
"Boring","Rock","Katya","Janusz","Manny",208
"Fun","Techno","Xi","Billy","Vladimir",411
"Fun","None","Sonya","Eva","Vladimir",155
"ItwasOK","None","Janek","Janusz","Manny",237
"ItwasOK","Classical","Janek","Qiong","Manny",124
"Boring","Rock","Sonya","Billy","Angela",500
"Boring","Classical","Xi","Janusz","Joe",257
"Boring","Rock","Alex","Janusz","Angela",114
"ItwasOK","None","Katya","Qiong","Manny",62
"Fun","Classical","Janek","Janusz","Vladimir",271
"Boring","HipHop","Xi","Eva","Angela",23
"Fun","Techno","Xi","Janusz","Joe",349
"Fun","HipHop","Sonya","Ada","Manny",236
"Boring","Techno","Xi","Eva","Angela",138
"Boring","None","Sonya","Billy","Angela",348
"Fun","HipHop","Xi","Janusz","Vladimir",372
"Fun","HipHop","Katya","Qiong","Manny",280
"Fun","HipHop","Katya","Qiong","Joe",149
"Fun","Techno","Sonya","Qiong","Vladimir",32
"Boring","Rock","Alex","Qiong","Manny",15
"Fun","Rock","Alex","Qiong","Joe",198
"Fun","None","Xi","Eva","Manny",329
"Boring","Classical","Janek","Eva","Angela",154
"Fun","Techno","Alex","Janusz","Vladimir",440
"Fun","Classical","Xi","Billy","Manny",117
"Fun","HipHop","Janek","Ada","Manny",60
"Boring","Rock","Alex","Billy","Angela",292
"ItwasOK","Rock","Alex","Qiong","Joe",458
"Fun","HipHop","Alex","Ada","Joe",211
"ItwasOK","Classical","Alex","Eva","Joe",189
"ItwasOK","Rock","Alex","Qiong","Angela",499
"Boring","Rock","Sonya","Ada","Angela",16
"Fun","Classical","Janek","Billy","Vladimir",396
"ItwasOK","Classical","Alex","Eva","Angela",57
"ItwasOK","Classical","Sonya","Janusz","Manny",107
"Fun","HipHop","Alex","Qiong","Vladimir",314
"ItwasOK","HipHop","Janek","Eva","Joe",248
"Fun","Techno","Xi","Janusz","Joe",55
"Fun","Techno","Janek","Billy","Vladimir",105
"Boring","None","Katya","Eva","Angela",93
"Boring","None","Alex","Qiong","Angela",278
"Boring","None","Janek","Billy","Angela",480
"Fun","Rock","Xi","Qiong","Angela",41
"ItwasOK","Techno","Alex","Janusz","Joe",145
"Boring","Rock","Sonya","Eva","Manny",402
"Boring","Techno","Xi","Qiong","Joe",37
"Fun","Classical","Katya","Ada","Vladimir",267
"Boring","None","Alex","Ada","Angela",127
"Fun","Classical","Xi","Eva","Vladimir",489
"Boring","Rock","Janek","Ada","Manny",136
"Boring","Rock","Janek","Janusz","Manny",44
"Fun","Classical","Sonya","Billy","Vladimir",327
"Boring","Techno","Janek","Ada","Angela",495
"Boring","Rock","Alex","Eva","Joe",222
"Fun","Classical","Alex","Janusz","Manny",12
"ItwasOK","Classical","Janek","Qiong","Manny",382
"Boring","Classical","Sonya","Ada","Manny",45
"ItwasOK","None","Sonya","Janusz","Manny",196
"Boring","Rock","Xi","Qiong","Angela",470
"ItwasOK","Rock","Janek","Eva","Joe",314
"Fun","Classical","Katya","Ada","Vladimir",193
"Boring","Rock","Janek","Ada","Angela",160
"Fun","HipHop","Katya","Billy","Joe",440
"Boring","None","Janek","Janusz","Angela",183
"Fun","None","Xi","Qiong","Manny",376
"Fun","HipHop","Katya","Eva","Vladimir",490
