AGE,EDUCATION,YEARS,PROFESSION,CAPITALGAINS,CAPITALLOSS,NATIVE
21,Some-college,10,Adm-clerical,0,0,United-States
21,HS-grad,9,Handlers-cleaners,0,0,Mexico
21,Assoc-voc,11,Adm-clerical,210674,0,United-States
21,Some-college,10,Sales,207955,0,United-States
21,HS-grad,9,Adm-clerical,0,0,United-States
21,Some-college,10,Sales,0,0,United-States
21,Some-college,10,Sales,0,0,United-States
21,Some-college,10,Sales,0,0,United-States
21,Some-college,10,Adm-clerical,0,0,United-States
21,Assoc-voc,11,Adm-clerical,0,0,United-States
21,HS-grad,9,Machine-op-inspct,0,0,United-States
21,HS-grad,9,Exec-managerial,0,0,United-States
21,Some-college,10,Adm-clerical,0,0,United-States
21,HS-grad,9,Other-service,0,0,United-States
21,HS-grad,9,Handlers-cleaners,0,0,United-States
21,Some-college,10,Adm-clerical,594,0,United-States
21,Some-college,10,?,0,0,United-States
21,Some-college,10,Prof-specialty,0,0,United-States
21,Some-college,10,Other-service,0,0,United-States
21,Some-college,10,Other-service,0,0,United-States
21,Some-college,10,Sales,0,0,United-States
21,9th,5,Other-service,0,0,United-States
21,7th-8th,4,Craft-repair,282305,0,United-States
21,Some-college,10,Other-service,0,0,United-States
21,HS-grad,9,Other-service,0,0,United-States
21,Assoc-voc,11,Adm-clerical,0,0,United-States
21,HS-grad,9,Machine-op-inspct,0,0,United-States
21,HS-grad,9,Adm-clerical,0,0,United-States
21,Some-college,10,Sales,0,0,United-States
21,Some-college,10,Other-service,0,0,United-States
21,Some-college,10,Adm-clerical,0,0,United-States
21,Some-college,10,Adm-clerical,0,0,United-States
21,Some-college,10,Adm-clerical,0,0,United-States
21,Some-college,10,?,0,0,United-States
21,Some-college,10,Other-service,0,0,United-States
21,Some-college,10,Other-service,0,0,United-States
21,Some-college,10,Exec-managerial,0,2377,United-States
21,HS-grad,9,Craft-repair,238100,0,United-States
21,Some-college,10,?,0,0,United-States
21,HS-grad,9,Handlers-cleaners,0,0,United-States
21,11th,7,Sales,0,0,United-States
21,Some-college,10,Sales,0,0,United-States
21,Some-college,10,?,0,0,United-States
21,Some-college,10,Sales,0,0,Columbia
21,Assoc-acdm,12,Sales,0,0,United-States
21,Some-college,10,?,0,0,Vietnam
21,Some-college,10,Adm-clerical,0,0,United-States
21,Some-college,10,Other-service,0,0,United-States
21,Some-college,10,Sales,0,0,United-States
21,HS-grad,9,Priv-house-serv,0,0,United-States
21,Some-college,10,?,0,0,United-States
21,Some-college,10,?,0,0,United-States
21,Some-college,10,?,0,0,United-States
21,HS-grad,9,Sales,0,0,United-States
21,Some-college,10,Exec-managerial,0,0,United-States
21,Some-college,10,Tech-support,0,0,United-States
21,Some-college,10,Sales,0,0,United-States
21,1st-4th,2,Other-service,0,0,England
21,HS-grad,9,Farming-fishing,0,0,United-States
21,HS-grad,9,Adm-clerical,0,0,United-States
21,Some-college,10,Adm-clerical,0,0,United-States
21,HS-grad,9,Machine-op-inspct,295700,0,United-States
21,Some-college,10,Sales,0,0,United-States
21,Some-college,10,Sales,0,0,United-States
21,HS-grad,9,Machine-op-inspct,0,0,United-States
21,Some-college,10,Adm-clerical,0,1721,United-States
21,HS-grad,9,Craft-repair,0,0,United-States
21,Some-college,10,Other-service,0,0,United-States
21,Some-college,10,Exec-managerial,0,0,United-States
21,HS-grad,9,Farming-fishing,0,0,United-States
21,11th,7,?,0,0,United-States
21,Some-college,10,Adm-clerical,0,0,United-States
21,HS-grad,9,Prof-specialty,0,0,United-States
21,Assoc-acdm,12,Other-service,0,0,United-States
21,Some-college,10,Tech-support,0,0,United-States
21,Some-college,10,Adm-clerical,0,0,United-States
21,Assoc-voc,11,Farming-fishing,0,0,United-States
21,Some-college,10,Sales,243813,1602,United-States
21,HS-grad,9,Adm-clerical,0,0,United-States
21,Some-college,10,Sales,0,0,United-States
21,HS-grad,9,Adm-clerical,0,0,United-States
21,Some-college,10,Handlers-cleaners,0,0,United-States
21,HS-grad,9,Protective-serv,0,0,United-States
21,HS-grad,9,Machine-op-inspct,0,0,United-States
21,HS-grad,9,Craft-repair,0,0,United-States
21,HS-grad,9,Handlers-cleaners,0,0,United-States
21,11th,7,Other-service,0,0,El-Salvador
21,Some-college,10,Other-service,251800,0,United-States
21,HS-grad,9,Machine-op-inspct,273649,0,Peru
21,HS-grad,9,Sales,211445,0,United-States
21,HS-grad,9,Transport-moving,0,0,United-States
21,Some-college,10,Other-service,0,0,Italy
21,Assoc-acdm,12,?,0,0,United-States
21,Some-college,10,?,0,0,United-States
21,Some-college,10,?,0,0,United-States
21,HS-grad,9,Farming-fishing,0,0,United-States
21,Some-college,10,Adm-clerical,0,0,Cuba
21,Some-college,10,Other-service,0,0,United-States
21,HS-grad,9,?,0,0,United-States
21,Assoc-voc,11,Craft-repair,0,0,United-States
21,HS-grad,9,Adm-clerical,0,0,United-States
21,Assoc-voc,11,Other-service,0,0,Mexico
21,HS-grad,9,Machine-op-inspct,0,0,United-States
21,Some-college,10,Adm-clerical,0,0,United-States
21,Some-college,10,?,0,0,United-States
21,HS-grad,9,Other-service,0,0,United-States
21,HS-grad,9,Other-service,0,0,United-States
21,Some-college,10,Tech-support,0,0,United-States
21,Some-college,10,?,0,0,Germany
21,Some-college,10,Sales,0,0,United-States
21,10th,6,Handlers-cleaners,0,0,United-States
21,Some-college,10,Craft-repair,0,0,United-States
21,HS-grad,9,Other-service,0,0,Mexico
21,Assoc-voc,11,Adm-clerical,230422,0,United-States
21,HS-grad,9,Handlers-cleaners,299761,0,United-States
21,Some-college,10,Tech-support,0,1719,United-States
21,Some-college,10,Sales,0,0,United-States
21,Some-college,10,Adm-clerical,0,0,United-States
21,Assoc-voc,11,Farming-fishing,0,0,United-States
21,Some-college,10,Sales,0,0,United-States
21,HS-grad,9,Farming-fishing,0,0,United-States
21,11th,7,Adm-clerical,0,0,United-States
21,Some-college,10,Sales,0,1762,United-States
21,HS-grad,9,Handlers-cleaners,2176,0,United-States
21,12th,8,Farming-fishing,0,0,United-States
21,9th,5,?,0,0,United-States
21,HS-grad,9,?,0,0,United-States
21,HS-grad,9,Craft-repair,0,0,United-States
21,Some-college,10,Tech-support,0,0,United-States
21,Assoc-voc,11,Farming-fishing,0,0,United-States
21,9th,5,Machine-op-inspct,0,0,United-States
21,Some-college,10,?,258482,0,United-States
21,Assoc-acdm,12,Other-service,0,0,United-States
22,Some-college,10,Other-service,0,0,United-States
22,HS-grad,9,Craft-repair,0,0,United-States
22,Some-college,10,Other-service,0,0,United-States
22,Bachelors,13,Prof-specialty,0,0,Germany
22,Some-college,10,Sales,0,0,United-States
22,5th-6th,3,Machine-op-inspct,0,0,Mexico
22,Some-college,10,Protective-serv,0,0,United-States
22,HS-grad,9,Sales,0,0,United-States
22,Assoc-acdm,12,Sales,0,0,United-States
22,Some-college,10,?,0,0,United-States
22,Some-college,10,Handlers-cleaners,0,0,United-States
22,HS-grad,9,Sales,2597,0,United-States
22,Some-college,10,Sales,0,0,United-States
22,Bachelors,13,Prof-specialty,0,0,United-States
22,Some-college,10,Sales,0,0,Germany
22,Some-college,10,Other-service,0,0,United-States
22,Some-college,10,?,0,0,United-States
22,Some-college,10,Adm-clerical,0,0,United-States
22,Bachelors,13,Exec-managerial,0,13552,United-States
22,HS-grad,9,Handlers-cleaners,0,0,United-States
22,Some-college,10,Sales,0,0,United-States
22,Assoc-acdm,12,Adm-clerical,0,0,United-States
22,HS-grad,9,Craft-repair,0,0,United-States
22,Bachelors,13,Prof-specialty,0,13640,United-States
22,Bachelors,13,Sales,0,0,Taiwan
22,Some-college,10,?,0,0,United-States
22,Assoc-voc,11,Adm-clerical,0,0,United-States
22,Some-college,10,?,0,0,United-States
22,Some-college,10,Craft-repair,295467,0,United-States
22,HS-grad,9,Craft-repair,0,0,United-States
22,HS-grad,9,Other-service,0,0,United-States
22,Some-college,10,Transport-moving,0,0,United-States
22,Some-college,10,Handlers-cleaners,0,0,United-States
22,10th,6,Machine-op-inspct,0,0,United-States
22,HS-grad,9,Exec-managerial,0,0,United-States
22,Some-college,10,Prof-specialty,0,0,United-States
22,Some-college,10,?,280025,0,United-States
22,11th,7,Sales,0,0,United-States
22,HS-grad,9,Handlers-cleaners,0,0,United-States
22,HS-grad,9,Prof-specialty,99999,0,Dominican-Republic
22,HS-grad,9,Other-service,0,0,United-States
22,HS-grad,9,Other-service,0,0,Greece
22,Some-college,10,Adm-clerical,0,0,United-States
22,Bachelors,13,Prof-specialty,0,0,United-States
22,Some-college,10,?,0,0,United-States
22,Some-college,10,Other-service,0,0,United-States
22,Some-college,10,Adm-clerical,0,0,United-States
22,10th,6,Craft-repair,0,0,United-States
22,Some-college,10,Exec-managerial,0,0,United-States
22,HS-grad,9,Craft-repair,0,0,United-States
22,HS-grad,9,Craft-repair,0,0,United-States
22,10th,6,Transport-moving,0,0,United-States
22,Some-college,10,?,0,0,United-States
22,Some-college,10,?,263322,0,United-States
22,HS-grad,9,Transport-moving,0,0,United-States
22,Bachelors,13,Prof-specialty,0,0,United-States
22,Some-college,10,Prof-specialty,0,0,United-States
22,HS-grad,9,?,0,0,United-States
22,HS-grad,9,Handlers-cleaners,0,0,United-States
22,Some-college,10,Protective-serv,0,0,United-States
22,Some-college,10,Machine-op-inspct,0,0,United-States
22,10th,6,Craft-repair,224518,0,United-States
22,11th,7,Other-service,0,0,United-States
22,HS-grad,9,Tech-support,226828,0,Germany
22,HS-grad,9,?,0,0,United-States
22,9th,5,Handlers-cleaners,0,0,United-States
22,Some-college,10,Other-service,0,0,United-States
22,HS-grad,9,?,0,0,United-States
22,Some-college,10,Machine-op-inspct,0,0,United-States
22,Some-college,10,Adm-clerical,0,0,United-States
22,Some-college,10,Adm-clerical,0,0,United-States
22,Some-college,10,Adm-clerical,0,0,United-States
22,Some-college,10,Tech-support,284317,0,United-States
22,Some-college,10,Other-service,0,0,United-States
22,Some-college,10,?,0,0,United-States
22,Bachelors,13,Exec-managerial,0,0,United-States
22,HS-grad,9,Craft-repair,0,0,United-States
22,Some-college,10,Other-service,0,0,United-States
22,HS-grad,9,?,0,0,Mexico
22,Some-college,10,Other-service,0,0,United-States
22,Some-college,10,Adm-clerical,0,0,United-States
22,Some-college,10,?,0,0,United-States
22,Some-college,10,Adm-clerical,0,0,?
22,Some-college,10,Exec-managerial,0,0,United-States
22,Some-college,10,?,0,0,United-States
22,HS-grad,9,Adm-clerical,0,0,United-States
22,Some-college,10,Protective-serv,0,0,United-States
22,Some-college,10,Adm-clerical,286234,0,United-States
22,Assoc-voc,11,Other-service,0,0,United-States
22,Some-college,10,Tech-support,0,0,United-States
22,Bachelors,13,Prof-specialty,0,0,United-States
22,12th,8,?,0,0,United-States
22,Some-college,10,Other-service,0,0,United-States
22,Some-college,10,?,0,0,United-States
22,Some-college,10,Sales,0,0,United-States
22,Some-college,10,Craft-repair,0,0,United-States
22,Some-college,10,Other-service,0,0,United-States
22,HS-grad,9,Handlers-cleaners,0,0,United-States
22,HS-grad,9,Craft-repair,0,0,United-States
22,Bachelors,13,Prof-specialty,8614,0,United-States
22,Some-college,10,?,0,0,Iran
22,Some-college,10,Other-service,0,0,United-States
22,Some-college,10,?,0,0,United-States
22,10th,6,Craft-repair,0,0,United-States
22,12th,8,?,0,0,United-States
22,HS-grad,9,Other-service,0,0,United-States
22,9th,5,Machine-op-inspct,0,0,United-States
22,HS-grad,9,Sales,218280,0,United-States
22,HS-grad,9,Handlers-cleaners,297396,0,United-States
22,Some-college,10,Handlers-cleaners,0,0,United-States
22,HS-grad,9,Adm-clerical,0,0,United-States
22,Bachelors,13,Prof-specialty,0,12952,United-States
22,Assoc-voc,11,Other-service,0,0,Mexico
22,Some-college,10,Sales,0,0,United-States
22,Some-college,10,Sales,0,0,United-States
22,Some-college,10,Sales,279314,0,United-States
22,Some-college,10,?,0,0,United-States
22,5th-6th,3,Handlers-cleaners,0,0,Mexico
22,Some-college,10,Other-service,0,0,United-States
22,11th,7,Craft-repair,0,0,United-States
22,Bachelors,13,Sales,0,0,United-States
22,Some-college,10,Sales,0,0,United-States
22,Assoc-voc,11,Prof-specialty,0,0,United-States
22,Some-college,10,Other-service,0,0,United-States
22,11th,7,Sales,0,0,United-States
22,Bachelors,13,Prof-specialty,0,0,United-States
22,Bachelors,13,Adm-clerical,0,0,Vietnam
22,Assoc-voc,11,Other-service,0,0,United-States
22,HS-grad,9,Machine-op-inspct,0,0,United-States
22,HS-grad,9,Handlers-cleaners,0,0,United-States
22,Bachelors,13,Sales,0,0,United-States
22,HS-grad,9,Other-service,0,0,United-States
22,HS-grad,9,Adm-clerical,225663,0,United-States
22,Some-college,10,Prof-specialty,0,0,United-States
22,Some-college,10,Adm-clerical,0,0,United-States
22,Some-college,10,Transport-moving,0,0,United-States
22,Some-college,10,Adm-clerical,0,0,Greece
22,10th,6,Other-service,0,0,United-States
22,Some-college,10,Transport-moving,0,1719,United-States
22,Some-college,10,?,0,0,United-States
22,HS-grad,9,Handlers-cleaners,0,0,United-States
22,Some-college,10,Adm-clerical,0,0,Jamaica
22,10th,6,Adm-clerical,0,0,United-States
22,Some-college,10,Machine-op-inspct,0,0,Mexico
22,HS-grad,9,Transport-moving,0,0,United-States
22,5th-6th,3,?,0,0,Mexico
22,7th-8th,4,Craft-repair,2580,0,United-States
22,HS-grad,9,Prof-specialty,0,0,United-States
22,Some-college,10,Adm-clerical,0,0,United-States
22,HS-grad,9,Handlers-cleaners,0,0,United-States
22,Bachelors,13,Tech-support,0,0,United-States
22,Bachelors,13,Adm-clerical,0,0,United-States
22,HS-grad,9,Adm-clerical,0,0,United-States
22,HS-grad,9,Other-service,0,0,United-States
22,Some-college,10,Adm-clerical,0,0,United-States
22,HS-grad,9,Handlers-cleaners,0,0,United-States
22,Some-college,10,Farming-fishing,0,0,United-States
22,Some-college,10,Farming-fishing,0,0,United-States
22,HS-grad,9,Farming-fishing,0,0,United-States
22,HS-grad,9,Other-service,0,0,United-States
22,Bachelors,13,Exec-managerial,0,0,United-States
22,HS-grad,9,Sales,0,0,Peru
22,HS-grad,9,Handlers-cleaners,0,0,United-States
22,Some-college,10,Sales,0,0,Iran
22,12th,8,Other-service,0,0,United-States
22,Some-college,10,Adm-clerical,0,0,United-States
22,Assoc-voc,11,?,203779,0,United-States
22,HS-grad,9,Other-service,0,0,United-States
22,Assoc-acdm,12,Sales,261429,0,United-States
22,Assoc-voc,11,?,0,0,United-States
22,HS-grad,9,Adm-clerical,0,0,United-States
22,Assoc-acdm,12,Adm-clerical,0,0,United-States
22,HS-grad,9,Tech-support,0,0,United-States
22,HS-grad,9,Adm-clerical,0,0,United-States
22,Some-college,10,Other-service,0,0,United-States
22,Bachelors,13,Adm-clerical,0,0,United-States
22,HS-grad,9,?,0,0,United-States
22,HS-grad,9,Transport-moving,0,0,United-States
22,Some-college,10,Transport-moving,0,0,United-States
22,HS-grad,9,Adm-clerical,0,0,United-States
22,10th,6,Craft-repair,0,0,United-States
22,Some-college,10,Tech-support,0,0,United-States
22,Some-college,10,Adm-clerical,0,0,United-States
22,Some-college,10,?,0,0,United-States
22,Some-college,10,Handlers-cleaners,0,0,Mexico
22,Some-college,10,Adm-clerical,0,0,United-States
22,Some-college,10,Craft-repair,0,0,United-States
22,Some-college,10,Adm-clerical,0,0,United-States
22,Some-college,10,Adm-clerical,0,0,United-States
22,HS-grad,9,Adm-clerical,0,0,United-States
22,Some-college,10,Sales,200539,0,United-States
22,Bachelors,13,Adm-clerical,0,0,United-States
22,HS-grad,9,Adm-clerical,0,0,United-States
22,HS-grad,9,?,0,1602,United-States
22,10th,6,Transport-moving,206965,0,United-States
22,Bachelors,13,Farming-fishing,0,0,United-States
22,Some-college,10,Tech-support,0,0,United-States
22,Some-college,10,Adm-clerical,0,0,United-States
22,HS-grad,9,Other-service,0,0,United-States
22,Some-college,10,Craft-repair,0,0,United-States
22,Some-college,10,Sales,0,0,United-States
22,Some-college,10,Sales,0,0,United-States
22,HS-grad,9,Adm-clerical,0,0,United-States
22,HS-grad,9,?,0,0,United-States
22,Some-college,10,Prof-specialty,0,0,United-States
22,Some-college,10,Adm-clerical,0,0,United-States
22,Some-college,10,Transport-moving,256716,0,United-States
22,Some-college,10,Sales,0,0,United-States
22,HS-grad,9,Machine-op-inspct,0,0,United-States
22,Some-college,10,Other-service,3325,0,United-States
22,HS-grad,9,Handlers-cleaners,0,0,United-States
22,Some-college,10,?,0,0,United-States
22,Some-college,10,?,253561,0,United-States
22,Bachelors,13,Exec-managerial,0,0,United-States
22,HS-grad,9,Machine-op-inspct,0,0,United-States
22,Some-college,10,Transport-moving,0,0,United-States
22,HS-grad,9,Adm-clerical,246996,0,United-States
22,Bachelors,13,Exec-managerial,0,0,United-States
22,Some-college,10,Other-service,0,0,United-States
22,Some-college,10,Handlers-cleaners,0,0,United-States
22,9th,5,Sales,0,0,United-States
22,HS-grad,9,Sales,0,0,United-States
22,HS-grad,9,Handlers-cleaners,289898,0,United-States
22,HS-grad,9,Other-service,0,0,United-States
22,Some-college,10,Sales,0,0,United-States
22,Some-college,10,Other-service,0,1602,United-States
22,Assoc-voc,11,Craft-repair,0,0,United-States
22,7th-8th,4,Machine-op-inspct,0,0,Mexico
22,Some-college,10,?,0,0,United-States
22,Some-college,10,Other-service,0,0,Philippines
22,Some-college,10,Adm-clerical,0,0,United-States
22,Bachelors,13,Adm-clerical,0,0,United-States
22,Bachelors,13,Craft-repair,13550,0,United-States
22,10th,6,Transport-moving,0,0,United-States
22,12th,8,Exec-managerial,0,0,United-States
22,Some-college,10,Sales,217790,0,United-States
22,5th-6th,3,Priv-house-serv,0,0,El-Salvador
22,11th,7,Sales,0,0,United-States
22,Some-college,10,Sales,0,0,United-States
22,HS-grad,9,Exec-managerial,0,0,United-States
22,Some-college,10,Adm-clerical,211404,0,United-States
22,HS-grad,9,Transport-moving,0,0,United-States
22,HS-grad,9,Adm-clerical,0,0,United-States
