color,num_critic_for_reviews,duration,gross,genres,movie_title,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,language,country,content_rating,budget,title_year,imdb_score,movie_facebook_likes
Color,401,116,234277056,Adventure|Sci-Fi|Thriller,War of the Worlds ,334345,12758,0,2741,English,USA,PG-13,132000000,2005,6.5,0
Color,94,147,138396624,Action|Comedy|Crime|Thriller,Bad Boys II ,178126,12954,1,511,English,USA,R,130000000,2003,6.6,0
Color,246,90,149234747,Action|Adventure|Animation|Comedy|Family|Fantasy,Puss in Boots ,114287,5046,0,137,English,USA,PG,130000000,2011,6.7,16000
Color,330,101,118311368,Action|Crime|Mystery|Thriller,Salt ,245621,12406,1,514,English,USA,PG-13,110000000,2010,6.4,23000
Color,434,138,101160529,Action|Adventure|Drama,Noah ,200022,32355,2,1240,English,USA,PG-13,125000000,2014,5.8,71000
Color,440,107,77564037,Action|Adventure|Family|Mystery,The Adventures of Tintin ,177383,4631,1,447,English,USA,PG,135000000,2011,7.4,44000
Color,274,142,249358727,Adventure|Family|Fantasy|Mystery,Harry Potter and the Prisoner of Azkaban ,382255,33284,3,1504,English,UK,PG,130000000,2004,7.8,11000
Color,245,165,49551662,Adventure|Drama|Romance|War,Australia ,102338,921,0,450,English,Australia,PG-13,130000000,2008,6.6,0
Color,349,100,60522097,Action|Adventure|Sci-Fi,After Earth ,158720,14168,0,744,English,USA,PG-13,130000000,2013,4.9,37000
Color,145,82,137748063,Adventure|Animation|Family|Thriller,Dinosaur ,38438,2945,1,241,English,USA,PG,127500000,2000,6.5,0
Color,1,,,Action|Fantasy,Harry Potter and the Deathly Hallows: Part II ,381,11036,1,2,English,UK,,,2011,7.5,40
Color,154,98,113733726,Adventure|Comedy|Family|Fantasy,Night at the Museum: Secret of the Tomb ,67223,53587,7,126,English,USA,PG,127000000,2014,6.2,11000
Color,233,95,148337537,Action|Animation|Comedy|Family|Sci-Fi,Megamind ,172754,46120,3,187,English,USA,PG,130000000,2010,7.3,13000
Color,258,159,317557891,Adventure|Family|Fantasy,Harry Potter and the Sorcerer's Stone ,444683,13191,4,1571,English,UK,PG,125000000,2001,7.5,16000
Color,208,96,33592415,Action|Comedy|Fantasy,R.I.P.D. ,91640,31549,2,210,English,USA,PG-13,130000000,2013,5.6,20000
Color,1,120,,Action|Adventure|Drama|Horror|Sci-Fi,Godzilla Resurgence ,374,699,0,13,Japanese,Japan,,,2016,8.2,0
Color,271,143,305388685,Action|Adventure|Fantasy,Pirates of the Caribbean: The Curse of the Black Pearl ,809474,48184,3,2113,English,USA,PG-13,140000000,2003,8.1,10000
Color,4,,,Fantasy,Harry Potter and the Deathly Hallows: Part I ,252,14719,1,2,English,UK,,,2010,6.4,25
Color,403,123,337103873,Adventure|Sci-Fi|Thriller,The Hunger Games: Mockingjay - Part 1 ,305008,81385,1,591,English,USA,PG-13,125000000,2014,6.7,52000
Color,294,174,217536138,Mystery|Thriller,The Da Vinci Code ,314253,16008,2,1966,English,USA,PG-13,125000000,2006,6.6,0
Color,159,101,131536019,Adventure|Animation|Comedy|Family|Musical,Rio 2 ,58498,1031,0,99,English,USA,G,103000000,2014,6.4,0
Color,289,134,214948780,Action|Adventure|Fantasy|Sci-Fi|Thriller,X-Men 2 ,405973,20952,4,1055,English,Canada,PG-13,110000000,2003,7.5,0
Color,342,132,209805005,Action|Crime|Thriller,Fast Five ,284792,55345,3,366,English,USA,PG-13,125000000,2011,7.3,54000
Color,382,129,186830669,Action|Adventure|Crime|Mystery|Thriller,Sherlock Holmes: A Game of Shadows ,338635,22403,2,412,English,USA,PG-13,125000000,2011,7.5,39000
Color,344,106,163192114,Action|Adventure|Fantasy,Clash of the Titans ,229679,18003,0,637,English,USA,PG-13,125000000,2010,5.8,15000
Color,196,113,119412921,Action|Sci-Fi,Total Recall ,240241,1441,0,391,English,USA,R,65000000,1990,7.5,0
Color,85,102,32694788,Action|Adventure|History,The 13th Warrior ,101411,1815,1,546,English,USA,R,85000000,1999,6.6,0
Color,436,135,113165635,Action|Adventure|Thriller,The Bourne Legacy ,229823,12175,0,504,English,USA,PG-13,125000000,2012,6.7,31000
Color,183,125,107285004,Action,Batman & Robin ,189855,2699,3,1018,English,USA,PG-13,125000000,1997,3.7,0
Color,175,110,260031035,Comedy|Family|Fantasy,How the Grinch Stole Christmas ,141414,4146,0,482,English,USA,PG,123000000,2000,6,0
Color,239,124,186739919,Action|Adventure|Sci-Fi|Thriller,The Day After Tomorrow ,333248,20553,0,1159,English,USA,PG-13,125000000,2004,6.4,19000
Color,237,123,215397307,Action|Adventure|Thriller,Mission: Impossible II ,242188,11930,0,1426,English,USA,PG-13,125000000,2000,6.1,0
Color,231,130,182618434,Action|Adventure|Drama|Thriller,The Perfect Storm ,133076,2684,0,779,English,USA,PG-13,140000000,2000,6.4,0
Color,262,92,131920333,Action|Adventure|Sci-Fi|Thriller,Fantastic 4: Rise of the Silver Surfer ,213275,15302,3,436,English,USA,PG,130000000,2007,5.6,0
Color,552,127,124976634,Adventure|Drama|Fantasy,Life of Pi ,440084,2121,0,755,English,USA,PG,120000000,2012,8,122000
Color,276,123,115802596,Action|Fantasy|Thriller,Ghost Rider ,182661,14017,1,681,English,USA,PG-13,110000000,2007,5.2,0
Color,267,123,108521835,Action|Thriller,Jason Bourne ,40123,13752,0,297,English,UK,PG-13,120000000,2016,7.1,31000
Color,102,107,100685880,Action|Adventure|Comedy|Crime,Charlie's Angels: Full Throttle ,100821,4046,0,554,English,USA,PG-13,120000000,2003,4.8,0
Color,775,124,126464904,Adventure|Mystery|Sci-Fi,Prometheus ,456260,24098,0,2326,English,USA,R,130000000,2012,7,97000
Color,71,77,64736114,Adventure|Animation|Comedy|Family|Fantasy,Stuart Little 2 ,36471,2682,0,69,English,USA,PG,120000000,2002,5.4,459
Color,476,109,93050117,Action|Drama|Sci-Fi|Thriller,Elysium ,338087,17689,0,814,English,USA,R,115000000,2013,6.6,61000
Color,207,134,57637485,Action|Adventure|Sci-Fi|Thriller,The Chronicles of Riddick ,183909,17159,0,666,English,USA,PG-13,105000000,2004,6.7,0
Color,492,117,58607007,Action|Crime|Sci-Fi|Thriller,RoboCop ,182899,14161,0,630,English,USA,PG-13,100000000,2014,6.2,60000
Color,284,135,43929341,Action|Family|Sport,Speed Racer ,57873,902,0,414,English,USA,PG,120000000,2008,6.1,0
Color,168,121,30212620,Comedy|Drama|Romance,How Do You Know ,35066,993,4,196,English,USA,PG-13,120000000,2010,5.3,0
Color,283,117,76418654,Action|Comedy|Romance,Knight and Day ,148280,12731,0,348,English,USA,PG-13,117000000,2010,6.3,11000
Color,539,124,89021735,Action|Adventure|Mystery|Sci-Fi,Oblivion ,387436,22004,0,892,English,USA,PG-13,120000000,2013,7,71000
Color,359,140,380262555,Action|Adventure|Fantasy|Sci-Fi,Star Wars: Episode III - Revenge of the Sith ,520104,44042,4,3286,English,USA,PG-13,113000000,2005,7.6,10000
Color,284,142,310675583,Action|Adventure|Fantasy|Sci-Fi,Star Wars: Episode II - Attack of the Clones ,464310,42990,3,3516,English,USA,PG,115000000,2002,6.7,0
Color,250,92,289907418,Adventure|Animation|Comedy|Family|Fantasy,"Monsters, Inc. ",585659,15013,0,593,English,USA,G,115000000,2001,8.1,0
Color,440,138,132550960,Action|Adventure|Sci-Fi|Thriller,The Wolverine ,328067,23755,1,533,English,USA,PG-13,120000000,2013,6.7,68000
Color,320,136,474544677,Action|Adventure|Fantasy|Sci-Fi,Star Wars: Episode I - The Phantom Menace ,534658,37723,1,3597,English,USA,PG,115000000,1999,6.5,13000
Color,257,98,187165546,Adventure|Animation|Comedy|Family|Fantasy,The Croods ,150618,43286,3,195,English,USA,PG,135000000,2013,7.3,28000
Color,33,116,,Adventure|Comedy|Family|Fantasy,Asterix at the Olympic Games ,20567,1609,1,36,French,France,,78000000,2008,5.1,291
Color,152,153,40911830,Action|Drama|War,Windtalkers ,55994,15046,0,454,English,USA,R,115000000,2002,6,0
Color,231,120,47952020,Action|Adventure|Drama|Fantasy,The Huntsman: Winter's War ,37750,46719,2,134,English,USA,PG-13,115000000,2016,6.1,16000
Color,348,101,190871240,Action|Adventure|Comedy|Sci-Fi,Teenage Mutant Ninja Turtles ,167085,2690,0,491,English,USA,PG-13,125000000,2014,5.9,62000
Color,738,91,274084951,Adventure|Drama|Sci-Fi|Thriller,Gravity ,582917,87,0,1885,English,UK,PG-13,100000000,2013,7.8,147000
Color,93,108,67155742,Action|Adventure|Thriller,Dante's Peak ,62271,1569,1,277,English,USA,PG-13,116000000,1997,5.8,0
Color,181,112,81638674,Action|Adventure|Comedy|Sci-Fi,Teenage Mutant Ninja Turtles: Out of the Shadows ,17533,8306,,115,English,USA,PG-13,135000000,2016,6.3,12000
Color,369,100,56114221,Action|Adventure|Sci-Fi,Fantastic Four ,110486,1261,3,695,English,USA,PG-13,120000000,2015,4.3,41000
Color,179,108,250863268,Action|Adventure|Comedy|Family|Fantasy,Night at the Museum ,234480,55486,2,444,English,USA,PG,110000000,2006,6.4,3000
Color,358,114,155181732,Action|Adventure|Drama|Thriller,San Andreas ,147497,16718,0,499,English,USA,PG-13,110000000,2015,6.1,52000
Color,160,119,125332007,Action|Adventure|Thriller,Tomorrow Never Dies ,149680,2958,3,328,English,UK,PG-13,110000000,1997,6.5,0
Color,192,142,113330342,Action|Drama|History|War,The Patriot ,207613,19454,1,1144,English,USA,R,110000000,2000,7.1,4000
Color,198,125,125531634,Crime|Thriller,Ocean's Twelve ,284852,19359,0,627,English,USA,PG-13,110000000,2004,6.4,0
Color,233,126,186336103,Action|Comedy|Crime|Romance|Thriller,Mr. & Mrs. Smith ,348861,22722,2,798,English,USA,PG-13,120000000,2005,6.5,0
Color,263,119,129995817,Adventure|Sci-Fi|Thriller,Insurgent ,154621,22622,0,258,English,USA,PG-13,110000000,2015,6.3,27000
 Black and White,267,170,102608827,Biography|Drama,The Aviator ,264318,34582,0,799,English,USA,PG-13,110000000,2004,7.5,0
Color,184,85,42776259,Adventure|Comedy|Family|Fantasy,Gulliver's Travels ,53160,1173,1,121,English,USA,PG,112000000,2010,4.9,0
Color,447,119,98780042,Action|Comedy|Crime|Sci-Fi|Thriller,The Green Hornet ,136019,13391,0,443,English,USA,PG-13,120000000,2011,5.8,14000
Color,29,60,,Action|Adventure|Crime,The A-Team             ,25402,1655,4,97,English,USA,TV-PG,,,7.6,0
Color,366,102,106369117,Action|Drama|Fantasy|War,300: Rise of an Empire ,225273,10583,0,523,English,USA,R,110000000,2014,6.2,71000
Color,172,103,142614158,Adventure|Animation|Comedy|Family|Fantasy,The Smurfs ,66593,692,3,153,English,USA,PG,110000000,2011,5.5,31000
Color,104,76,50026353,Animation|Comedy|Family|Music|Western,Home on the Range ,13581,13607,0,88,English,USA,PG,110000000,2004,5.4,304
Color,181,120,66002193,Action|Adventure|Mystery|Sci-Fi|Thriller,Allegiant ,44296,12452,3,144,English,USA,PG-13,110000000,2016,5.8,12000
Color,327,127,85463309,Action|Drama|Sci-Fi|Sport,Real Steel ,254841,22254,1,426,English,USA,PG-13,110000000,2011,7.1,36000
Color,125,105,71017784,Adventure|Animation|Comedy|Family|Fantasy,The Smurfs 2 ,27257,914,3,59,English,USA,PG,105000000,2013,5.4,0
Color,79,121,48068396,Action|Crime|Romance|Thriller,Speed 2: Cruise Control ,60573,2027,0,248,English,USA,PG-13,160000000,1997,3.7,894
Color,326,114,61656849,Action|Sci-Fi,Ender's Game ,184561,12908,4,554,English,USA,PG-13,110000000,2013,6.7,123000
Color,354,129,134520804,Action|Adventure|Thriller,Live Free or Die Hard ,336235,13961,1,782,English,USA,PG-13,110000000,2007,7.2,0
Color,297,171,313837577,Action|Adventure|Drama|Fantasy,The Lord of the Rings: The Fellowship of the Ring ,1238746,22342,2,5060,English,New Zealand,PG-13,93000000,2001,8.8,21000
Color,188,120,24004159,Action|Adventure|Comedy,Around the World in 80 Days ,68720,3175,0,191,English,USA,PG,110000000,2004,5.8,0
 Black and White,174,165,58183966,Biography|Drama|Sport,Ali ,79186,14196,1,386,English,USA,R,107000000,2001,6.8,0
Color,109,82,100446895,Adventure|Comedy|Family|Fantasy,The Cat in the Hat ,36033,2762,1,456,English,USA,PG,109000000,2003,3.8,946
Color,225,115,144795350,Action|Mystery|Sci-Fi|Thriller,"I, Robot ",387632,12068,1,789,English,USA,PG-13,120000000,2004,7.1,0
Color,239,194,47396698,Action|Adventure|Drama|History|War,Kingdom of Heaven ,217373,19600,1,942,English,USA,R,130000000,2005,7.2,0
Color,101,84,140015224,Adventure|Comedy|Family|Fantasy,Stuart Little ,94172,3382,0,179,English,Germany,PG,133000000,1999,5.9,0
Color,228,97,104374107,Animation|Family|Fantasy|Musical|Romance,The Princess and the Frog ,89351,2480,0,214,English,USA,G,105000000,2009,7.1,5000
Color,568,151,228430993,Adventure|Drama|Sci-Fi,The Martian ,472488,14831,1,1023,English,USA,PG-13,108000000,2015,8.1,153000
,,22,,Comedy,"10,000 B.C.             ",6,5,0,,,,,,,7.2,0
Color,257,136,35799026,Action|Adventure|Romance|Sci-Fi|Thriller,The Island ,263329,34839,1,899,English,USA,PG-13,126000000,2005,6.9,0
Color,62,104,6712451,Comedy|Romance,Town & Country ,4102,3133,0,89,English,New Line,R,90000000,2001,4.4,53
Color,175,127,101643008,Action|Crime|Thriller,Gone in Sixty Seconds ,218341,29069,1,498,English,USA,PG-13,90000000,2000,6.5,0
Color,265,171,187670866,Action|Drama|Romance,Gladiator ,982637,6521,0,2368,English,USA,R,103000000,2000,8.5,21000
Color,252,145,132014112,Action|Mystery|Sci-Fi|Thriller,Minority Report ,399651,12546,0,1331,English,USA,PG-13,102000000,2002,7.7,0
Color,232,174,261970615,Adventure|Family|Fantasy|Mystery,Harry Potter and the Chamber of Secrets ,387616,35672,1,858,English,UK,PG,100000000,2002,7.4,0
 Black and White,400,144,167007184,Action|Adventure|Thriller,Casino Royale ,470483,9125,1,2301,English,UK,PG-13,150000000,2006,8,0
Color,230,119,180011740,Action|Adventure|Sci-Fi|Thriller,Planet of the Apes ,177725,2776,0,1368,English,USA,PG-13,100000000,2001,5.7,0
Color,210,153,204843350,Action|Sci-Fi,Terminator 2: Judgment Day ,744891,2829,0,983,English,USA,R,102000000,1991,8.5,13000
Color,357,140,97030725,Biography|Crime|Drama|History|Romance,Public Enemies ,230931,64599,1,585,English,USA,R,100000000,2009,7,0
Color,300,176,130127620,Biography|Crime|Drama,American Gangster ,324671,20354,0,458,English,USA,R,100000000,2007,7.8,0
Color,94,141,146282411,Action|Comedy|Thriller,True Lies ,190439,4528,0,351,English,USA,R,115000000,1994,7.2,0
Color,267,106,65452312,Action|Crime|Thriller,The Taking of Pelham 1 2 3 ,149998,19906,1,285,English,USA,R,100000000,2009,6.4,0
Color,180,98,148383780,Comedy|Romance,Little Fockers ,85531,24082,10,152,English,USA,PG-13,100000000,2010,5.5,0
Color,265,116,119219978,Action|Comedy|Crime,The Other Guys ,189806,20233,2,316,English,USA,PG-13,100000000,2010,6.7,16000
Color,81,115,101228120,Action|Drama|Mystery|Thriller,Eraser ,84424,3454,1,131,English,USA,R,100000000,1996,6.1,0
Color,765,165,162804648,Drama|Western,Django Unchained ,955174,40978,1,1193,English,USA,R,100000000,2012,8.5,199000
Color,80,91,100117603,Animation|Drama|Family|Musical|Romance,The Hunchback of Notre Dame ,102933,4842,0,230,English,USA,G,100000000,1996,6.9,0
Color,141,78,89296573,Adventure|Animation|Comedy|Family|Fantasy,The Emperor's New Groove ,128285,2039,1,297,English,USA,G,100000000,2000,7.3,0
Color,383,103,85017401,Action|Adventure|Thriller,The Expendables 2 ,246803,57881,3,474,English,USA,R,92000000,2012,6.7,108000
Color,193,131,173005002,Action|Adventure|Comedy|Family|Mystery,National Treasure ,255447,13679,0,692,English,USA,PG,100000000,2004,6.9,0
 Black and White,170,104,75030163,Action|Adventure|Family|Fantasy,Eragon ,108076,4487,0,1690,English,USA,PG,100000000,2006,5.1,0
Color,333,101,77222184,Adventure|Drama|Family|Fantasy,Where the Wild Things Are ,87677,1738,0,388,English,Germany,PG,100000000,2009,6.8,11000
Color,256,111,34964818,Adventure|Family|Fantasy,Pan ,39956,21393,4,186,English,USA,PG,150000000,2015,5.8,24000
Color,203,102,107515297,Adventure|Animation|Family|Fantasy,Epic ,85833,14552,2,113,English,USA,PG,100000000,2013,6.7,17000
Color,321,103,67631157,Action|Romance|Thriller,The Tourist ,176598,55175,0,374,English,USA,PG-13,100000000,2010,6,25000
Color,174,121,66862068,Action|Fantasy|Horror|Mystery,End of Days ,89509,3903,0,524,English,USA,R,83000000,1999,5.7,2000
Color,166,143,57366262,Adventure|Drama|Thriller,Blood Diamond ,400292,33160,0,657,English,Germany,R,100000000,2006,8,14000
Color,606,240,116866727,Biography|Comedy|Crime|Drama,The Wolf of Wall Street ,780588,46057,3,1138,English,USA,R,100000000,2013,8.2,138000
Color,144,121,184031112,Action|Adventure|Fantasy,Batman Forever ,190786,2880,4,539,English,USA,PG-13,100000000,1995,5.4,0
Color,192,129,54700065,Action|Sci-Fi|War,Starship Troopers ,221521,2031,0,1049,English,USA,R,105000000,1997,7.2,0
Color,511,172,27098580,Drama|Sci-Fi,Cloud Atlas ,284825,22686,5,828,English,Germany,R,102000000,2012,7.5,124000
Color,188,101,55673333,Action|Adventure|Animation|Family|Fantasy,Legend of the Guardians: The Owls of Ga'Hoole ,65785,4286,1,160,English,USA,PG,80000000,2010,7,16000
Color,212,87,40198710,Action|Crime|Fantasy|Romance|Thriller,Catwoman ,87451,3144,0,660,English,USA,PG-13,100000000,2004,3.3,0
Color,245,101,72660029,Action|Adventure,Hercules ,115687,16235,0,269,English,USA,PG-13,100000000,2014,6,21000
Color,127,95,38120554,Adventure|Animation|Family|Sci-Fi,Treasure Planet ,71527,26940,0,217,English,USA,PG,140000000,2002,7.1,0
Color,167,102,49392095,Adventure|Comedy|Sci-Fi,Land of the Lost ,52029,10552,1,224,English,USA,PG-13,100000000,2009,5.4,0
Color,320,131,39292022,Action|Adventure|Thriller,The Expendables 3 ,127258,52610,15,351,English,USA,PG-13,90000000,2014,6.1,56000
Color,163,114,28772222,Action|Crime|Sport|Thriller,Point Break ,33953,3962,1,163,English,USA,PG-13,105000000,2015,5.3,37000
Color,78,94,17010646,Comedy|Family|Fantasy,Son of the Mask ,40751,1195,0,239,English,USA,PG,84000000,2005,2.2,881
Color,289,122,24985612,Action|Adventure|Biography|Drama|History|Thriller,In the Heart of the Sea ,71782,28328,0,161,English,USA,PG-13,100000000,2015,7,27000
Color,66,95,4411102,Action|Comedy|Sci-Fi,The Adventures of Pluto Nash ,20295,6161,1,164,English,USA,PG-13,100000000,2002,3.8,416
Color,266,115,35024475,Action|Drama|Thriller|War,Green Zone ,110364,13761,1,261,English,France,R,100000000,2010,6.9,0
Color,208,88,130174897,Adventure|Animation|Comedy|Family,The Peanuts Movie ,27918,309,0,155,English,USA,G,99000000,2015,7.2,33000
Color,97,110,10200000,Drama|Mystery|Thriller,The Spanish Prisoner ,18697,1722,0,263,English,USA,PG,10000000,1997,7.3,578
Color,202,130,202007640,Action|Adventure|Fantasy|Thriller,The Mummy Returns ,248045,15972,5,890,English,USA,PG-13,98000000,2001,6.3,0
Color,233,216,77679638,Crime|Drama,Gangs of New York ,314033,47657,3,1166,English,USA,R,100000000,2002,7.5,0
Color,136,146,9213,Drama|History|Romance|War,The Flowers of War ,38690,23240,2,130,Mandarin,China,R,94000000,2011,7.6,13000
Color,154,85,58867694,Animation|Comedy|Family|Sport,Surf's Up ,54077,25590,0,112,English,USA,PG,100000000,2007,6.8,0
Color,169,93,59475623,Comedy|Sci-Fi|Thriller,The Stepford Wives ,49739,13748,1,407,English,USA,PG-13,90000000,2004,5.2,0
Color,200,152,108638745,Drama|History|War,Black Hawk Down ,292022,4270,0,1103,English,USA,R,92000000,2001,7.7,10000
Color,255,85,86897182,Comedy,The Campaign ,106790,9271,0,177,English,USA,R,95000000,2012,6.2,18000
Color,173,126,63540020,Action|Adventure|Sci-Fi,The Fifth Element ,343274,39319,2,742,English,France,PG-13,93000000,1997,7.7,18000
Color,221,146,95328937,Comedy|Drama|Romance,Sex and the City 2 ,59581,4555,4,293,English,USA,R,100000000,2010,4.3,0
Color,82,89,50802661,Adventure|Animation|Comedy|Family|Romance,The Road to El Dorado ,58300,3372,1,139,English,USA,PG,95000000,2000,6.9,0
Color,233,88,161317423,Adventure|Animation|Comedy|Family,Ice Age: Continental Drift ,145321,25354,0,139,English,USA,PG,95000000,2012,6.6,14000
Color,343,105,201148159,Drama|Family|Fantasy|Romance,Cinderella ,103737,4671,1,322,English,USA,PG,95000000,2015,7,56000
Color,308,135,43982842,Drama|Fantasy|Thriller,The Lovely Bones ,125109,2370,1,593,English,USA,PG-13,65000000,2009,6.7,16000
Color,301,100,380838870,Adventure|Animation|Comedy|Family,Finding Nemo ,692482,5641,0,866,English,USA,G,94000000,2003,8.2,11000
Color,328,192,377019252,Action|Adventure|Drama|Fantasy,The Lord of the Rings: The Return of the King ,1215718,6434,2,3189,English,USA,PG-13,94000000,2003,8.9,16000
