"id","name","host_name","neighbourhood_group","neighbourhood","room_type","floor","price"
7491713,"NYC Lavish Studio Apartment Steps from SoHo!","Kara","Manhattan","Financial District","Entire home/apt",16,531.0869137
3499326,"Sunny, Tall Artsy Loft @ Williamsburg","Ligeia","Brooklyn","Williamsburg","Private room",1,279.0601826
24166066,"You will LOVE my studio in West Village.","Mario","Manhattan","West Village","Entire home/apt",16,536.7435242
25868880,"Large studio near Central Park/Columbus Circle","Roxana","Manhattan","Hell's Kitchen","Entire home/apt",1,282.1338459
20287322,"Private room in two-bedroom apartment in Chinatown","Spencer","Manhattan","Two Bridges","Private room",1,146.2577545
29800895,"Huge Auditorium/Theatre w/Balcony Seats for Events","Shan","Queens","Flushing","Entire home/apt",5,155.9158207
1283453,"Adorable Williamsburg room!","Sarah","Brooklyn","Williamsburg","Private room",16,256.4470177
56525,"1 Bedroom Loft w/ Private Roof Deck","Alex","Brooklyn","Greenpoint","Entire home/apt",1,281.4279502
4428906,"Family Friendly Park Slope House","Rachael","Brooklyn","South Slope","Entire home/apt",1,131.7109115
1377134,"Room in lovely E.Village triplex","Rocco","Manhattan","East Village","Private room",16,535.3332549
13433684,"Cozy room w/AC, 2 blocks from L train","Matt","Brooklyn","Williamsburg","Private room",1,94.23059515
16230905,"Bright & Sunny Studio in the Upper East Side","Kelcey","Manhattan","Upper East Side","Entire home/apt",16,524.5198847
20070296,"Stunning Brooklyn Heights House, Manhattan 5 mins","Tara","Brooklyn","Brooklyn Heights","Entire home/apt",2,209.0652496
30916118,"Large and cozy room in the heart of Manhattan","Tanya","Manhattan","Midtown","Private room",1,150.1990823
22292865,"BEDSTUY BK - PAD
SHORT/ LONG TERM STAYS
NO EVENTS","Mrs.","Brooklyn","Bedford-Stuyvesant","Entire home/apt",1,197.3630777
32241163,"Sonder | Stock Exchange | Dreamy Studio + Lounge","Sonder (NYC)","Manhattan","Financial District","Entire home/apt",1,281.3590234
4490268,"Elegant Bushwick Apartment","Su-Ling","Brooklyn","Bushwick","Entire home/apt",1,194.1336564
5684940,"Sunny apt. in Renovated brownstone","Edna Luise","Manhattan","East Village","Entire home/apt",16,535.1530347
22267590,"Spacious 1 bdr in Brooklyn Heights near all trains","Elisabeth","Brooklyn","Brooklyn Heights","Entire home/apt",1,206.0539773
19583464,"NYC Empire Apartment","Blair","Manhattan","Kips Bay","Entire home/apt",16,537.9519023
31174636,"Cozy bedroom with balcony. 25min TimeSquare","Roxanna","Queens","Rego Park","Private room",5,80.26585688
28013709,"Your Home Next to the Empire State Building","Tassie","Manhattan","Murray Hill","Entire home/apt",16,538.0560545
33094281,"Times Square","Justin","Manhattan","Midtown","Private room",16,265.1988144
22352793,"Cozy, impeccable, sunlit West Village studio","Juan","Manhattan","Chelsea","Entire home/apt",16,535.8847018
25972861,"Luxurious Private Studio","Marina","Queens","Kew Gardens Hills","Entire home/apt",5,156.8416952
12519645,"Upper East Side Room","Christa","Manhattan","East Harlem","Private room",16,251.5388563
1433897,"The Lavender Suite on Greene","Kamaya","Brooklyn","Bedford-Stuyvesant","Entire home/apt",1,270.6066304
20703198,"East Village Apartment In The Heart Of It All","Henry","Manhattan","East Village","Private room",16,265.0393909
13064386,"Beautiful Red Brick Room","Robin Laverne","Brooklyn","Bedford-Stuyvesant","Private room",1,90.38898759
28558474,"Cozy apartment separated bedroom - Near Manhattan","Simon","Brooklyn","Fort Greene","Entire home/apt",1,201.6920307
4136596,"Entire Home/1 Bedroom Apt LES","Joanna","Manhattan","Lower East Side","Entire home/apt",16,534.885985
9697749,"Private bedroom in BedStuy!","Ali","Brooklyn","Bedford-Stuyvesant","Private room",1,90.91763042
13416840,"Modern Luxury apt in Design Centric Building","Andrew","Brooklyn","Downtown Brooklyn","Entire home/apt",1,277.4876966
26424667,"Prime Location! The Mid/Upper East side Grey Room","Giovanna","Manhattan","Upper East Side","Private room",16,259.6492782
7798542,"Cozy and Homey Brooklyn Apartment","Tamar","Brooklyn","Flatbush","Entire home/apt",1,193.3125597
20591534,"Cozy Modern Apartment w/ Courtyard","Yannick","Brooklyn","Greenpoint","Entire home/apt",1,204.1007406
17237922,"Big 1 bdroom w balcony Williamsburg","Brian","Brooklyn","Williamsburg","Entire home/apt",16,524.1631496
4276618,"Great location, great value","James","Manhattan","Chelsea","Entire home/apt",16,536.1666603
1294973,"PRIVATE BEDROOM IN COMFY & CHIC UWS APT!","Jeffrey","Manhattan","Upper West Side","Private room",16,251.1341168
17662532,"rooms in sunny Loft right off the Bedford L stop","Anna","Brooklyn","Williamsburg","Private room",16,258.159544
36450283,"Cozy SunDrenched 1 BR close to Transportation!","Ashley","Manhattan","Washington Heights","Entire home/apt",16,510.7431404
4988687,"Chelsea Oasis 1 Bedroom Brownstone","Lena","Manhattan","Chelsea","Entire home/apt",2,286.6455928
31370452,"ROOM  TWO","Ravita","Brooklyn","Cypress Hills","Private room",1,86.83922194
33279214,"Corner Room in Midtown Manhattan | Outdoor Terrace + Fitness Center","Yotel","Manhattan","Hell's Kitchen","Private room",1,145.9822299
19115443,"26th FLOOR-RIVER VIEWS& MASSIVE SPACE-SUTTON PLACE","Ruchi","Manhattan","Midtown","Entire home/apt",1,281.4279502
29568068,"Large Private Room in Gorgeous FiDi Apartment","Rachel","Manhattan","Financial District","Private room",16,259.2734094
13127582,"One bedroom in Beautiful Astoria with balcony!","Stephanie","Queens","Ditmars Steinway","Private room",5,84.06257852
22227610,"A suite like room with a private bathroom.","Sam","Brooklyn","Borough Park","Private room",1,88.62425001
29995362,"Hollis Cove - Queens 1BR Flat Near LGA & JFK, SJU","Molly & Justin","Queens","Hollis","Entire home/apt",5,154.8793825
12003048,"Sleek 1 bedroom apt. near Times Square!","Kara","Manhattan","Hell's Kitchen","Entire home/apt",16,530.8058043
21962864,"Cozy private room w/private bath, Hell's Kitchen","Corin","Manhattan","Hell's Kitchen","Private room",1,145.0571654
13674349,"The Lefferts Manor $149per night","George","Brooklyn","Bedford-Stuyvesant","Entire home/apt",1,198.3275447
21771041,"Small apt in LIC, NY.","Carol & Darcy","Queens","Sunnyside","Entire home/apt",5,170.8979493
32270481,"Private Apartment in the Heart of East Village","Chin","Manhattan","East Village","Entire home/apt",16,535.3332549
26048920,"Spacious, artsy bedroom in the heart of bushwick.","Karla","Brooklyn","Bushwick","Private room",1,92.6499695
652371,"ELEGANT MIDTOWN EAST STUDIO E.52 ST","Mike","Manhattan","Midtown","Entire home/apt",16,533.2004403
29253322,"Female only, Private room,3 min walking to metro J","Viktoriia","Queens","Woodhaven","Private room",5,79.68011189
22126122,"Cozy bright apartment","Vera","Manhattan","Upper West Side","Private room",16,518.4515869
36276166,"room in 3-bedroom house , Central Brooklyn","Israel","Brooklyn","East Flatbush","Private room",1,88.51932947
21968568,"Cozy Room in Fairy Bushwick Apartment","Elena","Brooklyn","Bushwick","Private room",1,92.50522034
16584033,"Beautiful 2 bedroom apt in Brownstone Brooklyn","Vanessa","Brooklyn","Clinton Hill","Entire home/apt",1,200.8839357
33664163,"A Living Room","Syeda","Queens","Briarwood","Shared room",5,76.79867122
34863999,"New Hotel-Like Private Room KING Bed 25 min NYC","David","Queens","Maspeth","Private room",5,83.25670839
1646838,"1 BR apt in heart of the Village","Caspar","Manhattan","Greenwich Village","Entire home/apt",16,536.549284
286838,"Private Room in Brownstone","Karin","Manhattan","Harlem","Private room",16,247.7739501
4645824,"Room in front of Prospect Park, 1 block to subway","Andres Mekos","Brooklyn","Prospect-Lefferts Gardens","Private room",1,194.2511116
32963138,"Incredible 1 Bedroom in the Heart of Greenpoint!","Diego","Brooklyn","Greenpoint","Entire home/apt",1,281.5666952
20051059,"East Village Gem","Sarah","Manhattan","East Village","Private room",16,264.96028
24157013,"Cozy Brooklyn Designer Apartment","Eleanor","Brooklyn","Carroll Gardens","Entire home/apt",1,200.9179062
3067244,"Bright Prospect Park Charmer","Emilia","Brooklyn","Prospect-Lefferts Gardens","Entire home/apt",1,194.3531857
32022699,"Punjabi House 2","Jas","Queens","Ditmars Steinway","Private room",5,82.98580007
5905128,"European eco-chic in trendy Bklyn 2","Francis","Brooklyn","Bedford-Stuyvesant","Entire home/apt",1,194.2005606
28302975,"Luxe 2 Bedroom Sunrise Brooklyn Loft Condo","Fay","Brooklyn","Canarsie","Entire home/apt",1,188.6368231
21635125,"Newly Renovated One Bedroom Apartment","David","Brooklyn","Dyker Heights","Entire home/apt",1,190.4145713
16499274,"Two bedroom apt in Williamsburg","Steven","Brooklyn","Williamsburg","Entire home/apt",1,202.8774629
21530562,"Modern Cozy & Clean Private 3 Bedroom Mins to NYC","Kelly","Queens","Long Island City","Entire home/apt",5,173.7885404
23667332,"The Turquoise Room","Jonathon","Brooklyn","Crown Heights","Private room",1,89.69967631
999984,"Greenwich Village Townhouse Apt","Linda","Manhattan","West Village","Entire home/apt",16,536.2615934
6795657,"Beautiful newly renovated apartment","Besinfe","Manhattan","Harlem","Private room",16,244.3757556
17255880,"Modern Rooftop Loft W/ Private Ensuite & Cityviews","Shelley","Brooklyn","Crown Heights","Private room",1,90.23636243
9269191,"Beautiful Private Parlor-Level 1-BR Apt.","Ben","Brooklyn","Bedford-Stuyvesant","Entire home/apt",1,266.9696055
7020776,"Mid Century Beauty In East Village","Wendy","Manhattan","East Village","Entire home/apt",16,536.549284
15937164,"Big and Relaxing studio ; great location.","Hector","Manhattan","Chelsea","Entire home/apt",16,536.4529016
7810109,"1 bedroom garden apartment","Samantha","Queens","Ridgewood","Entire home/apt",5,266.1882616
14577490,"HUGE Studio-sized bedroom with own bath","Anne","Manhattan","Upper West Side","Private room",16,249.9359447
30389441,"Shining Tribeca Studio w/ Indoor pool + Gym by Blueground","Blueground","Manhattan","Tribeca","Entire home/apt",1,285.210332
34490376,"Accessible between Times Square & Central Park","Manhattan At Times Square","Manhattan","Theater District","Private room",1,145.5784657
25517202,"Cosy Brooklyn room with a rooftop access","Mikaela","Brooklyn","Bedford-Stuyvesant","Private room",1,90.3428451
7998385,"Spectacular Manhattan Skyline View","Jennifer","Brooklyn","Crown Heights","Entire home/apt",1,264.5922308
5728502,"Hand Crafted Williamsburg Sanctuary","Danny","Brooklyn","Williamsburg","Entire home/apt",16,524.207206
4385360,"Massive 1BR in the Lower East Side","Eliot","Manhattan","Lower East Side","Entire home/apt",16,534.9745684
12315833,"A lovely home to lay your head down","Nka","Manhattan","Harlem","Private room",1,128.6362049
21227009,"Beautiful Apartment in the heart of Chelsea","Sabrina","Manhattan","Chelsea","Entire home/apt",16,536.7435242
11221362,"Private room in the hearth of NYC","Thomas","Manhattan","Midtown","Private room",16,262.288877
18210425,"Cozy room in  Downtown Brooklyn.","Lawson","Brooklyn","Boerum Hill","Private room",1,95.43949264
7843320,"Bright Airy 1 Bed in Williamsburg","Mathew","Brooklyn","Williamsburg","Entire home/apt",1,205.3545717
33564331,"Sunny big room in East Williamsburg","Olga","Brooklyn","Williamsburg","Private room",1,96.85840489
30937591,"Sonder | The Nash | Lovely Studio + Rooftop","Sonder (NYC)","Manhattan","Murray Hill","Entire home/apt",16,537.1380119
23565676,"luxury 2 bedrom, 1 bath, 1 living room top FL view","Tony","Queens","Flushing","Entire home/apt",5,157.7267291
24806098,"WHOLE APARTMENT, 15 MINUTES TO MANHATTAN","Cem","Queens","Astoria","Entire home/apt",5,168.5098
4135848,"Cozy Bedroom with en suite bathroom","Venessa","Manhattan","Harlem","Private room",1,127.9573022
13451720,"One bedroom near Columbia University","Xier","Manhattan","Upper West Side","Private room",16,249.5378995
2683455,"4BR Family apt 15 min to Manhattan","Cecile","Queens","Long Island City","Entire home/apt",20,251.9355977
11044453,"Convent Ave & 127st Col Univ  RM 2","Eliahu","Manhattan","Harlem","Private room",16,246.893693
35380876,"12th Floor Harlem Apartment w/ Sunlight and View","Romel","Manhattan","Harlem","Private room",1,128.7154954
17573027,"Charming Room in Financial District","Alex","Manhattan","Financial District","Private room",1,144.4314897
2782449,"1BD on Smith St. in Carroll Gardens","Ethan","Brooklyn","Carroll Gardens","Entire home/apt",1,201.2984482
9765944,"SUNNY BEDROOM IN BROOKLYN BROWNSTON","Lea","Brooklyn","Clinton Hill","Private room",1,94.43410157
33853889,"Private Spacious Bedroom in lush green Fort George","Aman","Manhattan","Washington Heights","Private room",16,242.085668
4611295,"Upper East Side Manhattan #2","Kimberly","Manhattan","Upper East Side","Private room",16,521.7701435
32108840,"Boho Chic Apartment in the Heart of Brooklyn","Shirin","Brooklyn","Flatbush","Entire home/apt",1,192.2422015
16396507,"Full 1 bedroom apt in an awesome area!","Verun","Manhattan","Kips Bay","Entire home/apt",16,538.2660165
18152,"Manhattan Room","Victoria","Manhattan","Upper East Side","Private room",1,138.939743
16267197,"Cozy Room - 17mins to Manhattan. Close to LGA, JFK","Jessica","Queens","Elmhurst","Private room",5,82.5966917
1157036,"private spacious sunny bedroom","Radium","Brooklyn","Kensington","Private room",16,511.2768529
18803219,"One COSO private room in 108th","Ding","Manhattan","Upper West Side","Private room",16,249.3161704
3760824,"Bushwick Room w/ Private Entrance & Bathroom!","Julie","Brooklyn","Bushwick","Private room",1,198.6803263
33963079,"Near Brooklyn Museum,  Barclays, Transit, & Banks","Carena","Brooklyn","Crown Heights","Entire home/apt",1,196.0580412
24334422,"ROOM with a VIEW! 
LOCATION LOCATION!","Ramiro & Jeff","Manhattan","Hell's Kitchen","Private room",16,262.6230122
23166697,"Cozy bedroom in Clinton Hill","Brittany","Brooklyn","Bedford-Stuyvesant","Private room",1,94.15546593
30586349,"Open view on Manhattan","Manny","Manhattan","East Harlem","Private room",16,248.9663151
19532805,"Private Room, Bright, Waterfront! Fantastic view!!","Anne A","Manhattan","Roosevelt Island","Private room",1,141.7766224
15745528,"2 TwinXL Beds Walk-To TIME SQUARE #ForReal","Nathan","Manhattan","Hell's Kitchen","Private room",16,263.3151496
204959,"Comfortable. Spacious. Private Room.","Ange","Manhattan","Chinatown","Private room",16,263.1740979
28308296,"Oasis in the heart of Williamsburg","Andrew","Brooklyn","Williamsburg","Entire home/apt",1,208.8153496
36037692,"Charming and Spacious 2 Bedroom Midtown Apt","Axay","Manhattan","Hell's Kitchen","Entire home/apt",1,282.2787566
24033132,"Wonderfully cozy studio on Waverly w/nice backyard","Erica","Brooklyn","Clinton Hill","Entire home/apt",1,202.9177087
33734301,"Light-filled master Bedroom by the Cloisters","Violetta","Manhattan","Washington Heights","Private room",16,242.0220795
12764005,"Brand New Clean and Sunny one bed!","Flower","Brooklyn","Bushwick","Entire home/apt",1,197.2192324
23271408,"Perfect shared male room on Manhattan! II","Max","Manhattan","Lower East Side","Shared room",1,111.2487983
826603,"No Longer Available Brooklyn Brownstone","Kat","Brooklyn","Crown Heights","Private room",16,249.5788858
28933262,"Wyndham Midtown 45","Maria","Manhattan","Midtown","Private room",1,147.1164282
16798351,"Beautiful East Village Studio","Nadine","Manhattan","East Village","Entire home/apt",1,287.0224843
14378948,"Small Room, big bed, close to train brooklyn","Antonio","Brooklyn","Bedford-Stuyvesant","Private room",1,94.61604073
32032602,"Live Like a New Yorker","Brandon","Manhattan","Midtown","Entire home/apt",16,531.7376416
32891427,"Private Room in quiet XL East Village apartment!","Joseph","Manhattan","East Village","Private room",1,147.7939921
22177219,"Private Big Room with Great Access!!!","Alba","Queens","East Elmhurst","Private room",5,82.3444661
676295,"(B)  BARGAIN SPACE","Jullett","Queens","Jamaica","Private room",5,256.4960031
14126853,"Nini's Art Shack","Natalie","Brooklyn","Bushwick","Private room",1,89.48036869
80684,"Duplex w/ Terrace @ Box House Hotel","The Box House Hotel","Brooklyn","Greenpoint","Private room",1,103.266694
27784595,"Sonder | Madison Ave | Relaxed 1BR + Gym","Sonder","Manhattan","Midtown","Entire home/apt",16,538.9094849
10697652,"COZY Brooklyn Apartment 20 minutes to City","Karolina","Brooklyn","Bushwick","Entire home/apt",1,194.5262488
584122,"PRIVATE ROOM in HELL'S KITCHEN, NYC","Gio/Joey","Manhattan","Hell's Kitchen","Private room",1,278.9420793
15974141,"100$","Bianca","Queens","Astoria","Private room",20,520.7664796
