AGE,STATUS,EDUCATION,YEARS,PROFESSION,CAPITALGAINS,CAPITALLOSS,NATIVE,ZODIAK
21,?,10th,6,?,0,0,United-States,Pisces 
21,?,Some-college,10,?,0,0,United-States,Pisces 
21,Private,HS-grad,9,Other-service,0,0,United-States,Pisces 
21,Private,HS-grad,9,Handlers-cleaners,0,0,United-States,Pisces 
21,Private,Some-college,10,Sales,0,0,United-States,Pisces 
21,Private,11th,7,Farming-fishing,0,0,United-States,Pisces 
21,Private,Some-college,10,Handlers-cleaners,227066,0,United-States,Pisces 
21,Private,Some-college,10,Other-service,0,0,United-States,Pisces 
21,?,Some-college,10,?,0,0,United-States,Pisces 
21,Private,Some-college,10,Adm-clerical,0,0,United-States,Pisces 
21,Private,11th,7,Machine-op-inspct,248031,0,United-States,Pisces 
21,Private,Some-college,10,Other-service,0,0,United-States,Pisces 
21,State-gov,Some-college,10,Adm-clerical,0,0,United-States,Pisces 
21,Private,Some-college,10,Adm-clerical,0,0,United-States,Pisces 
21,Private,HS-grad,9,Machine-op-inspct,0,0,United-States,Pisces 
21,?,Some-college,10,?,0,0,United-States,Pisces 
21,?,Some-college,10,?,0,0,United-States,Pisces 
21,Private,Some-college,10,Protective-serv,0,0,United-States,Pisces 
21,Private,Some-college,10,Sales,0,0,United-States,Pisces 
21,Private,Some-college,10,Sales,0,0,United-States,Pisces 
21,?,Some-college,10,?,0,0,United-States,Pisces 
21,Private,HS-grad,9,Handlers-cleaners,0,0,United-States,Pisces 
21,Private,Some-college,10,Adm-clerical,0,0,Nicaragua,Pisces 
21,Private,HS-grad,9,Craft-repair,0,1504,United-States,Pisces 
21,Private,9th,5,Handlers-cleaners,271569,0,Mexico,Pisces 
21,Private,Assoc-voc,11,Exec-managerial,2174,0,United-States,Pisces 
21,Private,Some-college,10,Machine-op-inspct,0,0,?,Pisces 
21,?,Some-college,10,?,0,0,United-States,Pisces 
21,Private,HS-grad,9,Handlers-cleaners,272919,0,United-States,Sagittarius
21,Private,Some-college,10,Tech-support,0,0,United-States,Sagittarius
21,Private,Assoc-voc,11,Other-service,0,0,United-States,Sagittarius
21,?,Some-college,10,?,2105,0,United-States,Sagittarius
21,Private,HS-grad,9,Adm-clerical,0,0,United-States,Sagittarius
21,Private,Some-college,10,Sales,0,0,Poland,Sagittarius
21,Private,HS-grad,9,Sales,0,0,United-States,Sagittarius
21,Private,Some-college,10,Other-service,294092,0,United-States,Sagittarius
21,Local-gov,Some-college,10,Other-service,0,2001,United-States,Sagittarius
21,Private,Some-college,10,Adm-clerical,0,0,United-States,Sagittarius
21,Private,Assoc-voc,11,Protective-serv,0,0,United-States,Sagittarius
21,Private,Some-college,10,Sales,0,0,United-States,Sagittarius
21,Private,HS-grad,9,Machine-op-inspct,0,0,United-States,Sagittarius
21,Self-emp-not-inc,12th,8,Adm-clerical,4508,0,Portugal,Sagittarius
21,Private,Some-college,10,Prof-specialty,0,0,United-States,Sagittarius
21,Private,HS-grad,9,Other-service,0,0,United-States,Sagittarius
21,?,Some-college,10,?,3781,0,United-States,Sagittarius
21,Private,Some-college,10,Craft-repair,0,0,United-States,Sagittarius
21,State-gov,Some-college,10,Other-service,0,0,United-States,Sagittarius
21,?,Some-college,10,?,0,0,United-States,Sagittarius
21,Private,Some-college,10,Adm-clerical,0,0,United-States,Sagittarius
21,Private,Some-college,10,Prof-specialty,0,0,United-States,Sagittarius
21,Private,HS-grad,9,Machine-op-inspct,0,0,United-States,Sagittarius
21,Private,Some-college,10,Other-service,0,0,United-States,Sagittarius
21,Private,Some-college,10,Prof-specialty,0,0,United-States,Sagittarius
21,Private,Some-college,10,Handlers-cleaners,0,0,United-States,Sagittarius
21,Private,Some-college,10,Prof-specialty,0,0,United-States,Sagittarius
21,Private,HS-grad,9,Adm-clerical,0,0,United-States,Sagittarius
21,Private,Assoc-voc,11,Other-service,0,0,United-States,Sagittarius
21,Private,Some-college,10,Exec-managerial,0,0,United-States,Sagittarius
21,Private,Some-college,10,Other-service,0,0,United-States,Sagittarius
21,Private,Some-college,10,Sales,0,0,United-States,Sagittarius
21,Private,HS-grad,9,Other-service,0,0,United-States,Sagittarius
21,Private,HS-grad,9,Transport-moving,0,0,United-States,Sagittarius
21,Private,HS-grad,9,Other-service,0,0,United-States,Sagittarius
21,Private,Some-college,10,Adm-clerical,236106,0,United-States,Sagittarius
21,Private,Some-college,10,Sales,0,0,United-States,Sagittarius
21,Private,Some-college,10,Other-service,202198,0,?,Sagittarius
21,Private,Some-college,10,Prof-specialty,0,0,South,Sagittarius
21,Private,HS-grad,9,Machine-op-inspct,0,0,United-States,Sagittarius
21,Private,HS-grad,9,Machine-op-inspct,0,0,United-States,Sagittarius
21,Private,HS-grad,9,Sales,0,0,United-States,Sagittarius
21,Private,HS-grad,9,Machine-op-inspct,0,0,United-States,Sagittarius
21,Private,Some-college,10,Other-service,0,0,United-States,Sagittarius
21,Private,Some-college,10,Adm-clerical,0,0,United-States,Sagittarius
21,Private,Some-college,10,Other-service,0,0,United-States,Sagittarius
21,State-gov,Some-college,10,Sales,0,1602,United-States,Sagittarius
21,?,Some-college,10,?,0,0,United-States,Sagittarius
21,Private,10th,6,Other-service,0,0,United-States,Sagittarius
21,Private,Assoc-acdm,12,Adm-clerical,0,0,United-States,Sagittarius
21,Private,Some-college,10,Sales,267884,0,United-States,Sagittarius
21,Private,12th,8,Craft-repair,0,0,United-States,Sagittarius
21,Private,Some-college,10,Sales,0,0,United-States,Sagittarius
21,?,Some-college,10,?,0,0,United-States,Sagittarius
21,Private,HS-grad,9,Craft-repair,0,0,Mexico,Sagittarius
21,?,Some-college,10,?,0,0,United-States,Sagittarius
21,State-gov,Some-college,10,Adm-clerical,0,0,United-States,Sagittarius
21,Private,7th-8th,4,Farming-fishing,0,0,United-States,Sagittarius
21,Private,HS-grad,9,Sales,0,0,United-States,Sagittarius
21,Private,Some-college,10,Transport-moving,0,0,United-States,Sagittarius
21,Private,Assoc-voc,11,Craft-repair,0,0,United-States,Sagittarius
21,Private,Some-college,10,Sales,0,0,United-States,Sagittarius
21,Private,Some-college,10,Handlers-cleaners,0,0,United-States,Sagittarius
21,Private,Some-college,10,Machine-op-inspct,0,0,?,Sagittarius
21,Private,5th-6th,3,Other-service,0,0,Mexico,Sagittarius
21,Private,Some-college,10,Other-service,0,0,United-States,Sagittarius
21,Private,Some-college,10,Sales,0,0,United-States,Sagittarius
21,Private,11th,7,Tech-support,0,0,United-States,Sagittarius
21,Private,Some-college,10,Adm-clerical,0,0,United-States,Sagittarius
21,Private,Some-college,10,Sales,0,0,United-States,Sagittarius
21,?,Some-college,10,?,0,0,United-States,Scorpio
21,Private,10th,6,Other-service,3908,0,United-States,Scorpio
21,Private,Assoc-voc,11,Machine-op-inspct,0,0,United-States,Scorpio
21,Private,HS-grad,9,Craft-repair,0,0,United-States,Scorpio
21,Private,Assoc-acdm,12,Other-service,0,0,United-States,Scorpio
21,Private,Some-college,10,Craft-repair,0,0,United-States,Scorpio
21,Private,HS-grad,9,Machine-op-inspct,0,0,United-States,Scorpio
21,Private,HS-grad,9,Sales,0,0,United-States,Scorpio
21,Private,Some-college,10,Sales,0,0,United-States,Scorpio
21,Private,Some-college,10,Other-service,0,0,United-States,Scorpio
21,Private,Some-college,10,Adm-clerical,0,0,Columbia,Scorpio
21,?,Some-college,10,?,0,0,United-States,Scorpio
21,Private,Some-college,10,Other-service,0,0,United-States,Scorpio
21,Self-emp-not-inc,Some-college,10,Farming-fishing,0,0,United-States,Scorpio
21,?,Some-college,10,?,0,0,United-States,Scorpio
21,Private,Some-college,10,Other-service,0,0,United-States,Scorpio
21,State-gov,Some-college,10,Craft-repair,0,0,United-States,Scorpio
21,Private,9th,5,Machine-op-inspct,236776,0,Mexico,Scorpio
21,Private,HS-grad,9,Sales,0,0,United-States,Scorpio
21,?,Some-college,10,?,0,0,United-States,Scorpio
21,Private,HS-grad,9,Sales,0,0,United-States,Scorpio
21,Private,Some-college,10,Machine-op-inspct,0,0,United-States,Scorpio
21,Private,HS-grad,9,Other-service,0,0,United-States,Scorpio
21,Private,Some-college,10,Sales,0,0,United-States,Scorpio
21,Private,Some-college,10,Sales,0,0,United-States,Scorpio
21,?,Some-college,10,?,2176,0,United-States,Scorpio
21,Private,HS-grad,9,Transport-moving,0,0,United-States,Scorpio
21,Private,5th-6th,3,Handlers-cleaners,226104,0,Mexico,Scorpio
21,Private,Some-college,10,Sales,0,0,India,Scorpio
21,Private,Some-college,10,Craft-repair,0,0,United-States,Scorpio
21,Private,HS-grad,9,Other-service,202300,0,United-States,Scorpio
21,?,Some-college,10,?,0,2001,United-States,Scorpio
21,Private,HS-grad,9,Craft-repair,0,0,?,Scorpio
21,State-gov,Some-college,10,Tech-support,0,0,United-States,Scorpio
21,Private,Some-college,10,Adm-clerical,0,0,United-States,Scorpio
21,?,Some-college,10,?,0,0,United-States,Scorpio
21,Private,HS-grad,9,Handlers-cleaners,0,0,United-States,Scorpio
21,Private,Some-college,10,Prof-specialty,0,0,United-States,Scorpio
21,Private,Assoc-acdm,12,Handlers-cleaners,0,0,United-States,Scorpio
21,Private,HS-grad,9,Other-service,0,0,United-States,Scorpio
21,Private,Some-college,10,Sales,0,0,United-States,Scorpio
21,Private,HS-grad,9,Farming-fishing,0,0,United-States,Scorpio
21,Private,HS-grad,9,Other-service,0,0,United-States,Scorpio
21,Private,HS-grad,9,Other-service,214191,0,United-States,Scorpio
21,Local-gov,Some-college,10,Adm-clerical,0,0,Mexico,Scorpio
21,Private,Some-college,10,Other-service,0,0,United-States,Scorpio
21,Private,Some-college,10,Handlers-cleaners,0,0,United-States,Scorpio
21,?,Some-college,10,?,0,0,United-States,Scorpio
21,Private,Some-college,10,Adm-clerical,0,0,?,Scorpio
21,Private,Some-college,10,Adm-clerical,0,0,Vietnam,Scorpio
21,Private,HS-grad,9,Adm-clerical,223960,0,United-States,Scorpio
21,Private,Some-college,10,Adm-clerical,0,0,United-States,Scorpio
21,Private,HS-grad,9,Handlers-cleaners,0,0,Mexico,Scorpio
21,Private,Assoc-voc,11,Adm-clerical,210674,0,United-States,Scorpio
21,Private,Some-college,10,Sales,207955,0,United-States,Scorpio
21,Federal-gov,HS-grad,9,Adm-clerical,0,0,United-States,Scorpio
21,Private,Some-college,10,Sales,0,0,United-States,Scorpio
21,Private,Some-college,10,Sales,0,0,United-States,Scorpio
21,Private,Some-college,10,Sales,0,0,United-States,Scorpio
21,Private,Some-college,10,Adm-clerical,0,0,United-States,Taurus
21,Private,Assoc-voc,11,Adm-clerical,0,0,United-States,Taurus
21,Private,HS-grad,9,Machine-op-inspct,0,0,United-States,Taurus
21,Private,HS-grad,9,Exec-managerial,0,0,United-States,Taurus
21,State-gov,Some-college,10,Adm-clerical,0,0,United-States,Taurus
21,Private,HS-grad,9,Other-service,0,0,United-States,Taurus
21,Private,HS-grad,9,Handlers-cleaners,0,0,United-States,Taurus
21,Local-gov,Some-college,10,Adm-clerical,594,0,United-States,Taurus
21,?,Some-college,10,?,0,0,United-States,Taurus
21,Private,Some-college,10,Prof-specialty,0,0,United-States,Taurus
21,Private,Some-college,10,Other-service,0,0,United-States,Taurus
21,Private,Some-college,10,Other-service,0,0,United-States,Taurus
21,Private,Some-college,10,Sales,0,0,United-States,Taurus
21,Private,9th,5,Other-service,0,0,United-States,Taurus
21,Self-emp-not-inc,7th-8th,4,Craft-repair,282305,0,United-States,Taurus
21,State-gov,Some-college,10,Other-service,0,0,United-States,Taurus
21,Private,HS-grad,9,Other-service,0,0,United-States,Taurus
21,Private,Assoc-voc,11,Adm-clerical,0,0,United-States,Taurus
21,Private,HS-grad,9,Machine-op-inspct,0,0,United-States,Taurus
21,Private,HS-grad,9,Adm-clerical,0,0,United-States,Taurus
21,Private,Some-college,10,Sales,0,0,United-States,Taurus
21,Private,Some-college,10,Other-service,0,0,United-States,Taurus
21,Private,Some-college,10,Adm-clerical,0,0,United-States,Taurus
21,Private,Some-college,10,Adm-clerical,0,0,United-States,Taurus
21,Private,Some-college,10,Adm-clerical,0,0,United-States,Taurus
21,?,Some-college,10,?,0,0,United-States,Taurus
21,Private,Some-college,10,Other-service,0,0,United-States,Taurus
21,Private,Some-college,10,Other-service,0,0,United-States,Taurus
21,Private,Some-college,10,Exec-managerial,0,2377,United-States,Taurus
21,Private,HS-grad,9,Craft-repair,238100,0,United-States,Taurus
21,?,Some-college,10,?,0,0,United-States,Taurus
21,Private,HS-grad,9,Handlers-cleaners,0,0,United-States,Taurus
21,Private,11th,7,Sales,0,0,United-States,Taurus
21,Private,Some-college,10,Sales,0,0,United-States,Taurus
21,?,Some-college,10,?,0,0,United-States,Taurus
21,Private,Some-college,10,Sales,0,0,Columbia,Taurus
21,Private,Assoc-acdm,12,Sales,0,0,United-States,Taurus
21,?,Some-college,10,?,0,0,Vietnam,Taurus
21,Local-gov,Some-college,10,Adm-clerical,0,0,United-States,Taurus
21,Private,Some-college,10,Other-service,0,0,United-States,Taurus
21,Private,Some-college,10,Sales,0,0,United-States,Taurus
21,Private,HS-grad,9,Priv-house-serv,0,0,United-States,Taurus
21,?,Some-college,10,?,0,0,United-States,Taurus
21,?,Some-college,10,?,0,0,United-States,Taurus
21,?,Some-college,10,?,0,0,United-States,Taurus
21,Private,HS-grad,9,Sales,0,0,United-States,Taurus
21,State-gov,Some-college,10,Exec-managerial,0,0,United-States,Taurus
21,Federal-gov,Some-college,10,Tech-support,0,0,United-States,Taurus
21,Private,Some-college,10,Sales,0,0,United-States,Taurus
21,Private,1st-4th,2,Other-service,0,0,England,Taurus
21,Private,HS-grad,9,Farming-fishing,0,0,United-States,Taurus
21,Private,HS-grad,9,Adm-clerical,0,0,United-States,Taurus
21,Private,Some-college,10,Adm-clerical,0,0,United-States,Taurus
21,Private,HS-grad,9,Machine-op-inspct,295700,0,United-States,Taurus
21,Private,Some-college,10,Sales,0,0,United-States,Taurus
21,Private,Some-college,10,Sales,0,0,United-States,Taurus
21,Private,HS-grad,9,Machine-op-inspct,0,0,United-States,Taurus
21,Private,Some-college,10,Adm-clerical,0,1721,United-States,Taurus
21,Private,HS-grad,9,Craft-repair,0,0,United-States,Taurus
21,Private,Some-college,10,Other-service,0,0,United-States,Taurus
21,State-gov,Some-college,10,Exec-managerial,0,0,United-States,Taurus
21,Private,HS-grad,9,Farming-fishing,0,0,United-States,Taurus
21,?,11th,7,?,0,0,United-States,Taurus
21,Private,Some-college,10,Adm-clerical,0,0,United-States,Taurus
21,Private,HS-grad,9,Prof-specialty,0,0,United-States,Taurus
21,Private,Assoc-acdm,12,Other-service,0,0,United-States,Taurus
21,Self-emp-not-inc,Some-college,10,Tech-support,0,0,United-States,Taurus
21,Private,Some-college,10,Adm-clerical,0,0,United-States,Virgo
21,Self-emp-not-inc,Assoc-voc,11,Farming-fishing,0,0,United-States,Virgo
21,Private,Some-college,10,Sales,243813,1602,United-States,Virgo
21,State-gov,HS-grad,9,Adm-clerical,0,0,United-States,Virgo
21,Private,Some-college,10,Sales,0,0,United-States,Virgo
21,Private,HS-grad,9,Adm-clerical,0,0,United-States,Virgo
21,State-gov,Some-college,10,Handlers-cleaners,0,0,United-States,Virgo
21,Private,HS-grad,9,Protective-serv,0,0,United-States,Virgo
21,Private,HS-grad,9,Machine-op-inspct,0,0,United-States,Virgo
21,Private,HS-grad,9,Craft-repair,0,0,United-States,Virgo
21,Private,HS-grad,9,Handlers-cleaners,0,0,United-States,Virgo
21,Private,11th,7,Other-service,0,0,El-Salvador,Virgo
21,Private,Some-college,10,Other-service,251800,0,United-States,Virgo
21,Private,HS-grad,9,Machine-op-inspct,273649,0,Peru,Virgo
21,Private,HS-grad,9,Sales,211445,0,United-States,Virgo
21,Private,HS-grad,9,Transport-moving,0,0,United-States,Virgo
21,Private,Some-college,10,Other-service,0,0,Italy,Virgo
21,?,Assoc-acdm,12,?,0,0,United-States,Virgo
21,?,Some-college,10,?,0,0,United-States,Virgo
21,?,Some-college,10,?,0,0,United-States,Virgo
21,Private,HS-grad,9,Farming-fishing,0,0,United-States,Virgo
21,Private,Some-college,10,Adm-clerical,0,0,Cuba,Virgo
21,Private,Some-college,10,Other-service,0,0,United-States,Virgo
21,?,HS-grad,9,?,0,0,United-States,Virgo
21,Private,Assoc-voc,11,Craft-repair,0,0,United-States,Virgo
21,Private,HS-grad,9,Adm-clerical,0,0,United-States,Virgo
21,Private,Assoc-voc,11,Other-service,0,0,Mexico,Virgo
21,Private,HS-grad,9,Machine-op-inspct,0,0,United-States,Virgo
21,Private,Some-college,10,Adm-clerical,0,0,United-States,Virgo
21,?,Some-college,10,?,0,0,United-States,Virgo
21,Private,HS-grad,9,Other-service,0,0,United-States,Virgo
21,Private,HS-grad,9,Other-service,0,0,United-States,Virgo
21,Private,Some-college,10,Tech-support,0,0,United-States,Virgo
21,?,Some-college,10,?,0,0,Germany,Virgo
21,Private,Some-college,10,Sales,0,0,United-States,Virgo
21,Private,10th,6,Handlers-cleaners,0,0,United-States,Virgo
21,Private,Some-college,10,Craft-repair,0,0,United-States,Virgo
21,Private,HS-grad,9,Other-service,0,0,Mexico,Virgo
21,Private,Assoc-voc,11,Adm-clerical,230422,0,United-States,Virgo
21,Private,HS-grad,9,Handlers-cleaners,299761,0,United-States,Virgo
21,Private,Some-college,10,Tech-support,0,1719,United-States,Virgo
21,Private,Some-college,10,Sales,0,0,United-States,Virgo
21,Private,Some-college,10,Adm-clerical,0,0,United-States,Virgo
21,Self-emp-not-inc,Assoc-voc,11,Farming-fishing,0,0,United-States,Virgo
21,Private,Some-college,10,Sales,0,0,United-States,Virgo
21,Private,HS-grad,9,Farming-fishing,0,0,United-States,Virgo
21,Private,11th,7,Adm-clerical,0,0,United-States,Virgo
21,Private,Some-college,10,Sales,0,1762,United-States,Virgo
21,Private,HS-grad,9,Handlers-cleaners,2176,0,United-States,Virgo
21,Private,12th,8,Farming-fishing,0,0,United-States,Virgo
21,?,9th,5,?,0,0,United-States,Virgo
21,?,HS-grad,9,?,0,0,United-States,Virgo
21,Private,HS-grad,9,Craft-repair,0,0,United-States,Virgo
21,Private,Some-college,10,Tech-support,0,0,United-States,Virgo
21,Private,Assoc-voc,11,Farming-fishing,0,0,United-States,Virgo
21,Private,9th,5,Machine-op-inspct,0,0,United-States,Virgo
21,?,Some-college,10,?,258482,0,United-States,Virgo
21,Private,Assoc-acdm,12,Other-service,0,0,United-States,Virgo
22,State-gov,Some-college,10,Other-service,0,0,United-States,Aquarius
22,Private,HS-grad,9,Craft-repair,0,0,United-States,Aquarius
22,Private,Some-college,10,Other-service,0,0,United-States,Aquarius
22,Private,Bachelors,13,Prof-specialty,0,0,Germany,Aquarius
22,Private,Some-college,10,Sales,0,0,United-States,Aquarius
22,Private,5th-6th,3,Machine-op-inspct,0,0,Mexico,Aquarius
22,State-gov,Some-college,10,Protective-serv,0,0,United-States,Aquarius
22,Private,HS-grad,9,Sales,0,0,United-States,Aquarius
22,Private,Assoc-acdm,12,Sales,0,0,United-States,Aquarius
22,?,Some-college,10,?,0,0,United-States,Aquarius
22,Private,Some-college,10,Handlers-cleaners,0,0,United-States,Aquarius
22,Private,HS-grad,9,Sales,2597,0,United-States,Aquarius
22,Private,Some-college,10,Sales,0,0,United-States,Aquarius
22,Private,Bachelors,13,Prof-specialty,0,0,United-States,Aquarius
22,Private,Some-college,10,Sales,0,0,Germany,Aquarius
22,Private,Some-college,10,Other-service,0,0,United-States,Aquarius
22,?,Some-college,10,?,0,0,United-States,Aquarius
22,Private,Some-college,10,Adm-clerical,0,0,United-States,Aquarius
22,Private,Bachelors,13,Exec-managerial,0,13552,United-States,Aquarius
22,Private,HS-grad,9,Handlers-cleaners,0,0,United-States,Aquarius
